Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Дуванская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №1796	УИК №1797	УИК №1798	УИК №1799	УИК №1800	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	968	27	100	6	47	41	14	35	50	27	9	2	53	1	2	3	11	43	14	19	8	93	30	16	60	7	10	3	5	20	16	23	10	22	8	30	73	30					
		4.72%	4.07%	9.14%	0.63%	5.50%	3.21%	9.52%	4.26%	7.87%	5.26%	2.78%	0.74%	9.40%	0.34%	0.46%	1.23%	4.03%	6.77%	3.08%	2.33%	5.13%	9.03%	6.06%	3.49%	5.82%	1.93%	6.02%	1.48%	2.30%	5.42%	2.10%	3.20%	2.88%	3.25%	1.90%	5.19%	9.76%	6.16%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	10	0	0	1	0	1	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.00%	0.00%	0.11%	0.00%	0.08%	0.00%	0.85%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	7	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
		0.03%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	113	0	0	2	9	15	0	6	0	0	0	1	0	1	2	2	0	0	2	13	4	6	1	2	0	0	0	5	5	5	0	0	0	3	7	0	16	6					
		0.55%	0.00%	0.00%	0.21%	1.05%	1.17%	0.00%	0.73%	0.00%	0.00%	0.00%	0.37%	0.00%	0.34%	0.46%	0.82%	0.00%	0.00%	0.44%	1.60%	2.56%	0.58%	0.20%	0.44%	0.00%	0.00%	0.00%	2.46%	2.30%	1.36%	0.00%	0.00%	0.00%	0.44%	1.66%	0.00%	2.14%	1.23%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	316	26	0	2	13	25	0	17	9	16	0	1	0	0	12	2	1	6	2	20	0	15	0	2	22	0	2	4	4	1	22	33	5	22	2	17	7	6					
		1.54%	3.92%	0.00%	0.21%	1.52%	1.96%	0.00%	2.07%	1.42%	3.12%	0.00%	0.37%	0.00%	0.00%	2.78%	0.82%	0.37%	0.94%	0.44%	2.45%	0.00%	1.46%	0.00%	0.44%	2.13%	0.00%	1.20%	1.97%	1.84%	0.27%	2.89%	4.60%	1.44%	3.25%	0.48%	2.94%	0.94%	1.23%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	16	0	0	3	0	2	0	5	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0					
		0.08%	0.00%	0.00%	0.32%	0.00%	0.16%	0.00%	0.61%	0.16%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	18838	611	960	930	783	1166	132	741	573	463	315	267	508	283	414	233	258	584	429	743	142	913	457	435	946	355	154	191	199	337	720	660	331	629	398	531	614	433					
		91.95%	92.02%	87.75%	97.99%	91.69%	91.31%	89.80%	90.26%	90.24%	90.25%	97.22%	98.16%	90.07%	95.29%	96.06%	95.49%	94.51%	91.97%	94.49%	91.17%	91.03%	88.64%	92.32%	94.98%	91.76%	98.07%	92.77%	94.09%	91.71%	91.33%	94.61%	91.92%	95.39%	92.91%	94.54%	91.87%	82.09%	88.91%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	13	0	0	0	0	5	0	3	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
