Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Дуванская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799	УИК №1800	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814					
		1.78%	1.29%	2.10%	1.22%	2.51%	1.61%	4.26%	0.48%	0.64%	1.75%	0.95%	0.33%	3.10%	1.01%	0.64%	0.51%	2.37%	0.85%	0.51%	1.18%	0.95%	0.68%	3.05%	0.50%	2.77%	0.00%	3.25%	0.00%	3.55%	5.88%	0.87%	0.94%	1.92%	1.54%	0.80%	1.05%	1.69%	6.40%	2.51%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	407	7	10	5	16	35	29	10	6	2	6	1	7	2	2	6	3	4	3	3	22	3	22	8	32	11	13	0	3	6	5	12	16	10	12	6	11	51	7					
		2.16%	1.80%	1.05%	0.61%	1.91%	2.45%	5.37%	1.61%	1.28%	0.87%	1.90%	0.33%	2.71%	0.40%	0.64%	1.52%	1.42%	1.69%	0.51%	0.71%	2.99%	2.05%	2.32%	1.34%	5.55%	2.78%	2.35%	0.00%	1.52%	3.21%	1.45%	1.88%	2.37%	3.08%	1.92%	1.57%	2.06%	7.96%	1.75%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	61	3	2	6	6	8	5	0	2	0	4	0	0	0	0	0	0	1	2	2	0	0	2	2	3	0	1	0	0	3	0	2	2	0	0	2	1	2	0					
		0.32%	0.77%	0.21%	0.73%	0.72%	0.56%	0.93%	0.00%	0.43%	0.00%	1.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.34%	0.47%	0.00%	0.00%	0.21%	0.34%	0.52%	0.00%	0.18%	0.00%	0.00%	1.60%	0.00%	0.31%	0.30%	0.00%	0.00%	0.52%	0.19%	0.31%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2111	39	99	82	76	149	52	61	54	25	32	25	24	116	4	41	19	28	74	43	76	14	270	70	52	40	40	21	9	9	35	64	51	33	69	36	51	98	30					
		11.18%	10.03%	10.38%	10.00%	9.07%	10.42%	9.63%	9.79%	11.51%	10.92%	10.16%	8.28%	9.30%	23.43%	1.28%	10.35%	9.00%	11.86%	12.59%	10.17%	10.31%	9.59%	28.42%	11.76%	9.01%	10.10%	7.23%	13.38%	4.57%	4.81%	10.17%	10.05%	7.54%	10.15%	11.02%	9.45%	9.57%	15.29%	7.52%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	61	1	6	3	3	3	3	0	2	0	0	0	4	2	0	2	0	1	2	2	2	0	4	0	5	0	0	0	0	0	1	3	2	0	5	1	2	0	2					
		0.32%	0.26%	0.63%	0.37%	0.36%	0.21%	0.56%	0.00%	0.43%	0.00%	0.00%	0.00%	1.55%	0.40%	0.00%	0.51%	0.00%	0.42%	0.34%	0.47%	0.27%	0.00%	0.42%	0.00%	0.87%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.47%	0.30%	0.00%	0.80%	0.26%	0.38%	0.00%	0.50%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	15794	331	815	697	712	1207	425	533	397	197	270	275	215	367	304	342	184	196	502	360	627	128	618	512	465	345	480	136	178	158	300	547	586	277	532	332	459	438	347					
		83.63%	85.09%	85.43%	85.00%	84.96%	84.41%	78.70%	85.55%	84.65%	86.03%	85.71%	91.06%	83.33%	74.14%	97.44%	86.36%	87.20%	83.05%	85.37%	85.11%	85.07%	87.67%	65.05%	86.05%	80.59%	87.12%	86.80%	86.62%	90.36%	84.49%	87.21%	85.87%	86.69%	85.23%	84.98%	87.14%	86.12%	68.33%	86.97%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	28	1	1	7	4	2	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	3	0	1	0	0	0	0	0	1	0	2	0	0	1	0					
		0.15%	0.26%	0.10%	0.85%	0.48%	0.14%	0.19%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.11%	0.00%	0.52%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.32%	0.00%	0.00%	0.16%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
