Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Реутовская городская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №2493	УИК №2494	УИК №2495	УИК №2496	УИК №2497	УИК №2498	УИК №2499	УИК №2500	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527	УИК №2528	УИК №2529	УИК №2530	УИК №2531	УИК №2532					
		4.33%	2.94%	4.26%	2.00%	2.01%	3.72%	3.75%	1.03%	0.26%	10.68%	0.62%	0.39%	9.46%	10.60%	10.07%	9.26%	11.74%	3.28%	12.16%	2.90%	2.81%	0.96%	5.13%	1.43%	4.14%	2.06%	2.17%	1.99%	0.88%	3.02%	4.85%	3.37%	4.02%	2.88%	4.39%	3.11%	2.03%	2.03%	6.17%	10.93%	6.70%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	333	14	17	9	5	9	8	3	4	9	6	0	16	16	7	7	9	10	18	10	5	8	8	0	14	14	10	10	0	12	9	7	4	8	1	2	14	7	5	15	3					
		0.74%	1.18%	0.99%	0.62%	0.46%	0.67%	0.60%	0.28%	0.35%	1.06%	0.41%	0.00%	1.46%	1.35%	0.69%	0.61%	0.89%	0.78%	1.41%	0.83%	0.43%	0.85%	0.62%	0.00%	1.18%	1.20%	0.99%	0.86%	0.00%	1.29%	0.77%	0.81%	0.29%	0.72%	0.11%	0.20%	1.36%	0.71%	0.55%	1.59%	0.34%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	9593	237	209	212	273	242	182	326	374	199	398	321	207	261	213	264	216	285	236	248	301	230	215	255	243	287	246	146	276	212	228	206	206	220	238	247	254	196	227	110	147					
		21.32%	19.90%	12.20%	14.63%	24.98%	18.02%	13.65%	30.58%	32.78%	23.36%	27.51%	31.50%	18.84%	21.95%	21.03%	22.86%	21.30%	22.28%	18.51%	20.55%	25.64%	24.42%	16.72%	26.10%	20.51%	24.66%	24.28%	12.61%	24.23%	22.87%	19.40%	23.95%	15.06%	19.80%	26.77%	24.77%	24.59%	19.92%	25.03%	11.68%	16.42%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1173	28	51	28	7	11	40	11	8	56	4	2	75	75	69	88	77	49	83	35	16	6	37	2	41	13	15	20	4	7	31	10	23	39	15	8	17	18	6	18	30					
		2.61%	2.35%	2.98%	1.93%	0.64%	0.82%	3.00%	1.03%	0.70%	6.57%	0.28%	0.20%	6.82%	6.31%	6.81%	7.62%	7.59%	3.83%	6.51%	2.90%	1.36%	0.64%	2.88%	0.20%	3.46%	1.12%	1.48%	1.73%	0.35%	0.76%	2.64%	1.16%	1.68%	3.51%	1.69%	0.80%	1.65%	1.83%	0.66%	1.91%	3.35%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	28462	847	1211	817	760	1004	932	683	742	329	940	662	534	521	458	476	426	830	575	821	773	658	854	694	740	762	660	856	815	632	761	559	964	759	578	681	665	678	590	634	581					
		63.24%	71.12%	70.69%	56.38%	69.53%	74.76%	69.92%	64.07%	65.03%	38.62%	64.96%	64.97%	48.59%	43.82%	45.21%	41.21%	42.01%	64.89%	45.10%	68.02%	65.84%	69.85%	66.41%	71.03%	62.45%	65.46%	65.15%	73.92%	71.55%	68.18%	64.77%	65.00%	70.47%	68.32%	65.02%	68.30%	64.38%	68.90%	65.05%	67.30%	64.92%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	355	7	21	8	5	5	15	4	4	7	6	2	11	14	14	12	10	9	17	15	5	4	9	1	10	11	10	21	5	7	11	6	13	9	1	2	8	13	7	11	5					
		0.79%	0.59%	1.23%	0.55%	0.46%	0.37%	1.13%	0.38%	0.35%	0.82%	0.41%	0.20%	1.00%	1.18%	1.38%	1.04%	0.99%	0.70%	1.33%	1.24%	0.43%	0.42%	0.70%	0.10%	0.84%	0.95%	0.99%	1.81%	0.44%	0.76%	0.94%	0.70%	0.95%	0.81%	0.11%	0.20%	0.77%	1.32%	0.77%	1.17%	0.56%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
