Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Реутовская городская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №2446	УИК №2447	УИК №2448	УИК №2449	УИК №2450	УИК №2451	УИК №2452	УИК №2453	УИК №2454	УИК №2455	УИК №2456	УИК №2457	УИК №2458	УИК №2459	УИК №2460	УИК №2461	УИК №2462	УИК №2463	УИК №2464	УИК №2465	УИК №2466	УИК №2467	УИК №2468	УИК №2469	УИК №2470	УИК №2471	УИК №2472	УИК №2473	УИК №2474	УИК №2475	УИК №2476	УИК №2477	УИК №2478	УИК №2479	УИК №2480	УИК №2481	УИК №2482	УИК №2483	УИК №2484	УИК №2485					
		0.44%	0.24%	0.57%	0.58%	0.36%	0.25%	0.10%	0.39%	0.19%	0.22%	1.14%	0.40%	0.21%	0.77%	1.09%	0.34%	0.48%	0.65%	0.66%	0.40%	0.31%	0.44%	0.32%	0.31%	0.20%	0.29%	0.09%	0.00%	0.31%	0.34%	0.21%	0.20%	0.34%	0.22%	1.61%	0.35%	0.23%	1.57%	0.31%	0.61%	0.40%					
24	7.Политическая партия «Либерально-демократическая партия России»	2720	116	76	85	99	103	61	106	103	55	73	57	59	4	92	24	79	75	10	88	97	80	62	19	88	87	82	96	86	5	4	8	97	50	86	61	109	76	23	70	69					
		6.50%	9.31%	7.23%	8.16%	9.01%	8.68%	6.09%	10.24%	9.63%	6.03%	7.54%	5.77%	6.22%	0.38%	8.33%	2.74%	7.64%	8.15%	0.95%	7.11%	7.57%	7.03%	5.00%	1.95%	8.74%	8.35%	7.09%	8.88%	8.86%	0.57%	0.42%	0.79%	8.14%	5.46%	8.13%	7.07%	8.36%	7.44%	2.40%	7.15%	6.82%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1605	6	62	94	45	11	45	57	64	16	74	74	44	6	50	23	86	72	12	9	15	0	6	14	66	87	50	30	5	12	10	20	67	54	50	40	78	69	16	5	61					
		3.84%	0.48%	5.90%	9.02%	4.09%	0.93%	4.49%	5.51%	5.98%	1.75%	7.64%	7.49%	4.64%	0.57%	4.53%	2.63%	8.32%	7.83%	1.13%	0.73%	1.17%	0.00%	0.48%	1.44%	6.55%	8.35%	4.32%	2.78%	0.51%	1.38%	1.05%	1.97%	5.62%	5.90%	4.73%	4.63%	5.98%	6.76%	1.67%	0.51%	6.03%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	525	30	21	24	17	18	15	18	16	13	14	12	18	5	19	18	16	12	18	14	13	12	4	4	17	13	3	11	18	9	4	6	13	5	18	14	16	13	3	1	10					
		1.25%	2.41%	1.99%	2.30%	1.55%	1.52%	1.50%	1.74%	1.50%	1.43%	1.45%	1.21%	1.90%	0.48%	1.72%	2.05%	1.55%	1.30%	1.70%	1.13%	1.01%	1.05%	0.32%	0.41%	1.69%	1.25%	0.26%	1.02%	1.85%	1.03%	0.42%	0.59%	1.09%	0.55%	1.70%	1.62%	1.23%	1.27%	0.31%	0.10%	0.99%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	26356	803	588	544	607	796	680	566	581	623	497	546	516	786	699	562	548	488	780	840	869	699	917	732	555	528	774	695	662	673	760	740	707	626	636	480	735	582	667	650	619					
		62.98%	64.45%	55.95%	52.21%	55.23%	67.12%	67.86%	54.69%	54.30%	68.31%	51.34%	55.26%	54.37%	75.29%	63.32%	64.16%	52.99%	53.04%	73.72%	67.85%	67.78%	61.42%	74.01%	75.31%	55.11%	50.67%	66.90%	64.29%	68.18%	77.36%	80.17%	73.05%	59.31%	68.42%	60.11%	55.62%	56.37%	57.00%	69.48%	66.39%	61.23%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1025	5	18	36	30	46	9	32	52	27	46	43	39	10	5	32	42	38	19	5	43	56	1	8	44	49	7	27	28	7	10	7	41	6	25	24	45	22	18	2	21					
		2.45%	0.40%	1.71%	3.45%	2.73%	3.88%	0.90%	3.09%	4.86%	2.96%	4.75%	4.35%	4.11%	0.96%	0.45%	3.65%	4.06%	4.13%	1.80%	0.40%	3.35%	4.92%	0.08%	0.82%	4.37%	4.70%	0.61%	2.50%	2.88%	0.80%	1.05%	0.69%	3.44%	0.66%	2.36%	2.78%	3.45%	2.15%	1.88%	0.20%	2.08%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
