Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																				
Дата голосования: 07.12.2003 0:00:00																				
																				
Наименование Избирательной комиссии:    Буинская городская																				
																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																				
																				
		Сумма	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183					
		0.25%	0.33%	0.0%	0.0%	0.0%	0.74%	0.16%	0.12%	0.0%	0.80%	0.0%	0.67%	0.26%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	18	4	0	1	0	1	2	0	0	6	0	2	1	1					
		0.14%	0.44%	0.0%	0.16%	0.0%	0.14%	0.32%	0.0%	0.0%	0.48%	0.0%	0.14%	0.13%	0.14%					
24	"7. ""Новый курс - Автомобильная Россия"""	51	7	1	7	5	1	2	0	5	2	3	8	6	4					
		0.41%	0.78%	0.15%	1.17%	0.49%	0.14%	0.32%	0.0%	0.40%	0.16%	0.26%	0.59%	0.8%	0.58%					
25	"8. ""Народно-республиканская партия России"""	13	2	0	0	0	0	2	1	3	2	0	2	1	0					
		0.10%	0.22%	0.0%	0.0%	0.0%	0.0%	0.32%	0.06%	0.24%	0.16%	0.0%	0.14%	0.13%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	23	3	0	0	0	1	1	1	4	9	0	0	3	1					
		0.18%	0.33%	0.0%	0.0%	0.0%	0.14%	0.16%	0.06%	0.32%	0.72%	0.0%	0.0%	0.4%	0.14%					
27	"10. ""Аграрная партия России"""	75	6	4	3	5	6	5	2	7	13	2	6	9	7					
		0.60%	0.67%	0.63%	0.50%	0.49%	0.89%	0.80%	0.12%	0.56%	1.04%	0.17%	0.44%	1.2%	1.01%					
28	"11. ""Истинные патриоты России"""	24	2	3	1	0	1	2	3	3	1	1	3	3	1					
		0.19%	0.22%	0.47%	0.16%	0.0%	0.14%	0.32%	0.19%	0.24%	0.08%	0.08%	0.22%	0.4%	0.14%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	58	13	6	2	0	4	2	1	2	9	0	8	7	4					
		0.46%	1.46%	0.94%	0.33%	0.0%	0.59%	0.32%	0.06%	0.16%	0.72%	0.0%	0.59%	0.93%	0.58%					
30	"13. ""Демократическая партия России"""	18	2	0	1	0	3	2	0	4	5	0	1	0	0					
		0.14%	0.22%	0.0%	0.16%	0.0%	0.44%	0.32%	0.0%	0.32%	0.40%	0.0%	0.07%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	21	0	2	0	0	3	1	3	1	4	0	3	0	4					
		0.16%	0.0%	0.31%	0.0%	0.0%	0.44%	0.16%	0.19%	0.08%	0.32%	0.0%	0.22%	0.0%	0.58%					
32	"15. ""Партия СЛОН"""	15	3	1	1	0	0	0	0	1	5	0	3	1	0					
		0.12%	0.33%	0.15%	0.16%	0.0%	0.0%	0.0%	0.0%	0.08%	0.40%	0.0%	0.22%	0.13%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	235	16	4	6	22	35	3	5	23	43	19	45	14	0					
		1.89%	1.79%	0.63%	1.00%	2.17%	5.19%	0.48%	0.31%	1.84%	3.44%	1.69%	3.35%	1.86%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	17	0	0	0	0	4	1	1	0	4	0	1	6	0					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.59%	0.16%	0.06%	0.0%	0.32%	0.0%	0.07%	0.8%	0.0%					
35	"18. ""ЛДПР"""	407	31	16	15	9	43	6	9	53	86	20	68	40	11					
		3.28%	3.48%	2.53%	2.51%	0.89%	6.37%	0.96%	0.57%	4.25%	6.88%	1.78%	5.07%	5.33%	1.60%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	580	72	29	32	53	32	36	37	50	63	28	71	54	23					
		4.68%	8.09%	4.58%	5.36%	5.24%	4.74%	5.78%	2.36%	4.01%	5.04%	2.49%	5.29%	7.2%	3.34%					
37	"20. ""Политическая партия ""Единая Россия"""	8752	472	443	414	737	364	442	1437	927	696	947	887	419	567					
		70.65%	53.09%	70.09%	69.34%	72.89%	54.00%	71.06%	91.70%	74.45%	55.72%	84.32%	66.14%	55.86%	82.53%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	7	3	0	0	1	2	5	4	0	0	1	2	0					
		0.20%	0.78%	0.47%	0.0%	0.0%	0.14%	0.32%	0.31%	0.32%	0.0%	0.0%	0.07%	0.26%	0.0%					
39	"22. ""Развитие предпринимательства"""	24	4	4	0	0	4	0	0	2	7	0	1	2	0					
		0.19%	0.44%	0.63%	0.0%	0.0%	0.59%	0.0%	0.0%	0.16%	0.56%	0.0%	0.07%	0.26%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1205	135	57	66	119	95	89	31	112	165	82	123	95	36					
		9.72%	15.18%	9.01%	11.05%	11.77%	14.09%	14.30%	1.97%	8.99%	13.21%	7.30%	9.17%	12.66%	5.24%					
																				
41	Против всех	255	30	13	18	30	27	5	12	19	42	2	30	20	7					
		2.05%	3.37%	2.05%	3.01%	2.96%	4.00%	0.80%	0.76%	1.52%	3.36%	0.17%	2.23%	2.66%	1.01%					
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
																				
