Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Гусевская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130					
		7.51%	6.39%	8.03%	7.66%	6.91%	6.12%	9.54%	8.15%	10.23%	8.74%	9.13%	10.53%	3.70%	1.79%	4.31%	5.58%	2.57%	3.50%	8.20%	7.22%	6.65%	2.06%	3.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	34	1	4	5	1	4	2	1	2	1	0	0	1	1	0	1	1	2	3	3	0	0	1					
		0.23%	0.09%	0.36%	0.32%	0.16%	0.42%	0.21%	0.09%	0.20%	0.06%	0.0%	0.0%	0.92%	0.35%	0.0%	0.29%	0.42%	0.70%	0.91%	0.90%	0.0%	0.0%	0.26%					
35	"18. ""ЛДПР"""	2745	205	210	323	110	195	163	218	163	245	202	104	21	60	53	69	43	63	44	73	87	22	72					
		18.85%	19.57%	19.39%	20.97%	18.12%	20.94%	17.67%	19.96%	16.68%	16.87%	16.47%	18.57%	19.44%	21.58%	22.84%	20.29%	18.45%	22.10%	13.37%	21.98%	21.42%	11.34%	18.75%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	338	15	29	37	15	14	25	23	28	34	39	14	5	3	3	6	3	7	11	7	7	6	7					
		2.32%	1.43%	2.67%	2.40%	2.47%	1.50%	2.71%	2.10%	2.86%	2.34%	3.18%	2.49%	4.62%	1.07%	1.29%	1.76%	1.28%	2.45%	3.34%	2.10%	1.72%	3.09%	1.82%					
37	"20. ""Политическая партия ""Единая Россия"""	5218	365	393	509	187	337	360	404	246	474	364	175	32	138	103	164	97	132	140	132	193	95	178					
		35.84%	34.86%	36.28%	33.05%	30.80%	36.19%	39.04%	36.99%	25.17%	32.64%	29.69%	31.24%	29.62%	49.64%	44.39%	48.23%	41.63%	46.31%	42.55%	39.75%	47.53%	48.96%	46.35%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	1	3	0	0	3	0	0	1	4	0	2	0	0	0	0	1	1	2	2	1	0	1					
		0.15%	0.09%	0.27%	0.0%	0.0%	0.32%	0.0%	0.0%	0.10%	0.27%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.42%	0.35%	0.60%	0.60%	0.24%	0.0%	0.26%					
39	"22. ""Развитие предпринимательства"""	30	3	2	5	2	2	2	1	1	2	1	3	1	0	1	0	0	0	1	0	1	1	1					
		0.20%	0.28%	0.18%	0.32%	0.32%	0.21%	0.21%	0.09%	0.10%	0.13%	0.08%	0.53%	0.92%	0.0%	0.43%	0.0%	0.0%	0.0%	0.30%	0.0%	0.24%	0.51%	0.26%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1981	153	134	211	115	77	123	132	193	277	225	89	23	22	19	30	14	18	19	30	30	18	29					
		13.60%	14.61%	12.37%	13.70%	18.94%	8.27%	13.34%	12.08%	19.75%	19.07%	18.35%	15.89%	21.29%	7.91%	8.18%	8.82%	6.00%	6.31%	5.77%	9.03%	7.38%	9.27%	7.55%					
																													
41	Против всех	734	66	54	80	27	81	40	54	73	69	69	20	5	5	11	13	11	1	11	7	11	7	19					
		5.04%	6.30%	4.98%	5.19%	4.44%	8.70%	4.33%	4.94%	7.47%	4.75%	5.62%	3.57%	4.62%	1.79%	4.74%	3.82%	4.72%	0.35%	3.34%	2.10%	2.70%	3.60%	4.94%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
