Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Нефтегорская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	121	6	4	5	0	2	4	4	5	11	5	6	10	4	4	0	5	10	8	7	13	8					
		0.77%	0.90%	0.47%	3.60%	0.00%	1.03%	0.85%	0.98%	5.38%	3.07%	0.89%	0.51%	0.87%	4.21%	2.47%	0.00%	0.33%	0.73%	0.52%	0.52%	0.85%	0.55%					
23	6.Политическая партия «Партия социальной справедливости»	16	2	0	0	0	0	1	0	0	1	1	2	1	0	0	0	0	0	1	2	2	3					
		0.10%	0.30%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.28%	0.18%	0.17%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.15%	0.13%	0.21%					
24	7.Политическая партия «Либерально-демократическая партия России»	1459	63	57	10	38	18	47	40	9	15	38	96	101	7	9	6	150	143	162	147	165	138					
		9.23%	9.47%	6.75%	7.19%	5.84%	9.28%	10.02%	9.78%	9.68%	4.19%	6.76%	8.08%	8.77%	7.37%	5.56%	12.50%	9.91%	10.43%	10.47%	10.82%	10.76%	9.48%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1706	88	68	18	48	26	29	41	6	39	34	111	107	5	22	2	192	146	176	184	188	176					
		10.79%	13.23%	8.05%	12.95%	7.37%	13.40%	6.18%	10.02%	6.45%	10.89%	6.05%	9.34%	9.30%	5.26%	13.58%	4.17%	12.69%	10.65%	11.38%	13.55%	12.26%	12.09%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	100	2	3	1	5	0	6	2	2	0	1	7	8	0	1	0	9	6	13	12	11	11					
		0.63%	0.30%	0.36%	0.72%	0.77%	0.00%	1.28%	0.49%	2.15%	0.00%	0.18%	0.59%	0.70%	0.00%	0.62%	0.00%	0.59%	0.44%	0.84%	0.88%	0.72%	0.76%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9814	411	607	65	450	119	311	238	64	245	419	750	694	63	93	36	900	838	937	806	888	880					
		62.09%	61.80%	71.83%	46.76%	69.12%	61.34%	66.31%	58.19%	68.82%	68.44%	74.56%	63.13%	60.30%	66.32%	57.41%	75.00%	59.48%	61.12%	60.57%	59.35%	57.93%	60.44%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	104	0	0	0	3	0	5	2	1	0	1	11	6	0	0	0	22	6	10	8	20	9					
		0.66%	0.00%	0.00%	0.00%	0.46%	0.00%	1.07%	0.49%	1.08%	0.00%	0.18%	0.93%	0.52%	0.00%	0.00%	0.00%	1.45%	0.44%	0.65%	0.59%	1.30%	0.62%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
