Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Таловская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №3601	УИК №3602	УИК №3603	УИК №3604	УИК №3605	УИК №3606	УИК №3607	УИК №3608	УИК №3609	УИК №3610	УИК №3611	УИК №3612	УИК №3613	УИК №3614	УИК №3615	УИК №3616	УИК №3617	УИК №3618	УИК №3619	УИК №3620	УИК №3621	УИК №3622	УИК №3623	УИК №3624	УИК №3625	УИК №3626	УИК №3627	УИК №3628	УИК №3629	УИК №3630	УИК №3631	УИК №3632	УИК №3633	УИК №3634	УИК №3635	УИК №3636	УИК №3637	УИК №3638	УИК №3639	УИК №3640					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	79	0	5	5	16	5	0	1	0	2	7	0	0	3	0	0	0	1	6	1	1	1	2	0	2	0	0	0	0	2	4	2	4	3	1	3	0	0	1	0	1					
		0.32%	0.00%	0.35%	0.51%	1.01%	0.38%	0.00%	0.32%	0.00%	0.22%	0.60%	0.00%	0.00%	0.72%	0.00%	0.00%	0.00%	0.17%	0.86%	0.16%	0.25%	0.12%	0.35%	0.00%	0.81%	0.00%	0.00%	0.00%	0.00%	0.57%	0.75%	0.37%	0.44%	0.34%	0.16%	0.39%	0.00%	0.00%	0.32%	0.00%	0.19%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
