Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
Наименование Избирательной комиссии:    Таловская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №3601	УИК №3602	УИК №3603	УИК №3604	УИК №3605	УИК №3606	УИК №3607	УИК №3608	УИК №3609	УИК №3610	УИК №3611	УИК №3612	УИК №3613	УИК №3614	УИК №3615	УИК №3616	УИК №3617	УИК №3618	УИК №3619	УИК №3620	УИК №3621	УИК №3622	УИК №3623	УИК №3624	УИК №3625	УИК №3626	УИК №3627	УИК №3628	УИК №3629	УИК №3630	УИК №3631	УИК №3632	УИК №3633	УИК №3634	УИК №3635	УИК №3636	УИК №3637	УИК №3638	УИК №3639	УИК №3640	УИК №3641	УИК №3642					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	294	54	8	14	12	9	5	6	3	8	10	4	5	4	6	3	2	4	3	3	2	2	4	6	6	5	8	3	5	2	6	4	5	6	3	14	6	2	4	4	2	16	16					
14	Число погашенных неиспользованных открепительных удостоверений	32	0	5	2	3	4	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	5	0	0	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	49	4	2	6	5	1	1	0	3	0	4	0	0	2	0	0	1	1	0	0	2	1	3	0	2	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	1	1	4					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3157	113	67	166	122	113	21	54	93	103	256	24	43	42	23	82	74	81	74	111	80	73	85	39	29	24	65	21	12	53	69	65	142	138	27	102	28	74	43	9	81	90	146					
		12.88%	10.72%	9.81%	17.51%	15.46%	12.61%	12.35%	16.93%	15.84%	13.61%	20.92%	7.38%	10.12%	9.07%	6.23%	11.97%	10.26%	11.93%	9.22%	18.32%	19.85%	8.59%	12.71%	9.73%	13.62%	4.18%	13.80%	7.92%	7.27%	14.85%	13.75%	10.82%	17.13%	15.77%	5.10%	13.97%	9.03%	15.42%	11.53%	4.55%	18.04%	11.24%	15.26%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1862	12	50	66	98	123	29	8	40	51	96	31	7	59	18	48	52	13	31	22	43	50	54	3	20	30	38	19	13	46	58	58	91	67	6	92	41	51	35	14	29	67	83					
		7.60%	1.14%	7.32%	6.96%	12.42%	13.73%	17.06%	2.51%	6.81%	6.74%	7.84%	9.54%	1.65%	12.74%	4.88%	7.01%	7.21%	1.91%	3.86%	3.63%	10.67%	5.88%	8.07%	0.75%	9.39%	5.23%	8.07%	7.17%	7.88%	12.89%	11.55%	9.65%	10.98%	7.66%	1.13%	12.60%	13.23%	10.63%	9.38%	7.07%	6.46%	8.36%	8.67%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	147	0	2	12	5	5	2	1	6	2	9	2	1	2	2	3	7	1	10	1	4	3	3	0	4	1	3	3	1	0	2	5	8	6	0	8	3	2	1	1	2	4	10					
		0.60%	0.00%	0.29%	1.27%	0.63%	0.56%	1.18%	0.31%	1.02%	0.26%	0.74%	0.62%	0.24%	0.43%	0.54%	0.44%	0.97%	0.15%	1.25%	0.17%	0.99%	0.35%	0.45%	0.00%	1.88%	0.17%	0.64%	1.13%	0.61%	0.00%	0.40%	0.83%	0.97%	0.69%	0.00%	1.10%	0.97%	0.42%	0.27%	0.51%	0.45%	0.50%	1.04%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3875	92	197	238	191	233	20	13	101	104	365	28	15	38	51	62	82	90	108	26	60	86	81	30	37	74	93	15	20	73	133	33	163	158	23	149	58	100	53	20	46	104	212					
		15.81%	8.73%	28.84%	25.11%	24.21%	26.00%	11.76%	4.08%	17.21%	13.74%	29.82%	8.62%	3.53%	8.21%	13.82%	9.05%	11.37%	13.25%	13.45%	4.29%	14.89%	10.12%	12.11%	7.48%	17.37%	12.89%	19.75%	5.66%	12.12%	20.45%	26.49%	5.49%	19.66%	18.06%	4.35%	20.41%	18.71%	20.83%	14.21%	10.10%	10.24%	12.98%	22.15%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	215	0	6	9	13	10	2	4	6	13	22	2	1	0	0	2	7	1	2	6	4	6	5	0	3	0	3	0	1	2	8	10	14	10	0	6	0	6	1	2	3	13	12					
		0.88%	0.00%	0.88%	0.95%	1.65%	1.12%	1.18%	1.25%	1.02%	1.72%	1.80%	0.62%	0.24%	0.00%	0.00%	0.29%	0.97%	0.15%	0.25%	0.99%	0.99%	0.71%	0.75%	0.00%	1.41%	0.00%	0.64%	0.00%	0.61%	0.56%	1.59%	1.66%	1.69%	1.14%	0.00%	0.82%	0.00%	1.25%	0.27%	1.01%	0.67%	1.62%	1.25%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	14892	837	351	430	345	377	91	237	330	477	454	235	356	321	273	475	481	477	571	434	209	618	438	329	116	430	260	204	117	180	224	420	392	482	473	367	177	243	236	147	286	512	480					
		60.77%	79.41%	51.39%	45.36%	43.73%	42.08%	53.53%	74.29%	56.22%	63.01%	37.09%	72.31%	83.76%	69.33%	73.98%	69.34%	66.71%	70.25%	71.11%	71.62%	51.86%	72.71%	65.47%	82.04%	54.46%	74.91%	55.20%	76.98%	70.91%	50.42%	44.62%	69.88%	47.29%	55.09%	89.41%	50.27%	57.10%	50.63%	63.27%	74.24%	63.70%	63.92%	50.16%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	98	0	6	5	5	8	1	2	4	2	5	3	2	0	1	2	3	4	7	0	1	5	2	0	2	0	4	0	0	0	0	2	4	2	0	2	0	0	2	1	0	4	7					
		0.40%	0.00%	0.88%	0.53%	0.63%	0.89%	0.59%	0.63%	0.68%	0.26%	0.41%	0.92%	0.47%	0.00%	0.27%	0.29%	0.42%	0.59%	0.87%	0.00%	0.25%	0.59%	0.30%	0.00%	0.94%	0.00%	0.85%	0.00%	0.00%	0.00%	0.00%	0.33%	0.48%	0.23%	0.00%	0.27%	0.00%	0.00%	0.54%	0.51%	0.00%	0.50%	0.73%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
