Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
"Наименование Избирательной комиссии:    Новосибирск, Центральная  "																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №1999	УИК №2000	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2025	УИК №2026	УИК №2027	УИК №2028	УИК №2029	УИК №2030	УИК №2031	УИК №2032					
		1.23%	1.53%	1.06%	1.19%	0.90%	2.36%	0.52%	0.84%	1.36%	0.70%	1.02%	1.88%	1.32%	0.56%	1.11%	1.28%	1.07%	0.96%	1.37%	0.96%	1.69%	1.28%	2.21%	1.30%	1.49%	0.97%	1.41%	1.82%	1.51%	1.07%	0.78%	1.44%	0.88%	0.94%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	12623	466	385	615	423	298	482	257	315	298	343	399	407	496	418	421	374	521	427	515	364	483	291	262	415	220	178	316	429	443	430	357	250	302	23					
		33.87%	32.32%	33.86%	40.70%	31.80%	26.99%	35.60%	36.10%	35.63%	34.61%	35.11%	31.29%	33.47%	34.42%	33.12%	29.84%	33.45%	38.59%	34.46%	38.01%	34.11%	41.28%	32.08%	31.04%	36.40%	26.76%	27.94%	31.89%	27.07%	36.37%	37.26%	34.23%	36.50%	31.62%	33.82%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	3537	124	80	152	118	69	132	69	80	111	98	64	91	127	91	135	98	109	111	124	102	120	103	91	133	70	56	133	117	167	145	155	91	67	4					
		9.49%	8.60%	7.04%	10.06%	8.87%	6.25%	9.75%	9.69%	9.05%	12.89%	10.03%	5.02%	7.48%	8.81%	7.21%	9.57%	8.77%	8.07%	8.96%	9.15%	9.56%	10.26%	11.36%	10.78%	11.67%	8.52%	8.79%	13.42%	7.38%	13.71%	12.56%	14.86%	13.28%	7.02%	5.88%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9400	400	294	357	398	336	309	155	231	177	210	433	301	344	337	371	272	293	307	305	280	262	236	222	299	232	167	251	478	278	246	230	141	227	21					
		25.22%	27.74%	25.86%	23.63%	29.92%	30.43%	22.82%	21.77%	26.13%	20.56%	21.49%	33.96%	24.75%	23.87%	26.70%	26.29%	24.33%	21.70%	24.78%	22.51%	26.24%	22.39%	26.02%	26.30%	26.23%	28.22%	26.22%	25.33%	30.16%	22.82%	21.32%	22.05%	20.58%	23.77%	30.88%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	364	13	9	15	8	11	13	8	8	3	12	12	12	14	13	20	5	15	12	21	11	10	13	6	12	9	9	10	11	9	11	12	9	8	0					
		0.98%	0.90%	0.79%	0.99%	0.60%	0.99%	0.96%	1.12%	0.90%	0.35%	1.23%	0.94%	0.99%	0.97%	1.03%	1.42%	0.45%	1.11%	0.97%	1.55%	1.03%	0.85%	1.43%	0.71%	1.05%	1.09%	1.41%	1.01%	0.69%	0.74%	0.95%	1.15%	1.31%	0.84%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
