Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
"Наименование Избирательной комиссии:    Красноярск, Железнодорожная"																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186					
		0.17%	0.00%	0.21%	0.13%	0.00%	0.08%	0.36%	0.16%	0.23%	0.23%	0.15%	0.16%	0.06%	0.00%	0.00%	0.09%	0.36%	0.31%	0.07%	0.15%	0.08%	0.32%	0.25%	0.07%	0.32%	0.15%	0.25%	0.13%	0.08%	0.00%	0.07%	0.46%	0.24%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5572	35	163	156	248	214	135	247	200	161	187	154	246	144	213	125	141	190	221	195	184	205	156	288	157	195	192	216	156	80	163	37	168					
		13.75%	6.99%	11.24%	20.45%	19.31%	17.16%	16.21%	19.27%	15.59%	12.47%	14.02%	12.15%	15.95%	12.81%	14.17%	11.02%	12.65%	14.86%	15.04%	14.49%	14.08%	16.49%	12.87%	20.14%	12.48%	14.35%	15.75%	14.31%	12.10%	9.77%	11.59%	1.69%	13.56%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	640	3	14	16	25	14	18	17	23	24	25	30	23	11	19	16	22	15	10	25	9	13	13	23	34	32	23	46	28	6	27	14	22					
		1.58%	0.60%	0.97%	2.10%	1.95%	1.12%	2.16%	1.33%	1.79%	1.86%	1.87%	2.37%	1.49%	0.98%	1.26%	1.41%	1.97%	1.17%	0.68%	1.86%	0.69%	1.05%	1.07%	1.61%	2.70%	2.35%	1.89%	3.05%	2.17%	0.73%	1.92%	0.64%	1.78%					
23	6.Политическая партия «Партия социальной справедливости»	97	1	4	1	5	3	0	1	5	5	3	2	3	1	4	1	0	4	3	4	5	3	5	4	3	1	4	5	4	5	3	3	2					
		0.24%	0.20%	0.28%	0.13%	0.39%	0.24%	0.00%	0.08%	0.39%	0.39%	0.22%	0.16%	0.19%	0.09%	0.27%	0.09%	0.00%	0.31%	0.20%	0.30%	0.38%	0.24%	0.41%	0.28%	0.24%	0.07%	0.33%	0.33%	0.31%	0.61%	0.21%	0.14%	0.16%					
24	7.Политическая партия «Либерально-демократическая партия России»	3654	53	158	57	109	97	49	90	100	107	120	108	130	90	142	109	98	102	153	116	101	120	106	110	107	121	119	112	129	95	127	330	89					
		9.02%	10.58%	10.90%	7.47%	8.49%	7.78%	5.88%	7.02%	7.79%	8.29%	8.99%	8.52%	8.43%	8.01%	9.45%	9.61%	8.79%	7.97%	10.42%	8.62%	7.73%	9.65%	8.75%	7.69%	8.51%	8.90%	9.76%	7.42%	10.01%	11.60%	9.03%	15.12%	7.18%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4071	56	111	75	117	136	75	149	144	121	142	102	187	96	129	89	112	141	127	170	161	141	159	172	172	159	116	155	135	77	144	54	147					
		10.05%	11.18%	7.66%	9.83%	9.11%	10.91%	9.00%	11.62%	11.22%	9.37%	10.64%	8.04%	12.13%	8.54%	8.58%	7.85%	10.04%	11.02%	8.65%	12.63%	12.32%	11.34%	13.12%	12.03%	13.67%	11.70%	9.52%	10.27%	10.47%	9.40%	10.24%	2.47%	11.86%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	377	5	17	11	11	13	3	14	8	5	9	10	9	11	17	11	19	13	26	12	12	7	11	10	9	15	14	8	19	8	11	11	18					
		0.93%	0.99%	1.17%	1.44%	0.86%	1.04%	0.36%	1.09%	0.62%	0.39%	0.67%	0.79%	0.58%	0.98%	1.13%	0.97%	1.70%	1.02%	1.77%	0.89%	0.92%	0.56%	0.91%	0.70%	0.72%	1.10%	1.15%	0.53%	1.47%	0.98%	0.78%	0.50%	1.45%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	23131	316	917	379	672	685	481	643	700	778	740	733	825	715	886	736	657	692	846	721	728	637	644	730	677	737	654	811	726	506	833	1634	692					
		57.08%	63.07%	63.24%	49.67%	52.34%	54.93%	57.74%	50.16%	54.56%	60.26%	55.47%	57.81%	53.50%	63.61%	58.95%	64.90%	58.92%	54.10%	57.59%	53.57%	55.70%	51.25%	53.14%	51.05%	53.82%	54.23%	53.65%	53.74%	56.32%	61.78%	59.25%	74.85%	55.85%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	731	7	11	16	32	16	19	33	25	20	24	39	22	13	22	9	16	30	15	30	26	20	30	26	24	32	20	55	27	13	22	9	28					
		1.80%	1.40%	0.76%	2.10%	2.49%	1.28%	2.28%	2.57%	1.95%	1.55%	1.80%	3.08%	1.43%	1.16%	1.46%	0.79%	1.43%	2.35%	1.02%	2.23%	1.99%	1.61%	2.48%	1.82%	1.91%	2.35%	1.64%	3.64%	2.09%	1.59%	1.56%	0.41%	2.26%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
