Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																
Дата голосования: 04.12.2011																																																
																																																
Наименование Избирательной комиссии:    Икрянинская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	0	3	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4203	146	209	156	303	35	218	48	29	173	229	417	242	178	15	76	24	66	25	12	56	27	38	20	195	3	53	43	40	49	88	115	82	12	112	89	63	207	67	106	97	40					
		23.59%	21.89%	16.56%	18.84%	22.94%	20.59%	26.72%	23.88%	11.89%	30.51%	33.09%	33.99%	36.12%	32.84%	29.41%	21.47%	21.82%	23.91%	21.19%	7.55%	18.30%	13.17%	18.63%	12.05%	21.06%	16.67%	23.77%	19.46%	29.41%	18.15%	23.04%	22.68%	23.10%	13.48%	20.25%	18.90%	24.42%	24.32%	23.18%	20.38%	30.70%	14.65%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2183	103	129	92	141	22	77	12	11	98	85	126	101	78	3	47	24	14	3	13	38	31	28	32	108	1	25	32	18	32	51	69	30	9	53	82	47	171	11	73	26	37					
		12.25%	15.44%	10.22%	11.11%	10.67%	12.94%	9.44%	5.97%	4.51%	17.28%	12.28%	10.27%	15.07%	14.39%	5.88%	13.28%	21.82%	5.07%	2.54%	8.18%	12.42%	15.12%	13.73%	19.28%	11.66%	5.56%	11.21%	14.48%	13.24%	11.85%	13.35%	13.61%	8.45%	10.11%	9.58%	17.41%	18.22%	20.09%	3.81%	14.04%	8.23%	13.55%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	206	7	18	6	14	0	8	2	4	14	12	19	11	6	1	3	2	3	1	0	2	3	3	1	23	1	1	4	1	3	1	4	4	0	3	6	2	2	1	7	3	0					
		1.16%	1.05%	1.43%	0.72%	1.06%	0.00%	0.98%	0.99%	1.64%	2.47%	1.73%	1.55%	1.64%	1.11%	1.96%	0.85%	1.82%	1.09%	0.85%	0.00%	0.65%	1.46%	1.47%	0.60%	2.48%	5.56%	0.45%	1.81%	0.74%	1.11%	0.26%	0.79%	1.13%	0.00%	0.54%	1.27%	0.78%	0.24%	0.35%	1.35%	0.95%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3211	115	257	158	286	21	151	56	44	99	124	226	97	74	4	49	14	55	20	16	75	56	34	33	209	2	44	36	19	68	95	115	79	10	90	64	21	111	62	77	27	18					
		18.03%	17.24%	20.36%	19.08%	21.65%	12.35%	18.50%	27.86%	18.03%	17.46%	17.92%	18.42%	14.48%	13.65%	7.84%	13.84%	12.73%	19.93%	16.95%	10.06%	24.51%	27.32%	16.67%	19.88%	22.57%	11.11%	19.73%	16.29%	13.97%	25.19%	24.87%	22.68%	22.25%	11.24%	16.27%	13.59%	8.14%	13.04%	21.45%	14.81%	8.54%	6.59%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	181	6	18	5	17	1	9	5	4	8	12	12	8	9	3	0	1	0	0	1	3	2	0	1	10	0	0	7	1	5	4	7	0	0	4	0	1	9	0	3	5	0					
		1.02%	0.90%	1.43%	0.60%	1.29%	0.59%	1.10%	2.49%	1.64%	1.41%	1.73%	0.98%	1.19%	1.66%	5.88%	0.00%	0.91%	0.00%	0.00%	0.63%	0.98%	0.98%	0.00%	0.60%	1.08%	0.00%	0.00%	3.17%	0.74%	1.85%	1.05%	1.38%	0.00%	0.00%	0.72%	0.00%	0.39%	1.06%	0.00%	0.58%	1.58%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7383	275	602	394	519	86	320	76	149	167	213	395	190	181	23	172	45	130	67	108	125	83	93	72	360	11	95	92	55	110	128	187	153	56	285	215	108	333	142	242	153	173					
		41.44%	41.23%	47.70%	47.58%	39.29%	50.59%	39.22%	37.81%	61.07%	29.45%	30.78%	32.19%	28.36%	33.39%	45.10%	48.59%	40.91%	47.10%	56.78%	67.92%	40.85%	40.49%	45.59%	43.37%	38.88%	61.11%	42.60%	41.63%	40.44%	40.74%	33.51%	36.88%	43.10%	62.92%	51.54%	45.65%	41.86%	39.13%	49.13%	46.54%	48.42%	63.37%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	83	3	7	3	11	1	13	0	1	3	2	0	4	1	0	0	0	3	0	4	1	0	1	1	2	0	1	0	0	0	1	3	1	1	3	3	2	2	1	3	1	0					
		0.47%	0.45%	0.55%	0.36%	0.83%	0.59%	1.59%	0.00%	0.41%	0.53%	0.29%	0.00%	0.60%	0.18%	0.00%	0.00%	0.00%	1.09%	0.00%	2.52%	0.33%	0.00%	0.49%	0.60%	0.22%	0.00%	0.45%	0.00%	0.00%	0.00%	0.26%	0.59%	0.28%	1.12%	0.54%	0.64%	0.78%	0.24%	0.35%	0.58%	0.32%	0.00%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
