Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Икрянинская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №696					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	356	7	11	25	47	2	25	5	5	12	10	20	15	3	0	5	3	7	3	3	5	4	6	3	8	2	7	5	3	8	4	8	6	0	8	21	0	26	8	8	5	3	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	307	7	11	18	29	2	24	5	5	10	9	20	14	3	0	4	3	7	1	1	5	4	6	0	8	2	7	5	3	7	4	8	6	0	8	19	0	22	7	8	5	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	240	8	5	17	20	8	11	2	3	18	8	12	5	2	3	4	2	6	1	1	3	3	3	1	13	1	2	1	2	3	3	16	3	0	3	2	15	10	4	6	7	3	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	49	0	0	7	18	0	1	0	0	2	1	0	1	0	0	1	0	0	2	2	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	2	0	4	1	0	0	3	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	162	5	10	12	11	1	11	0	2	9	8	10	6	2	0	2	1	4	0	0	3	0	1	0	7	3	0	3	1	4	2	3	1	0	7	1	4	11	5	8	3	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	1.Политическая партия «Аграрная партия России»	201	1	8	6	8	3	14	3	2	4	12	13	5	4	1	5	1	2	1	1	8	1	0	1	11	1	3	3	4	7	8	3	7	1	3	10	1	18	4	7	1	5	0	0					
		0.91%	0.12%	0.61%	0.58%	0.49%	1.43%	1.30%	1.20%	0.72%	0.63%	1.43%	0.92%	0.68%	0.62%	1.43%	1.01%	0.86%	0.57%	0.61%	0.54%	2.29%	0.44%	0.00%	0.50%	0.90%	0.62%	1.01%	0.85%	1.92%	1.81%	1.36%	0.57%	1.44%	0.97%	0.53%	1.66%	0.29%	1.74%	1.23%	0.95%	0.25%	1.33%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	71	3	3	2	7	1	7	0	10	3	2	7	3	2	0	0	0	0	0	0	0	0	1	0	4	0	1	0	0	1	3	3	3	0	0	1	1	1	0	2	0	0	0	0					
		0.32%	0.37%	0.23%	0.19%	0.43%	0.48%	0.65%	0.00%	3.60%	0.47%	0.24%	0.50%	0.41%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.33%	0.00%	0.34%	0.00%	0.00%	0.26%	0.51%	0.57%	0.62%	0.00%	0.00%	0.17%	0.29%	0.10%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	26	4	2	0	1	0	1	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	2	1	0	2	0	0	0	0	4	1	0	1	0	0	0	0	0					
		0.12%	0.49%	0.15%	0.00%	0.06%	0.00%	0.09%	0.40%	0.36%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.34%	0.57%	0.48%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.66%	0.29%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2074	79	162	100	191	18	113	46	26	44	75	146	64	54	1	34	15	45	10	2	49	20	13	16	104	9	20	23	19	43	98	72	69	8	61	27	23	68	22	51	23	6	5	0					
		9.41%	9.68%	12.44%	9.66%	11.67%	8.57%	10.48%	18.33%	9.35%	6.93%	8.92%	10.33%	8.68%	8.39%	1.43%	6.88%	12.93%	12.86%	6.06%	1.08%	14.00%	8.81%	4.96%	8.04%	8.46%	5.56%	6.71%	6.55%	9.13%	11.14%	16.70%	13.61%	14.17%	7.77%	10.76%	4.47%	6.59%	6.59%	6.75%	6.95%	5.79%	1.60%	45.45%	0.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	34	0	2	1	3	0	2	2	0	2	3	1	2	2	0	0	0	0	0	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	1	0	3	2	3	0	0	0	0					
		0.15%	0.00%	0.15%	0.10%	0.18%	0.00%	0.19%	0.80%	0.00%	0.31%	0.36%	0.07%	0.27%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.76%	1.01%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.29%	0.61%	0.41%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	42	2	1	2	1	1	3	1	0	0	1	3	1	10	0	0	0	4	0	0	0	0	1	1	2	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	1	2	0	0					
		0.19%	0.25%	0.08%	0.19%	0.06%	0.48%	0.28%	0.40%	0.00%	0.00%	0.12%	0.21%	0.14%	1.55%	0.00%	0.00%	0.00%	1.14%	0.00%	0.00%	0.00%	0.00%	0.38%	0.50%	0.16%	0.00%	0.00%	0.28%	0.48%	0.26%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.53%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1588	97	119	103	127	16	71	19	4	55	71	123	66	81	3	38	6	11	8	6	18	10	7	12	89	1	16	23	14	26	37	28	35	7	18	43	21	71	11	35	19	15	1	7					
		7.21%	11.89%	9.14%	9.95%	7.76%	7.62%	6.59%	7.57%	1.44%	8.66%	8.44%	8.70%	8.96%	12.58%	4.29%	7.69%	5.17%	3.14%	4.85%	3.24%	5.14%	4.41%	2.67%	6.03%	7.24%	0.62%	5.37%	6.55%	6.73%	6.74%	6.30%	5.29%	7.19%	6.80%	3.17%	7.12%	6.02%	6.88%	3.37%	4.77%	4.79%	4.00%	9.09%	87.50%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3398	169	135	125	318	28	169	35	25	146	196	327	179	145	13	47	17	36	21	17	38	34	46	33	209	21	45	35	41	49	105	86	71	8	40	89	35	91	37	51	60	26	0	0					
		15.42%	20.71%	10.37%	12.08%	19.44%	13.33%	15.68%	13.94%	8.99%	22.99%	23.31%	23.13%	24.29%	22.52%	18.57%	9.51%	14.66%	10.29%	12.73%	9.19%	10.86%	14.98%	17.56%	16.58%	17.01%	12.96%	15.10%	9.97%	19.71%	12.69%	17.89%	16.26%	14.58%	7.77%	7.05%	14.74%	10.03%	8.82%	11.35%	6.95%	15.11%	6.93%	0.00%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	140	6	9	5	10	1	2	0	3	5	4	5	3	16	0	7	0	4	3	0	2	1	0	3	8	1	1	1	0	0	5	4	1	0	1	2	1	16	2	1	4	3	0	0					
		0.64%	0.74%	0.69%	0.48%	0.61%	0.48%	0.19%	0.00%	1.08%	0.79%	0.48%	0.35%	0.41%	2.48%	0.00%	1.42%	0.00%	1.14%	1.82%	0.00%	0.57%	0.44%	0.00%	1.51%	0.65%	0.62%	0.34%	0.28%	0.00%	0.00%	0.85%	0.76%	0.21%	0.00%	0.18%	0.33%	0.29%	1.55%	0.61%	0.14%	1.01%	0.80%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14101	440	840	676	940	140	687	142	199	368	458	755	406	317	50	362	73	244	119	156	224	160	187	127	786	129	207	258	127	250	319	321	292	79	435	415	256	740	241	576	282	312	5	1					
		63.98%	53.92%	64.52%	65.31%	57.46%	66.67%	63.73%	56.57%	71.58%	57.95%	54.46%	53.39%	55.09%	49.22%	71.43%	73.28%	62.93%	69.71%	72.12%	84.32%	64.00%	70.48%	71.37%	63.82%	63.95%	79.63%	69.46%	73.50%	61.06%	64.77%	54.34%	60.68%	59.96%	76.70%	76.72%	68.71%	73.35%	71.71%	73.93%	78.47%	71.03%	83.20%	45.45%	12.50%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	97	4	4	6	10	2	4	0	1	6	2	11	1	3	1	0	0	0	1	1	2	0	0	1	3	0	0	3	0	2	2	4	4	0	3	1	4	8	2	0	1	0	0	0					
		0.44%	0.49%	0.31%	0.58%	0.61%	0.95%	0.37%	0.00%	0.36%	0.94%	0.24%	0.78%	0.14%	0.47%	1.43%	0.00%	0.00%	0.00%	0.61%	0.54%	0.57%	0.00%	0.00%	0.50%	0.24%	0.00%	0.00%	0.85%	0.00%	0.52%	0.34%	0.76%	0.82%	0.00%	0.53%	0.17%	1.15%	0.78%	0.61%	0.00%	0.25%	0.00%	0.00%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
