Выборы Президента Российской Федерации																																	
																																	
Наименование Избирательной комиссии:    Хилокская																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																	
18	. Глазьев Сергей Юрьевич	328	25	42	16	14	20	0	7	13	25	14	0	0	4	20	35	13	2	4	19	0	4	20	14	9	8	0					
		2.96%	2.93%	4.98%	2.75%	2.07%	3.68%	0.00%	2.40%	2.52%	4.18%	2.27%	0.00%	0.00%	2.22%	3.87%	3.81%	3.63%	1.92%	3.57%	2.45%	0.00%	0.81%	3.66%	4.95%	2.40%	2.12%	0.00%					
19	. Малышкин Олег Александрович	354	31	24	27	17	26	6	1	18	22	19	9	0	5	11	31	10	1	7	17	0	14	12	6	18	22	0					
		3.20%	3.63%	2.85%	4.65%	2.52%	4.78%	7.23%	0.34%	3.49%	3.68%	3.08%	5.96%	0.00%	2.78%	2.13%	3.38%	2.79%	0.96%	6.25%	2.19%	0.00%	2.83%	2.20%	2.12%	4.80%	5.82%	0.00%					
20	. Миронов Сергей Михайлович	153	25	17	8	9	2	1	0	4	6	10	0	0	0	14	14	10	1	1	5	1	5	5	4	6	5	0					
		1.38%	2.93%	2.02%	1.38%	1.33%	0.37%	1.20%	0.00%	0.78%	1.00%	1.62%	0.00%	0.00%	0.00%	2.71%	1.53%	2.79%	0.96%	0.89%	0.64%	1.19%	1.01%	0.92%	1.41%	1.60%	1.32%	0.00%					
21	. Путин Владимир Владимирович	7951	599	577	390	505	382	68	232	380	424	481	106	116	145	378	604	241	89	82	527	78	345	408	202	252	280	60					
		71.81%	70.22%	68.45%	67.13%	74.81%	70.22%	81.93%	79.45%	73.64%	70.90%	78.08%	70.20%	90.62%	80.56%	73.11%	65.80%	67.32%	85.58%	73.21%	67.82%	92.86%	69.70%	74.73%	71.38%	67.20%	74.07%	92.31%					
22	. Хакамада Ирина Муцуовна	274	25	12	23	13	5	2	19	15	21	24	4	5	2	8	22	7	7	4	18	0	11	4	2	14	5	2					
		2.47%	2.93%	1.42%	3.96%	1.93%	0.92%	2.41%	6.51%	2.91%	3.51%	3.90%	2.65%	3.91%	1.11%	1.55%	2.40%	1.96%	6.73%	3.57%	2.32%	0.00%	2.22%	0.73%	0.71%	3.73%	1.32%	3.08%					
23	. Харитонов Николай Михайлович	1717	123	138	108	99	87	5	28	72	84	27	26	6	23	71	197	64	3	11	179	5	102	89	54	65	48	3					
		15.51%	14.42%	16.37%	18.59%	14.67%	15.99%	6.02%	9.59%	13.95%	14.05%	4.38%	17.22%	4.69%	12.78%	13.73%	21.46%	17.88%	2.88%	9.82%	23.04%	5.95%	20.61%	16.30%	19.08%	17.33%	12.70%	4.62%					
																																	
24	Против всех	200	20	25	4	9	16	1	4	13	8	40	6	0	0	6	11	5	0	3	7	0	7	2	1	4	8	0					
		1.81%	2.34%	2.97%	0.69%	1.33%	2.94%	1.20%	1.37%	2.52%	1.34%	6.49%	3.97%	0.00%	0.00%	1.16%	1.20%	1.40%	0.00%	2.68%	0.90%	0.00%	1.41%	0.37%	0.35%	1.07%	2.12%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
