13	"Число избирателей, проголосовавших по открепительным удостоверениям"	465	7	4	3	1	4	1	4	13	11	12	4	4	19	17	14	6	7	3	19	1	10	7	1	1	5	1	1	2	7	6	21	9	8	8	6	14	20	6	27	0	6	3	4	1	9	11	9	5	6	4	7	14	12	6	11	5	6	12	4	3	4	9					
14	Число неиспользованных открепительных удостоверений	291	11	1	4	5	4	5	3	8	3	4	5	4	2	12	10	5	4	5	7	7	7	2	4	3	3	4	4	3	5	2	4	4	3	4	9	6	18	7	6	3	3	0	5	4	7	11	0	4	3	2	3	7	6	0	3	3	0	1	2	4	3	10					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																					
18	Богданов Андрей Владимирович	377	9	1	1	0	1	2	0	19	2	2	0	1	25	22	23	8	9	2	17	6	3	5	0	3	11	3	2	0	3	8	5	5	5	0	9	11	25	5	15	10	15	1	1	2	13	0	2	7	5	0	3	13	10	4	3	1	0	4	7	1	3	4					
		1.21%	0.99%	0.37%	0.59%	0.00%	1.52%	1.03%	0.00%	1.21%	0.34%	0.87%	0.00%	0.89%	1.81%	1.95%	2.51%	0.99%	1.72%	0.51%	1.49%	1.78%	1.12%	0.77%	0.00%	3.41%	1.30%	1.74%	1.31%	0.00%	2.36%	1.74%	1.00%	2.91%	0.80%	0.00%	1.20%	1.04%	1.71%	1.30%	0.96%	1.49%	1.58%	0.45%	0.83%	1.54%	1.85%	0.00%	0.84%	1.49%	0.85%	0.00%	0.53%	1.64%	1.51%	0.85%	0.59%	1.43%	0.00%	0.46%	2.29%	0.94%	1.23%	0.39%					
19	Жириновский Владимир Вольфович	3457	80	26	17	8	2	16	5	199	75	22	18	14	169	111	128	144	66	57	108	30	19	75	16	9	77	5	20	17	17	41	76	25	68	17	85	103	185	47	170	58	70	13	4	8	67	43	22	52	59	13	55	129	96	53	53	5	3	120	40	14	34	79					
		11.05%	8.77%	9.67%	10.00%	12.90%	3.03%	8.21%	6.94%	12.63%	12.69%	9.52%	15.93%	12.50%	12.22%	9.83%	13.94%	17.91%	12.64%	14.54%	9.44%	8.90%	7.12%	11.49%	21.05%	10.23%	9.09%	2.91%	13.07%	12.06%	13.39%	8.89%	15.26%	14.53%	10.86%	9.55%	11.35%	9.78%	12.66%	12.24%	10.88%	8.63%	7.38%	5.91%	3.31%	6.15%	9.53%	7.23%	9.24%	11.04%	10.09%	5.28%	9.72%	16.23%	14.46%	11.30%	10.39%	7.14%	5.45%	13.90%	13.07%	13.21%	13.99%	7.65%					
20	Зюганов Геннадий Андреевич	3615	114	36	26	2	2	20	3	188	68	27	6	11	205	149	135	110	74	43	103	42	30	96	0	8	113	21	21	10	15	18	44	18	66	5	102	198	237	43	192	84	76	14	4	5	93	54	31	38	44	12	35	97	79	35	43	6	4	72	40	20	37	91					
		11.56%	12.50%	13.38%	15.29%	3.23%	3.03%	10.26%	4.17%	11.94%	11.51%	11.69%	5.31%	9.82%	14.82%	13.20%	14.71%	13.68%	14.18%	10.97%	9.00%	12.46%	11.24%	14.70%	0.00%	9.09%	13.34%	12.21%	13.73%	7.09%	11.81%	3.90%	8.84%	10.47%	10.54%	2.81%	13.62%	18.80%	16.22%	11.20%	12.29%	12.50%	8.02%	6.36%	3.31%	3.85%	13.23%	9.08%	13.03%	8.07%	7.52%	4.88%	6.18%	12.20%	11.90%	7.46%	8.43%	8.57%	7.27%	8.34%	13.07%	18.87%	15.23%	8.81%					
21	Медведев Дмитрий Анатольевич	23439	701	202	125	49	60	155	63	1136	444	179	86	85	968	839	619	531	362	279	903	257	210	467	60	68	637	141	108	114	90	381	364	123	481	156	543	727	993	288	1168	516	787	190	112	115	517	492	182	366	474	221	443	547	472	375	410	58	48	656	218	71	167	840					
		74.95%	76.86%	75.09%	73.53%	79.03%	90.91%	79.49%	87.50%	72.13%	75.13%	77.49%	76.11%	75.89%	69.99%	74.31%	67.43%	66.04%	69.35%	71.17%	78.93%	76.26%	78.65%	71.52%	78.95%	77.27%	75.21%	81.98%	70.59%	80.85%	70.87%	82.65%	73.09%	71.51%	76.84%	87.64%	72.50%	69.04%	67.97%	75.00%	74.78%	76.79%	83.02%	86.36%	92.56%	88.46%	73.54%	82.69%	76.47%	77.71%	81.03%	89.84%	78.27%	68.81%	71.08%	79.96%	80.39%	82.86%	87.27%	76.01%	71.24%	66.98%	68.72%	81.32%					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
