Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Сланцевская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840					
31	"14. ""Великая Россия - Евразийский Союз"""	39	1	5	1	2	2	1	5	1	2	1	0	1	0	0	4	0	0	1	1	1	1	0	0	0	0	3	1	2	1	0	1	0	1					
		0.20%	0.13%	0.60%	0.14%	0.27%	0.29%	0.16%	0.66%	0.16%	0.31%	0.14%	0.0%	0.14%	0.0%	0.0%	0.64%	0.0%	0.0%	0.13%	0.13%	0.18%	0.13%	0.0%	0.0%	0.0%	0.0%	0.64%	0.25%	1.45%	0.12%	0.0%	0.33%	0.0%	0.23%					
32	"15. ""Партия СЛОН"""	25	0	1	2	0	4	1	0	1	0	1	1	2	0	0	2	0	0	0	0	1	0	1	0	0	2	0	0	0	1	0	2	1	2					
		0.13%	0.0%	0.12%	0.28%	0.0%	0.59%	0.16%	0.0%	0.16%	0.0%	0.14%	0.15%	0.29%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.15%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.12%	0.0%	0.66%	0.42%	0.47%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1448	44	61	55	54	52	54	72	54	57	63	61	48	46	58	54	56	5	63	64	46	78	65	26	16	16	26	14	3	40	38	16	20	23					
		7.73%	6.11%	7.39%	7.92%	7.43%	7.79%	8.94%	9.6%	9.06%	8.92%	9.43%	9.41%	7.02%	5.41%	9.00%	8.69%	8.93%	12.5%	8.4%	8.81%	8.39%	10.42%	9.93%	7.42%	19.04%	3.69%	5.57%	3.56%	2.18%	5.05%	5.52%	5.31%	8.40%	5.43%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	42	2	5	1	1	2	3	1	1	1	1	0	0	3	3	3	0	0	1	1	1	2	0	1	1	1	1	0	0	0	4	1	0	1					
		0.22%	0.27%	0.60%	0.14%	0.13%	0.29%	0.49%	0.13%	0.16%	0.15%	0.14%	0.0%	0.0%	0.35%	0.46%	0.48%	0.0%	0.0%	0.13%	0.13%	0.18%	0.26%	0.0%	0.28%	1.19%	0.23%	0.21%	0.0%	0.0%	0.0%	0.58%	0.33%	0.0%	0.23%					
35	"18. ""ЛДПР"""	3118	124	123	100	136	129	90	147	92	96	118	135	114	114	91	115	111	6	152	112	86	113	87	72	10	85	67	69	23	109	142	38	48	64					
		16.64%	17.22%	14.90%	14.40%	18.73%	19.34%	14.90%	19.6%	15.43%	15.02%	17.66%	20.83%	16.69%	13.41%	14.13%	18.51%	17.70%	15.0%	20.26%	15.42%	15.69%	15.10%	13.30%	20.57%	11.90%	19.63%	14.37%	17.55%	16.78%	13.78%	20.63%	12.62%	20.16%	15.13%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	516	27	33	14	23	22	11	13	16	13	23	20	13	31	13	16	17	1	21	14	20	20	22	6	4	7	9	7	2	23	25	15	4	11					
		2.75%	3.75%	4.0%	2.01%	3.16%	3.29%	1.82%	1.73%	2.68%	2.03%	3.44%	3.08%	1.90%	3.64%	2.01%	2.57%	2.71%	2.5%	2.8%	1.92%	3.64%	2.67%	3.36%	1.71%	4.76%	1.61%	1.93%	1.78%	1.45%	2.90%	3.63%	4.98%	1.68%	2.60%					
37	"20. ""Политическая партия ""Единая Россия"""	7701	284	342	275	257	257	245	277	248	223	249	253	253	357	268	224	277	17	290	328	216	282	218	155	25	241	244	221	82	386	269	129	103	206					
		41.11%	39.44%	41.45%	39.62%	35.39%	38.53%	40.56%	36.93%	41.61%	34.89%	37.27%	39.04%	37.04%	42.0%	41.61%	36.07%	44.17%	42.5%	38.66%	45.17%	39.41%	37.70%	33.33%	44.28%	29.76%	55.65%	52.36%	56.23%	59.85%	48.79%	39.09%	42.85%	43.27%	48.69%					
38	"21. ""Российская Конституционно-демократическая партия"""	39	0	4	0	1	0	1	3	0	1	0	0	4	2	1	2	0	0	1	0	1	1	2	0	1	1	1	3	1	3	3	0	2	0					
		0.20%	0.0%	0.48%	0.0%	0.13%	0.0%	0.16%	0.4%	0.0%	0.15%	0.0%	0.0%	0.58%	0.23%	0.15%	0.32%	0.0%	0.0%	0.13%	0.0%	0.18%	0.13%	0.30%	0.0%	1.19%	0.23%	0.21%	0.76%	0.72%	0.37%	0.43%	0.0%	0.84%	0.0%					
39	"22. ""Развитие предпринимательства"""	103	11	9	5	5	2	0	5	5	2	8	5	3	4	2	2	1	2	4	5	0	6	3	1	1	1	0	0	0	1	2	3	2	3					
		0.54%	1.52%	1.09%	0.72%	0.68%	0.29%	0.0%	0.66%	0.83%	0.31%	1.19%	0.77%	0.43%	0.47%	0.31%	0.32%	0.15%	5.0%	0.53%	0.68%	0.0%	0.80%	0.45%	0.28%	1.19%	0.23%	0.0%	0.0%	0.0%	0.12%	0.29%	0.99%	0.84%	0.70%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2111	89	93	95	111	71	96	93	60	102	51	63	108	103	81	76	60	3	80	70	62	102	114	19	8	14	39	25	4	55	81	31	23	29					
		11.26%	12.36%	11.27%	13.68%	15.28%	10.64%	15.89%	12.4%	10.06%	15.96%	7.63%	9.72%	15.81%	12.11%	12.57%	12.23%	9.56%	7.5%	10.66%	9.64%	11.31%	13.63%	17.43%	5.42%	9.52%	3.23%	8.36%	6.36%	2.91%	6.95%	11.77%	10.29%	9.66%	6.85%					
																																								
41	Против всех	476	15	15	19	24	20	13	22	15	16	25	16	21	27	11	18	22	0	16	15	6	28	12	15	4	13	6	3	1	15	19	1	8	15					
		2.54%	2.08%	1.81%	2.73%	3.30%	2.99%	2.15%	2.93%	2.51%	2.50%	3.74%	2.46%	3.07%	3.17%	1.70%	2.89%	3.50%	0.0%	2.13%	2.06%	1.09%	3.74%	1.83%	4.28%	4.76%	3.00%	1.28%	0.76%	0.72%	1.89%	2.76%	0.33%	3.36%	3.54%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
