Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Шадринская городская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173					
11	Число полученных открепительных  удостоверений	1405	50	50	150	50	50	25	60	60	25	25	85	25	50	25	50	50	75	25	25	25	25	25	50	25	25	25	25	75	25	25	25	25	50					
12	Число выданных открепительных удостоверений	787	14	22	122	48	18	22	35	33	15	19	83	12	18	10	25	47	33	11	3	10	11	3	13	12	21	14	20	51	19	4	9	0	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	593	12	28	23	18	9	26	13	21	26	79	23	19	16	9	16	18	12	10	4	25	13	4	16	10	6	8	14	10	20	67	5	3	10					
14	Число неиспользованных открепительных удостоверений	618	36	28	28	2	32	3	25	27	10	6	2	13	32	15	25	3	42	14	22	15	14	22	37	13	4	11	5	24	6	21	16	25	40					
15	"Число открепительных удостоверений, выданных в ТИК"	65	0	5	3	2	2	2	3	1	0	1	1	1	1	3	1	3	4	5	2	1	1	2	3	3	2	3	2	2	6	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																								
18	. Глазьев Сергей Юрьевич	1634	39	72	47	93	71	63	69	74	51	30	64	28	71	35	90	50	108	45	17	30	55	13	60	41	75	44	49	49	52	14	28	5	2					
		4.46%	4.06%	4.43%	4.12%	5.60%	4.57%	4.18%	4.85%	5.92%	4.59%	3.09%	4.74%	3.73%	5.95%	4.09%	5.27%	3.84%	6.20%	4.49%	3.74%	5.96%	3.93%	2.44%	4.67%	4.14%	5.09%	3.46%	3.50%	4.32%	3.79%	4.06%	5.01%	1.13%	0.54%					
19	. Малышкин Олег Александрович	1352	38	53	37	39	59	53	34	36	32	80	40	33	20	35	57	60	64	41	21	25	43	11	63	55	66	40	60	55	51	7	23	6	15					
		3.69%	3.95%	3.26%	3.24%	2.35%	3.79%	3.52%	2.39%	2.88%	2.88%	8.25%	2.96%	4.40%	1.68%	4.09%	3.34%	4.61%	3.68%	4.09%	4.63%	4.97%	3.07%	2.06%	4.90%	5.56%	4.48%	3.15%	4.29%	4.85%	3.72%	2.03%	4.11%	1.36%	4.09%					
20	. Миронов Сергей Михайлович	260	6	12	12	10	14	12	7	9	8	10	6	7	9	5	9	9	10	4	0	0	11	5	10	10	8	9	21	8	8	6	2	3	0					
		0.71%	0.62%	0.74%	1.05%	0.60%	0.90%	0.80%	0.49%	0.72%	0.72%	1.03%	0.44%	0.93%	0.75%	0.58%	0.53%	0.69%	0.57%	0.40%	0.00%	0.00%	0.79%	0.94%	0.78%	1.01%	0.54%	0.71%	1.50%	0.70%	0.58%	1.74%	0.36%	0.68%	0.00%					
21	. Путин Владимир Владимирович	25423	671	1161	852	1138	1065	984	975	810	746	630	941	530	805	613	1134	879	1155	720	330	354	990	393	885	628	988	946	979	813	981	264	386	370	307					
		69.39%	69.82%	71.40%	74.67%	68.47%	68.49%	65.30%	68.57%	64.80%	67.15%	64.95%	69.65%	70.67%	67.48%	71.70%	66.39%	67.51%	66.34%	71.78%	72.69%	70.38%	70.71%	73.73%	68.82%	63.43%	67.03%	74.43%	69.98%	71.63%	71.50%	76.52%	69.05%	83.90%	83.65%					
22	. Хакамада Ирина Муцуовна	1021	32	54	29	44	35	43	43	37	40	33	49	20	42	17	74	44	54	22	9	7	42	14	38	24	29	29	32	19	31	7	11	8	9					
		2.79%	3.33%	3.32%	2.54%	2.65%	2.25%	2.85%	3.02%	2.96%	3.60%	3.40%	3.63%	2.67%	3.52%	1.99%	4.33%	3.38%	3.10%	2.19%	1.98%	1.39%	3.00%	2.63%	2.95%	2.42%	1.97%	2.28%	2.29%	1.67%	2.26%	2.03%	1.97%	1.81%	2.45%					
23	. Харитонов Николай Михайлович	5439	130	221	109	262	234	285	231	221	188	133	195	93	189	131	262	199	281	140	56	68	216	79	194	192	235	161	218	157	197	32	77	37	16					
		14.85%	13.53%	13.59%	9.55%	15.76%	15.05%	18.91%	16.24%	17.68%	16.92%	13.71%	14.43%	12.40%	15.84%	15.32%	15.34%	15.28%	16.14%	13.96%	12.33%	13.52%	15.43%	14.82%	15.09%	19.39%	15.94%	12.67%	15.58%	13.83%	14.36%	9.28%	13.77%	8.39%	4.36%					
																																								
24	Против всех	1251	40	47	51	60	63	60	52	48	45	48	46	31	49	17	73	54	63	25	14	16	36	14	28	26	51	30	34	25	45	13	24	6	17					
		3.41%	4.16%	2.89%	4.47%	3.61%	4.05%	3.98%	3.66%	3.84%	4.05%	4.95%	3.40%	4.13%	4.11%	1.99%	4.27%	4.15%	3.62%	2.49%	3.08%	3.18%	2.57%	2.63%	2.18%	2.63%	3.46%	2.36%	2.43%	2.20%	3.28%	3.77%	4.29%	1.36%	4.63%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
