Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Партизанская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814					
18	"1. ""ЕДИНЕНИЕ"""	140	0	2	2	0	14	4	12	5	16	4	4	12	4	15	9	6	1	2	4	9	5	1	1	8					
		1.35%	0.0%	4.54%	1.66%	0.0%	1.30%	1.31%	2.54%	2.53%	1.27%	0.59%	1.69%	1.85%	1.32%	1.35%	0.98%	2.4%	0.56%	0.72%	1.10%	1.33%	3.35%	0.28%	0.40%	2.49%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	180	0	0	1	0	15	1	12	7	24	12	1	18	5	28	12	2	5	3	1	15	1	6	9	2					
		1.73%	0.0%	0.0%	0.83%	0.0%	1.39%	0.32%	2.54%	3.55%	1.90%	1.79%	0.42%	2.77%	1.66%	2.52%	1.31%	0.8%	2.82%	1.08%	0.27%	2.22%	0.67%	1.73%	3.62%	0.62%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	248	1	0	4	2	52	8	5	12	21	10	13	12	8	9	27	2	4	1	6	17	7	9	12	6					
		2.39%	1.88%	0.0%	3.33%	1.32%	4.84%	2.62%	1.05%	6.09%	1.66%	1.49%	5.50%	1.85%	2.65%	0.81%	2.96%	0.8%	2.25%	0.36%	1.65%	2.52%	4.69%	2.60%	4.83%	1.86%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	321	0	1	2	1	23	1	11	6	57	22	7	18	5	50	38	1	7	3	10	21	5	11	14	7					
		3.10%	0.0%	2.27%	1.66%	0.66%	2.14%	0.32%	2.33%	3.04%	4.53%	3.28%	2.96%	2.77%	1.66%	4.50%	4.17%	0.4%	3.95%	1.08%	2.75%	3.11%	3.35%	3.17%	5.64%	2.18%					
22	"5. ""За Русь Святую"""	79	0	0	1	1	7	2	5	3	10	4	0	8	1	10	6	2	2	2	0	7	1	3	1	3					
		0.76%	0.0%	0.0%	0.83%	0.66%	0.65%	0.65%	1.05%	1.52%	0.79%	0.59%	0.0%	1.23%	0.33%	0.90%	0.65%	0.8%	1.12%	0.72%	0.0%	1.03%	0.67%	0.86%	0.40%	0.93%					
23	"6. ""Объединенная Российская партия ""Русь"""	49	0	0	0	0	3	0	4	0	3	4	2	2	0	5	9	1	2	1	2	2	0	6	2	1					
		0.47%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.84%	0.0%	0.23%	0.59%	0.84%	0.30%	0.0%	0.45%	0.98%	0.4%	1.12%	0.36%	0.55%	0.29%	0.0%	1.73%	0.80%	0.31%					
24	"7. ""Новый курс - Автомобильная Россия"""	107	0	1	1	0	8	2	3	3	17	11	1	10	5	13	11	2	1	0	8	4	0	2	3	1					
		1.03%	0.0%	2.27%	0.83%	0.0%	0.74%	0.65%	0.63%	1.52%	1.35%	1.64%	0.42%	1.54%	1.66%	1.17%	1.20%	0.8%	0.56%	0.0%	2.20%	0.59%	0.0%	0.57%	1.20%	0.31%					
25	"8. ""Народно-республиканская партия России"""	8	0	0	0	0	1	1	2	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.09%	0.32%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.8%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	38	0	0	2	0	2	0	1	0	10	2	2	3	0	3	3	1	1	0	2	2	0	0	1	3					
		0.36%	0.0%	0.0%	1.66%	0.0%	0.18%	0.0%	0.21%	0.0%	0.79%	0.29%	0.84%	0.46%	0.0%	0.27%	0.32%	0.4%	0.56%	0.0%	0.55%	0.29%	0.0%	0.0%	0.40%	0.93%					
27	"10. ""Аграрная партия России"""	316	1	0	10	9	24	11	14	5	17	24	18	20	3	45	31	2	16	1	22	23	8	1	7	4					
		3.05%	1.88%	0.0%	8.33%	5.96%	2.23%	3.60%	2.96%	2.53%	1.35%	3.58%	7.62%	3.08%	0.99%	4.05%	3.40%	0.8%	9.03%	0.36%	6.06%	3.41%	5.36%	0.28%	2.82%	1.24%					
28	"11. ""Истинные патриоты России"""	16	0	0	0	0	0	0	1	0	3	1	0	3	1	0	1	0	0	1	0	2	1	1	1	0					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.23%	0.14%	0.0%	0.46%	0.33%	0.0%	0.10%	0.0%	0.0%	0.36%	0.0%	0.29%	0.67%	0.28%	0.40%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	64	0	1	1	0	8	1	4	0	6	3	1	5	8	6	3	4	2	0	1	2	2	4	2	0					
		0.61%	0.0%	2.27%	0.83%	0.0%	0.74%	0.32%	0.84%	0.0%	0.47%	0.44%	0.42%	0.77%	2.65%	0.54%	0.32%	1.6%	1.12%	0.0%	0.27%	0.29%	1.34%	1.15%	0.80%	0.0%					
30	"13. ""Демократическая партия России"""	45	0	0	1	0	5	5	3	0	4	6	2	2	2	7	2	2	0	0	0	0	0	1	1	2					
		0.43%	0.0%	0.0%	0.83%	0.0%	0.46%	1.63%	0.63%	0.0%	0.31%	0.89%	0.84%	0.30%	0.66%	0.63%	0.21%	0.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.40%	0.62%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	0	0	3	0	3	1	0	2	3	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0					
		0.16%	0.0%	0.0%	2.5%	0.0%	0.27%	0.32%	0.0%	1.01%	0.23%	0.0%	0.42%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.40%	0.0%					
32	"15. ""Партия СЛОН"""	26	0	0	0	0	10	0	4	1	3	0	0	2	0	1	0	1	1	0	0	1	0	0	0	2					
		0.25%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.84%	0.50%	0.23%	0.0%	0.0%	0.30%	0.0%	0.09%	0.0%	0.4%	0.56%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.62%					
33	"16. ""Родина"" (народно-патриотический союз)"""	569	1	2	13	13	47	14	23	5	74	20	6	36	25	70	66	9	5	14	22	43	4	15	25	17					
		5.49%	1.88%	4.54%	10.83%	8.60%	4.38%	4.59%	4.87%	2.53%	5.88%	2.98%	2.54%	5.55%	8.30%	6.31%	7.24%	3.6%	2.82%	5.05%	6.06%	6.37%	2.68%	4.33%	10.08%	5.29%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	22	0	1	0	1	3	1	1	2	2	1	1	2	0	0	1	0	1	0	1	2	1	0	0	1					
		0.21%	0.0%	2.27%	0.0%	0.66%	0.27%	0.32%	0.21%	1.01%	0.15%	0.14%	0.42%	0.30%	0.0%	0.0%	0.10%	0.0%	0.56%	0.0%	0.27%	0.29%	0.67%	0.0%	0.0%	0.31%					
35	"18. ""ЛДПР"""	2441	14	11	17	31	201	59	137	36	312	121	60	160	85	258	220	62	20	75	107	182	38	107	50	78					
		23.57%	26.41%	25.0%	14.16%	20.52%	18.73%	19.34%	29.02%	18.27%	24.80%	18.08%	25.42%	24.69%	28.23%	23.26%	24.14%	24.8%	11.29%	27.07%	29.47%	27.00%	25.50%	30.92%	20.16%	24.29%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	325	2	2	4	11	32	12	17	9	31	52	5	17	8	38	20	2	6	2	9	30	3	5	3	5					
		3.13%	3.77%	4.54%	3.33%	7.28%	2.98%	3.93%	3.60%	4.56%	2.46%	7.77%	2.11%	2.62%	2.65%	3.42%	2.19%	0.8%	3.38%	0.72%	2.47%	4.45%	2.01%	1.44%	1.20%	1.55%					
37	"20. ""Политическая партия ""Единая Россия"""	3505	29	21	23	58	366	123	140	77	431	240	72	235	100	350	300	100	69	126	114	215	52	81	59	124					
		33.85%	54.71%	47.72%	19.16%	38.41%	34.10%	40.32%	29.66%	39.08%	34.26%	35.87%	30.50%	36.26%	33.22%	31.55%	32.93%	40.0%	38.98%	45.48%	31.40%	31.89%	34.89%	23.41%	23.79%	38.62%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	0	0	0	0	3	1	1	2	5	1	1	2	0	0	2	1	0	0	1	0	1	0	0	1					
		0.21%	0.0%	0.0%	0.0%	0.0%	0.27%	0.32%	0.21%	1.01%	0.39%	0.14%	0.42%	0.30%	0.0%	0.0%	0.21%	0.4%	0.0%	0.0%	0.27%	0.0%	0.67%	0.0%	0.0%	0.31%					
39	"22. ""Развитие предпринимательства"""	34	0	0	0	0	3	3	1	1	5	0	1	4	0	1	3	5	0	1	0	3	0	0	1	2					
		0.32%	0.0%	0.0%	0.0%	0.0%	0.27%	0.98%	0.21%	0.50%	0.39%	0.0%	0.42%	0.61%	0.0%	0.09%	0.32%	2.0%	0.0%	0.36%	0.0%	0.44%	0.0%	0.0%	0.40%	0.62%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1111	4	2	22	14	186	32	46	12	82	84	30	52	17	123	84	29	28	33	35	55	9	62	34	36					
		10.73%	7.54%	4.54%	18.33%	9.27%	17.33%	10.49%	9.74%	6.09%	6.51%	12.55%	12.71%	8.02%	5.64%	11.09%	9.22%	11.6%	15.81%	11.91%	9.64%	8.16%	6.04%	17.91%	13.70%	11.21%					
																															
41	Против всех	525	1	0	13	9	32	7	20	5	113	35	7	21	24	61	42	10	1	10	15	35	9	29	14	12					
		5.07%	1.88%	0.0%	10.83%	5.96%	2.98%	2.29%	4.23%	2.53%	8.98%	5.23%	2.96%	3.24%	7.97%	5.50%	4.61%	4.0%	0.56%	3.61%	4.13%	5.19%	6.04%	8.38%	5.64%	3.73%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
