Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Благоварская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931	УИК №1932	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951	УИК №1952	УИК №1953					
		50.23%	39.07%	42.97%	58.84%	30.24%	33.62%	54.01%	75.18%	57.14%	60.11%	55.69%	38.36%	67.87%	44.85%	57.37%	35.87%	60.37%	61.11%	33.65%	66.05%	67.32%	64.65%	89.18%	37.70%	56.47%	37.5%	55.27%	42.65%	45.34%	47.33%	42.65%	43.63%	82.14%	69.15%					
38	"21. ""Российская Конституционно-демократическая партия"""	72	1	4	11	2	1	1	0	0	3	0	3	1	5	0	7	1	3	0	1	1	4	0	0	1	3	9	2	2	3	2	0	1	0					
		0.46%	0.11%	0.55%	0.77%	1.23%	0.86%	0.32%	0.0%	0.0%	0.89%	0.0%	0.37%	0.51%	1.14%	0.0%	0.91%	0.15%	2.08%	0.0%	0.36%	0.33%	0.44%	0.0%	0.0%	0.58%	0.78%	5.59%	0.23%	0.23%	0.32%	0.20%	0.0%	0.39%	0.0%					
39	"22. ""Развитие предпринимательства"""	42	1	1	5	0	0	1	0	0	1	0	0	0	0	0	1	3	1	2	0	0	0	0	0	0	0	3	3	4	8	8	0	0	0					
		0.26%	0.11%	0.13%	0.35%	0.0%	0.0%	0.32%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.46%	0.69%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.86%	0.35%	0.47%	0.86%	0.82%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1619	72	218	108	31	8	27	6	59	20	53	131	11	51	8	49	29	4	83	22	30	115	0	21	14	43	4	89	78	67	87	46	12	23					
		10.36%	8.55%	30.02%	7.63%	19.13%	6.89%	8.68%	4.37%	23.41%	5.95%	13.41%	16.47%	5.69%	11.67%	4.37%	6.43%	4.52%	2.77%	13.23%	8.11%	9.90%	12.82%	0.0%	8.60%	8.23%	11.19%	2.48%	10.54%	9.30%	7.27%	9.00%	13.93%	4.76%	5.91%					
																																								
41	Против всех	381	36	7	35	4	7	6	3	6	0	14	23	2	14	1	24	10	4	25	11	0	11	0	6	2	5	1	25	22	28	29	13	0	7					
		2.43%	4.27%	0.96%	2.47%	2.46%	6.03%	1.92%	2.18%	2.38%	0.0%	3.54%	2.89%	1.03%	3.20%	0.54%	3.15%	1.56%	2.77%	3.98%	4.05%	0.0%	1.22%	0.0%	2.45%	1.17%	1.30%	0.62%	2.96%	2.62%	3.04%	3.00%	3.93%	0.0%	1.79%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
