Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Байкаловская 																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208					
28	"11. ""Истинные патриоты России"""	17	2	1	1	0	2	2	1	1	0	0	0	0	2	0	1	0	1	0	0	1	2	0					
		0.23%	0.39%	0.13%	0.14%	0.0%	0.45%	0.66%	0.25%	0.72%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.27%	0.0%	0.35%	0.0%	0.0%	0.22%	0.44%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	52	4	2	3	0	3	1	4	3	4	0	0	0	8	3	2	0	3	5	2	2	3	0					
		0.71%	0.78%	0.27%	0.44%	0.0%	0.68%	0.33%	1.02%	2.18%	0.97%	0.0%	0.0%	0.0%	2.08%	1.04%	0.54%	0.0%	1.07%	1.33%	1.19%	0.45%	0.66%	0.0%					
30	"13. ""Демократическая партия России"""	17	0	4	0	1	1	0	1	0	1	0	0	0	0	2	0	0	0	1	0	3	1	2					
		0.23%	0.0%	0.54%	0.0%	0.26%	0.22%	0.0%	0.25%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.0%	0.26%	0.0%	0.68%	0.22%	1.05%					
31	"14. ""Великая Россия - Евразийский Союз"""	17	5	2	0	0	1	1	0	0	0	0	0	0	4	1	1	0	0	1	0	0	0	1					
		0.23%	0.98%	0.27%	0.0%	0.0%	0.22%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.34%	0.27%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.52%					
32	"15. ""Партия СЛОН"""	18	0	4	1	0	0	0	1	0	2	0	1	0	0	0	4	0	2	1	0	1	1	0					
		0.24%	0.0%	0.54%	0.14%	0.0%	0.0%	0.0%	0.25%	0.0%	0.48%	0.0%	0.98%	0.0%	0.0%	0.0%	1.09%	0.0%	0.71%	0.26%	0.0%	0.22%	0.22%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	293	31	39	61	8	16	10	19	0	9	1	4	2	16	4	19	0	7	11	7	14	9	6					
		4.01%	6.10%	5.34%	9.05%	2.10%	3.67%	3.32%	4.84%	0.0%	2.20%	0.78%	3.92%	3.03%	4.17%	1.39%	5.21%	0.0%	2.50%	2.93%	4.16%	3.19%	1.99%	3.17%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	21	1	1	1	0	3	0	0	0	1	0	1	0	1	2	2	0	3	0	0	1	3	1					
		0.28%	0.19%	0.13%	0.14%	0.0%	0.68%	0.0%	0.0%	0.0%	0.24%	0.0%	0.98%	0.0%	0.26%	0.69%	0.54%	0.0%	1.07%	0.0%	0.0%	0.22%	0.66%	0.52%					
35	"18. ""ЛДПР"""	705	46	75	87	56	23	28	37	17	25	17	4	4	29	43	18	10	18	39	8	43	59	19					
		9.66%	9.05%	10.27%	12.90%	14.73%	5.28%	9.30%	9.43%	12.40%	6.11%	13.38%	3.92%	6.06%	7.57%	15.03%	4.94%	9.70%	6.45%	10.4%	4.76%	9.81%	13.05%	10.05%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	484	40	58	41	19	27	14	20	12	33	8	8	8	37	8	30	5	28	15	4	38	25	6					
		6.63%	7.87%	7.94%	6.08%	5.0%	6.20%	4.65%	5.10%	8.75%	8.06%	6.29%	7.84%	12.12%	9.66%	2.79%	8.24%	4.85%	10.03%	4.0%	2.38%	8.67%	5.53%	3.17%					
37	"20. ""Политическая партия ""Единая Россия"""	2135	156	226	225	123	109	69	128	27	110	60	31	4	119	87	147	39	56	110	37	171	77	24					
		29.25%	30.70%	30.95%	33.38%	32.36%	25.05%	22.92%	32.65%	19.70%	26.89%	47.24%	30.39%	6.06%	31.07%	30.41%	40.38%	37.86%	20.07%	29.33%	22.02%	39.04%	17.03%	12.69%					
38	"21. ""Российская Конституционно-демократическая партия"""	24	1	1	2	4	0	1	2	1	0	1	1	1	3	0	1	0	1	2	1	1	0	0					
		0.32%	0.19%	0.13%	0.29%	1.05%	0.0%	0.33%	0.51%	0.72%	0.0%	0.78%	0.98%	1.51%	0.78%	0.0%	0.27%	0.0%	0.35%	0.53%	0.59%	0.22%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	14	0	5	1	0	1	0	1	0	1	0	0	0	3	0	2	0	0	0	0	0	0	0					
		0.19%	0.0%	0.68%	0.14%	0.0%	0.22%	0.0%	0.25%	0.0%	0.24%	0.0%	0.0%	0.0%	0.78%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	471	44	55	64	45	28	18	25	4	32	4	4	3	34	8	14	10	9	19	9	22	12	8					
		6.45%	8.66%	7.53%	9.49%	11.84%	6.43%	5.98%	6.37%	2.91%	7.82%	3.14%	3.92%	4.54%	8.87%	2.79%	3.84%	9.70%	3.22%	5.06%	5.35%	5.02%	2.65%	4.23%					
																													
41	Против всех	187	12	16	28	7	5	12	7	1	9	4	2	4	8	11	7	2	7	11	3	13	13	5					
		2.56%	2.36%	2.19%	4.15%	1.84%	1.14%	3.98%	1.78%	0.72%	2.20%	3.14%	1.96%	6.06%	2.08%	3.84%	1.92%	1.94%	2.50%	2.93%	1.78%	2.96%	2.87%	2.64%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
