Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Тарногская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	480	45	45	10	15	5	25	15	20	10	15	30	10	30	15	25	25	10	23	10	10	30	15	20	22					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	389	44	45	10	15	5	19	15	20	9	12	28	0	13	0	25	25	10	23	2	5	16	9	17	22					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	156	35	32	8	1	8	5	1	10	2	3	4	1	6	1	2	5	1	9	6	3	3	0	5	5					
14	Число погашенных неиспользованных открепительных удостоверений	91	1	0	0	0	0	6	0	0	1	3	2	10	17	15	0	0	0	0	8	5	14	6	3	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	30	6	6	0	1	1	0	0	0	0	0	0	0	6	0	0	0	0	10	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	971	127	187	59	24	61	21	4	61	21	20	36	11	52	48	27	38	4	64	3	6	30	8	31	28					
		12.07%	9.31%	12.99%	19.16%	18.60%	20.00%	13.04%	2.92%	16.14%	18.75%	13.89%	8.05%	7.59%	11.16%	26.67%	12.22%	10.67%	4.35%	18.88%	3.30%	6.74%	7.85%	4.21%	13.78%	8.09%					
19	2.Всероссийская политическая партия «Гражданская Сила»	32	13	8	1	1	0	0	0	4	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0	0					
		0.40%	0.95%	0.56%	0.32%	0.78%	0.00%	0.00%	0.00%	1.06%	0.00%	0.00%	0.00%	0.00%	0.43%	0.56%	0.00%	0.00%	1.09%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	573	111	144	39	4	22	3	5	21	18	4	19	10	23	17	12	15	9	9	2	5	19	12	22	28					
		7.12%	8.14%	10.00%	12.66%	3.10%	7.21%	1.86%	3.65%	5.56%	16.07%	2.78%	4.25%	6.90%	4.94%	9.44%	5.43%	4.21%	9.78%	2.65%	2.20%	5.62%	4.97%	6.32%	9.78%	8.09%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	11	4	0	0	1	0	0	1	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	1	0					
		0.14%	0.29%	0.00%	0.00%	0.78%	0.00%	0.00%	0.73%	0.00%	0.00%	0.00%	0.45%	0.69%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	11	3	2	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0					
		0.14%	0.22%	0.14%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.89%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	1.10%	0.00%	0.26%	0.53%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	651	117	109	25	5	17	14	6	47	12	20	53	12	23	4	11	17	7	24	3	12	24	21	23	45					
		8.09%	8.58%	7.57%	8.12%	3.88%	5.57%	8.70%	4.38%	12.43%	10.71%	13.89%	11.86%	8.28%	4.94%	2.22%	4.98%	4.78%	7.61%	7.08%	3.30%	13.48%	6.28%	11.05%	10.22%	13.01%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	695	148	127	28	12	20	23	17	17	5	2	28	25	61	16	20	20	8	26	5	4	35	6	16	26					
		8.64%	10.85%	8.82%	9.09%	9.30%	6.56%	14.29%	12.41%	4.50%	4.46%	1.39%	6.26%	17.24%	13.09%	8.89%	9.05%	5.62%	8.70%	7.67%	5.49%	4.49%	9.16%	3.16%	7.11%	7.51%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	37	13	7	0	0	2	0	2	2	0	0	1	0	2	2	0	3	0	0	0	0	0	0	1	2					
		0.46%	0.95%	0.49%	0.00%	0.00%	0.66%	0.00%	1.46%	0.53%	0.00%	0.00%	0.22%	0.00%	0.43%	1.11%	0.00%	0.84%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.58%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4988	808	840	156	82	181	99	102	222	55	97	304	86	297	90	149	260	60	212	76	61	270	139	128	214					
		61.99%	59.24%	58.33%	50.65%	63.57%	59.34%	61.49%	74.45%	58.73%	49.11%	67.36%	68.01%	59.31%	63.73%	50.00%	67.42%	73.03%	65.22%	62.54%	83.52%	68.54%	70.68%	73.16%	56.89%	61.85%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	31	8	7	0	0	0	0	0	3	0	0	2	0	4	0	0	0	1	2	0	0	2	0	1	1					
		0.39%	0.59%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	0.45%	0.00%	0.86%	0.00%	0.00%	0.00%	1.09%	0.59%	0.00%	0.00%	0.52%	0.00%	0.44%	0.29%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
