Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Тарногская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	91	26	16	2	2	0	2	3	1	4	1	0	4	0	0	3	2	4	1	6	5	0	0	9	0					
		1.24%	1.91%	1.20%	0.68%	1.41%	0.00%	1.03%	1.09%	1.33%	1.27%	0.63%	0.00%	1.25%	0.00%	0.00%	0.82%	1.68%	0.96%	0.56%	3.06%	1.43%	0.00%	0.00%	2.73%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3403	513	465	128	76	149	78	158	39	112	90	76	181	27	83	188	50	233	100	115	186	53	24	217	62					
		46.39%	37.75%	34.78%	43.69%	53.52%	52.65%	40.21%	57.45%	52.00%	35.56%	56.25%	57.58%	56.39%	29.67%	62.41%	51.51%	42.02%	55.88%	56.50%	58.67%	53.14%	60.23%	38.71%	65.76%	50.82%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	32	10	7	0	1	0	0	4	2	0	0	0	1	0	0	1	0	3	2	0	1	0	0	0	0					
		0.44%	0.74%	0.52%	0.00%	0.70%	0.00%	0.00%	1.45%	2.67%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.27%	0.00%	0.72%	1.13%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
