Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Вашкинская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113					
		0.89%	0.0%	0.50%	1.18%	0.0%	1.01%	1.56%	1.12%	2.06%	0.69%	1.57%	0.23%	1.08%	2.22%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%					
22	"5. ""За Русь Святую"""	23	0	3	0	0	0	1	0	1	3	7	5	1	0	0	0	1	0	0	1					
		0.44%	0.0%	0.75%	0.0%	0.0%	0.0%	0.78%	0.0%	1.03%	0.69%	0.42%	1.17%	1.08%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.93%					
23	"6. ""Объединенная Российская партия ""Русь"""	7	0	0	0	0	2	0	1	0	2	0	0	0	0	0	0	2	0	0	0					
		0.13%	0.0%	0.0%	0.0%	0.0%	1.01%	0.0%	0.37%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	22	1	2	2	0	1	1	0	0	0	11	1	1	0	0	0	1	0	0	1					
		0.42%	0.62%	0.50%	1.18%	0.0%	0.50%	0.78%	0.0%	0.0%	0.0%	0.66%	0.23%	1.08%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.93%					
25	"8. ""Народно-республиканская партия России"""	9	0	1	0	0	1	0	0	1	0	2	1	0	0	0	0	1	0	1	1					
		0.17%	0.0%	0.25%	0.0%	0.0%	0.50%	0.0%	0.0%	1.03%	0.0%	0.12%	0.23%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.53%	0.93%					
26	"9. ""Российская экологическая партия ""Зеленые"""	6	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0					
		0.11%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%					
27	"10. ""Аграрная партия России"""	827	31	26	53	26	41	2	45	9	22	172	79	27	5	83	7	16	74	83	26					
		16.10%	19.37%	6.54%	31.36%	27.95%	20.70%	1.56%	16.85%	9.27%	5.06%	10.42%	18.50%	29.34%	11.11%	49.99%	11.86%	6.15%	37.0%	44.62%	24.29%					
28	"11. ""Истинные патриоты России"""	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	45	0	8	0	4	3	0	3	0	2	11	4	2	0	1	0	5	0	1	1					
		0.87%	0.0%	2.01%	0.0%	4.30%	1.51%	0.0%	1.12%	0.0%	0.46%	0.66%	0.93%	2.17%	0.0%	0.60%	0.0%	1.92%	0.0%	0.53%	0.93%					
30	"13. ""Демократическая партия России"""	15	2	2	2	0	0	0	0	1	1	4	3	0	0	0	0	0	0	0	0					
		0.29%	1.25%	0.50%	1.18%	0.0%	0.0%	0.0%	0.0%	1.03%	0.23%	0.24%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	4	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0					
		0.07%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	6	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	1	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%	0.0%	0.53%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	222	7	20	5	2	8	5	5	0	24	101	13	5	1	1	3	3	5	10	4					
		4.32%	4.37%	5.03%	2.95%	2.15%	4.04%	3.90%	1.87%	0.0%	5.52%	6.12%	3.04%	5.43%	2.22%	0.60%	5.08%	1.15%	2.5%	5.37%	3.73%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	8	1	1	0	0	1	0	2	0	0	2	0	0	0	0	0	0	1	0	0					
		0.15%	0.62%	0.25%	0.0%	0.0%	0.50%	0.0%	0.74%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.5%	0.0%	0.0%					
35	"18. ""ЛДПР"""	548	18	58	14	3	14	15	15	10	37	212	49	15	10	11	8	25	16	8	10					
		10.67%	11.25%	14.60%	8.28%	3.22%	7.07%	11.71%	5.61%	10.30%	8.52%	12.84%	11.47%	16.30%	22.22%	6.62%	13.55%	9.61%	8.0%	4.30%	9.34%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	82	5	2	2	2	6	3	2	1	6	28	9	0	0	2	0	8	5	1	0					
		1.59%	3.12%	0.50%	1.18%	2.15%	3.03%	2.34%	0.74%	1.03%	1.38%	1.69%	2.10%	0.0%	0.0%	1.20%	0.0%	3.07%	2.5%	0.53%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	2230	69	211	65	35	87	72	118	63	204	720	179	29	20	45	26	140	55	52	40					
		43.42%	43.12%	53.14%	38.46%	37.63%	43.93%	56.25%	44.19%	64.94%	47.00%	43.63%	41.92%	31.52%	44.44%	27.10%	44.06%	53.84%	27.5%	27.95%	37.38%					
38	"21. ""Российская Конституционно-демократическая партия"""	8	0	0	0	0	1	0	0	0	1	4	0	1	0	0	0	0	0	0	1					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.23%	0.24%	0.0%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.93%					
39	"22. ""Развитие предпринимательства"""	13	0	0	0	0	0	1	0	0	2	4	2	0	0	1	0	0	2	0	1					
		0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.46%	0.24%	0.46%	0.0%	0.0%	0.60%	0.0%	0.0%	1.0%	0.0%	0.93%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	447	4	27	9	10	9	9	34	2	62	163	40	1	7	4	11	26	17	9	3					
		8.70%	2.5%	6.80%	5.32%	10.75%	4.54%	7.03%	12.73%	2.06%	14.28%	9.87%	9.36%	1.08%	15.55%	2.40%	18.64%	10.0%	8.5%	4.83%	2.80%					
																										
41	Против всех	127	2	8	5	3	7	1	8	1	22	36	6	6	0	2	0	6	6	6	2					
		2.47%	1.25%	2.01%	2.95%	3.22%	3.53%	0.78%	2.99%	1.03%	5.06%	2.18%	1.40%	6.52%	0.0%	1.20%	0.0%	2.30%	3.0%	3.22%	1.86%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
