12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1956	27	28	27	42	34	39	37	33	27	54	50	36	50	35	52	61	31	40	23	24	30	80	42	50	43	31	39	29	37	24	13	11	40	25	28	42	47	31	31	43	70	50	11	36	33	59	36	21	33	20	34	50	37	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1514	16	17	11	21	56	12	16	18	18	18	24	62	27	26	40	13	132	15	13	22	16	11	11	70	14	13	55	18	16	12	10	21	22	24	54	35	26	23	13	17	21	10	8	71	14	30	24	13	25	6	11	16	45	162					
14	Число неиспользованных открепительных удостоверений	934	23	22	23	8	16	11	13	17	23	6	0	14	10	15	38	29	19	10	27	26	20	0	8	10	57	19	11	21	13	26	37	39	10	25	22	8	3	19	19	27	0	0	39	14	17	21	24	19	17	10	16	0	13	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	94	1	0	1	5	3	0	2	0	1	1	2	2	1	1	1	2	2	1	2	2	0	4	2	0	3	5	5	2	0	1	2	0	2	1	3	2	2	2	1	0	5	0	0	4	2	1	3	3	1	3	0	5	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																													
18	Богданов Андрей Владимирович	1219	36	31	26	3	30	18	33	21	37	26	30	9	25	29	34	30	27	8	9	21	16	28	22	24	31	21	16	42	17	35	28	12	24	24	27	18	18	26	29	22	30	13	11	17	23	27	23	6	21	6	19	19	38	3					
		1.45%	2.13%	1.96%	1.80%	0.16%	1.80%	1.29%	2.14%	1.38%	2.08%	1.36%	1.68%	0.65%	1.15%	1.35%	1.89%	1.58%	1.26%	0.49%	0.57%	1.40%	1.09%	1.65%	1.70%	2.85%	1.59%	1.02%	0.90%	2.78%	1.55%	1.75%	1.94%	1.23%	1.24%	1.67%	1.61%	1.09%	1.22%	1.38%	1.77%	1.06%	2.10%	1.38%	1.36%	0.95%	1.26%	1.59%	1.52%	0.74%	2.13%	0.80%	1.62%	1.64%	2.06%	0.31%					
19	Жириновский Владимир Вольфович	5438	114	114	105	119	107	130	83	68	92	90	121	99	96	104	136	102	103	59	83	90	135	118	62	98	121	99	84	127	80	140	111	70	98	99	137	113	118	113	123	108	131	70	66	117	122	118	125	64	54	63	98	79	131	31					
		6.47%	6.75%	7.22%	7.26%	6.34%	6.41%	9.35%	5.37%	4.47%	5.17%	4.71%	6.76%	7.10%	4.42%	4.85%	7.55%	5.37%	4.81%	3.60%	5.24%	5.99%	9.22%	6.95%	4.78%	11.65%	6.20%	4.79%	4.74%	8.41%	7.27%	7.00%	7.70%	7.16%	5.08%	6.88%	8.18%	6.84%	8.02%	5.99%	7.49%	5.19%	9.17%	7.42%	8.19%	6.51%	6.69%	6.95%	8.25%	7.86%	5.47%	8.42%	8.36%	6.82%	7.08%	3.19%					
20	Зюганов Геннадий Андреевич	14651	299	292	369	307	351	382	309	341	327	393	312	275	358	310	382	385	360	243	271	282	274	259	294	166	317	242	328	317	175	321	266	165	309	297	323	278	206	284	257	256	294	151	116	250	288	253	223	168	156	154	192	253	238	33					
		17.42%	17.71%	18.48%	25.50%	16.36%	21.03%	27.48%	20.00%	22.40%	18.36%	20.59%	17.42%	19.71%	16.47%	14.47%	21.21%	20.25%	16.81%	14.84%	17.11%	18.77%	18.70%	15.25%	22.67%	19.74%	16.24%	11.72%	18.49%	20.99%	15.91%	16.05%	18.45%	16.89%	16.02%	20.63%	19.28%	16.82%	13.99%	15.07%	15.65%	12.30%	20.59%	15.99%	14.39%	13.92%	15.79%	14.91%	14.72%	20.64%	15.79%	20.59%	16.38%	21.85%	12.87%	3.39%					
21	Медведев Дмитрий Анатольевич	61849	1222	1118	937	1436	1158	840	1102	1069	1311	1367	1309	980	1671	1687	1226	1361	1622	1316	1212	1101	1030	1272	906	524	1467	1692	1292	1007	824	1489	1027	726	1473	1014	1172	1230	1115	1445	1218	1672	949	696	613	1393	1368	1275	1120	565	744	513	862	782	1425	904					
		73.55%	72.39%	70.76%	64.75%	76.55%	69.38%	60.43%	71.33%	70.24%	73.61%	71.61%	73.09%	70.25%	76.86%	78.72%	68.07%	71.59%	75.72%	80.39%	76.52%	73.30%	70.31%	74.91%	69.85%	62.31%	75.15%	81.94%	72.83%	66.69%	74.91%	74.45%	71.22%	74.31%	76.36%	70.42%	69.97%	74.41%	75.75%	76.66%	74.18%	80.31%	66.46%	73.73%	76.05%	77.56%	75.00%	75.13%	73.93%	69.41%	75.30%	68.58%	73.55%	67.53%	77.07%	92.91%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
