Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Ижемская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	572	24	15	39	15	25	34	31	40	19	46	39	15	15	15	12	15	15	15	25	65	3	10	15	10	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	553	24	15	39	14	22	34	31	40	19	46	36	14	15	15	12	15	15	15	25	65	0	4	15	10	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	177	2	3	6	3	11	8	8	2	2	54	25	1	6	7	4	2	2	1	6	19	1	0	2	0	2					
14	Число погашенных неиспользованных открепительных удостоверений	19	0	0	0	1	3	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	3	6	0	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	28	0	0	0	3	1	3	1	1	1	1	6	1	0	1	1	0	0	0	0	5	0	2	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1596	39	25	59	23	44	90	84	78	39	186	130	31	54	59	69	26	50	21	48	259	7	50	44	16	65					
		16.49%	19.90%	14.20%	14.18%	12.99%	16.30%	17.54%	20.44%	14.16%	22.94%	14.83%	15.46%	26.72%	16.46%	17.10%	21.63%	14.21%	21.93%	13.91%	14.63%	18.49%	12.07%	16.34%	14.72%	9.25%	13.86%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1113	18	28	37	42	31	35	37	49	29	152	120	16	27	33	48	24	21	13	38	190	3	28	33	18	43					
		11.50%	9.18%	15.91%	8.89%	23.73%	11.48%	6.82%	9.00%	8.89%	17.06%	12.12%	14.27%	13.79%	8.23%	9.57%	15.05%	13.11%	9.21%	8.61%	11.59%	13.56%	5.17%	9.15%	11.04%	10.40%	9.17%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	141	0	1	6	0	5	10	3	9	0	38	18	0	5	3	6	0	2	1	1	20	0	3	3	3	4					
		1.46%	0.00%	0.57%	1.44%	0.00%	1.85%	1.95%	0.73%	1.63%	0.00%	3.03%	2.14%	0.00%	1.52%	0.87%	1.88%	0.00%	0.88%	0.66%	0.30%	1.43%	0.00%	0.98%	1.00%	1.73%	0.85%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1847	37	15	66	17	55	119	78	98	23	282	184	10	103	96	79	31	49	29	41	249	12	38	38	27	71					
		19.08%	18.88%	8.52%	15.87%	9.60%	20.37%	23.20%	18.98%	17.79%	13.53%	22.49%	21.88%	8.62%	31.40%	27.83%	24.76%	16.94%	21.49%	19.21%	12.50%	17.77%	20.69%	12.42%	12.71%	15.61%	15.14%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	199	7	2	4	0	7	16	6	15	3	45	32	2	5	6	9	2	0	1	1	28	0	1	4	3	0					
		2.06%	3.57%	1.14%	0.96%	0.00%	2.59%	3.12%	1.46%	2.72%	1.76%	3.59%	3.80%	1.72%	1.52%	1.74%	2.82%	1.09%	0.00%	0.66%	0.30%	1.99%	0.00%	0.33%	1.34%	1.73%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4522	88	96	228	90	117	228	194	290	74	510	337	52	121	130	101	99	93	80	188	627	35	184	175	105	280					
		46.72%	44.90%	54.55%	54.81%	50.85%	43.33%	44.44%	47.20%	52.63%	43.53%	40.67%	40.07%	44.83%	36.89%	37.68%	31.66%	54.10%	40.79%	52.98%	57.32%	44.75%	60.34%	60.13%	58.53%	60.69%	59.70%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	86	0	1	4	0	2	5	2	5	2	15	11	1	9	5	5	0	2	0	3	9	0	2	0	0	3					
		0.89%	0.00%	0.57%	0.96%	0.00%	0.74%	0.97%	0.49%	0.91%	1.18%	1.20%	1.31%	0.86%	2.74%	1.45%	1.57%	0.00%	0.88%	0.00%	0.91%	0.64%	0.00%	0.65%	0.00%	0.00%	0.64%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
