Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Алтайская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	133	0	3	3	17	12	11	5	5	14	1	6	8	7	3	0	2	5	5	3	4	4	1	7	7					
		1.12%	0.0%	0.36%	0.74%	1.09%	1.15%	1.49%	1.25%	0.60%	1.63%	0.17%	0.98%	2.87%	0.82%	1.80%	0.0%	1.05%	2.02%	3.54%	1.92%	0.79%	0.72%	1.88%	2.65%	3.53%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	229	6	37	6	46	22	13	4	21	5	8	7	4	15	5	1	3	6	0	0	4	9	1	4	2					
		1.93%	2.20%	4.44%	1.49%	2.97%	2.12%	1.76%	1.00%	2.53%	0.58%	1.43%	1.14%	1.43%	1.76%	3.01%	0.74%	1.57%	2.42%	0.0%	0.0%	0.79%	1.62%	1.88%	1.51%	1.01%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	299	2	23	18	25	33	14	12	24	26	12	22	7	19	7	3	4	10	3	8	13	4	0	5	5					
		2.53%	0.73%	2.76%	4.47%	1.61%	3.18%	1.89%	3.02%	2.89%	3.03%	2.15%	3.60%	2.51%	2.24%	4.21%	2.23%	2.10%	4.04%	2.12%	5.12%	2.57%	0.72%	0.0%	1.89%	2.52%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	250	1	36	7	43	20	22	5	25	14	5	9	1	32	3	3	2	8	1	1	5	2	1	3	1					
		2.11%	0.36%	4.32%	1.74%	2.77%	1.93%	2.98%	1.25%	3.01%	1.63%	0.89%	1.47%	0.35%	3.77%	1.80%	2.23%	1.05%	3.23%	0.70%	0.64%	0.99%	0.36%	1.88%	1.13%	0.50%					
22	"5. ""За Русь Святую"""	58	0	3	0	9	2	5	1	4	6	1	0	3	7	2	4	0	0	0	0	1	4	0	3	3					
		0.49%	0.0%	0.36%	0.0%	0.58%	0.19%	0.67%	0.25%	0.48%	0.70%	0.17%	0.0%	1.07%	0.82%	1.20%	2.98%	0.0%	0.0%	0.0%	0.0%	0.19%	0.72%	0.0%	1.13%	1.51%					
23	"6. ""Объединенная Российская партия ""Русь"""	27	0	2	0	2	2	0	0	4	0	3	2	0	0	0	0	0	2	0	0	0	4	0	3	3					
		0.22%	0.0%	0.24%	0.0%	0.12%	0.19%	0.0%	0.0%	0.48%	0.0%	0.53%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.0%	0.72%	0.0%	1.13%	1.51%					
24	"7. ""Новый курс - Автомобильная Россия"""	45	1	1	1	3	4	5	0	3	7	3	4	0	6	2	0	1	1	0	0	2	0	0	1	0					
		0.38%	0.36%	0.12%	0.24%	0.19%	0.38%	0.67%	0.0%	0.36%	0.81%	0.53%	0.65%	0.0%	0.70%	1.20%	0.0%	0.52%	0.40%	0.0%	0.0%	0.39%	0.0%	0.0%	0.37%	0.0%					
25	"8. ""Народно-республиканская партия России"""	18	0	1	0	0	3	1	1	3	2	1	0	0	2	0	0	1	1	2	0	0	0	0	0	0					
		0.15%	0.0%	0.12%	0.0%	0.0%	0.28%	0.13%	0.25%	0.36%	0.23%	0.17%	0.0%	0.0%	0.23%	0.0%	0.0%	0.52%	0.40%	1.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	25	0	0	1	2	4	1	0	1	1	2	0	0	5	0	0	0	2	0	0	1	1	0	2	2					
		0.21%	0.0%	0.0%	0.24%	0.12%	0.38%	0.13%	0.0%	0.12%	0.11%	0.35%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.19%	0.18%	0.0%	0.75%	1.01%					
27	"10. ""Аграрная партия России"""	1233	25	92	41	105	65	62	33	93	135	51	60	49	78	2	15	18	60	0	28	73	74	4	54	16					
		10.44%	9.19%	11.05%	10.19%	6.78%	6.28%	8.41%	8.31%	11.23%	15.77%	9.13%	9.81%	17.62%	9.19%	1.20%	11.19%	9.47%	24.29%	0.0%	17.94%	14.45%	13.33%	7.54%	20.45%	8.08%					
28	"11. ""Истинные патриоты России"""	6	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.37%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	72	1	5	4	8	1	5	3	6	6	2	0	1	2	0	7	1	2	3	1	4	4	0	4	2					
		0.60%	0.36%	0.60%	0.99%	0.51%	0.09%	0.67%	0.75%	0.72%	0.70%	0.35%	0.0%	0.35%	0.23%	0.0%	5.22%	0.52%	0.80%	2.12%	0.64%	0.79%	0.72%	0.0%	1.51%	1.01%					
30	"13. ""Демократическая партия России"""	23	0	0	2	2	3	1	1	1	3	1	2	2	2	0	0	0	0	0	1	2	0	0	0	0					
		0.19%	0.0%	0.0%	0.49%	0.12%	0.28%	0.13%	0.25%	0.12%	0.35%	0.17%	0.32%	0.71%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.39%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	0	1	4	1	2	2	0	0	1	1	3	0	1	0	0	1	0	1	0	2	2	0	2	0					
		0.20%	0.0%	0.12%	0.99%	0.06%	0.19%	0.27%	0.0%	0.0%	0.11%	0.17%	0.49%	0.0%	0.11%	0.0%	0.0%	0.52%	0.0%	0.70%	0.0%	0.39%	0.36%	0.0%	0.75%	0.0%					
32	"15. ""Партия СЛОН"""	12	2	0	0	0	1	0	0	1	1	0	1	1	3	0	0	0	0	0	0	0	1	0	1	0					
		0.10%	0.73%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.12%	0.11%	0.0%	0.16%	0.35%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.37%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	793	24	53	37	146	87	60	26	73	46	16	39	12	58	18	9	3	2	6	5	23	34	0	10	6					
		6.71%	8.82%	6.37%	9.20%	9.43%	8.40%	8.14%	6.54%	8.81%	5.37%	2.86%	6.38%	4.31%	6.83%	10.84%	6.71%	1.57%	0.80%	4.25%	3.20%	4.55%	6.12%	0.0%	3.78%	3.03%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	1	2	1	4	2	2	0	1	0	1	3	1	1	0	1	0	3	1	1	5	5	0	0	0					
		0.29%	0.36%	0.24%	0.24%	0.25%	0.19%	0.27%	0.0%	0.12%	0.0%	0.17%	0.49%	0.35%	0.11%	0.0%	0.74%	0.0%	1.21%	0.70%	0.64%	0.99%	0.90%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1573	10	135	41	184	140	107	57	129	88	77	122	25	152	18	16	26	33	16	17	52	65	15	30	18					
		13.31%	3.67%	16.22%	10.19%	11.89%	13.52%	14.51%	14.35%	15.57%	10.28%	13.79%	19.96%	8.99%	17.92%	10.84%	11.94%	13.68%	13.36%	11.34%	10.89%	10.29%	11.71%	28.30%	11.36%	9.09%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	221	6	18	10	32	18	7	7	18	13	5	10	3	7	9	5	8	7	1	4	7	14	0	6	6					
		1.87%	2.20%	2.16%	2.48%	2.06%	1.73%	0.94%	1.76%	2.17%	1.51%	0.89%	1.63%	1.07%	0.82%	5.42%	3.73%	4.21%	2.83%	0.70%	2.56%	1.38%	2.52%	0.0%	2.27%	3.03%					
37	"20. ""Политическая партия ""Единая Россия"""	3892	109	266	128	594	407	269	149	265	170	131	177	104	280	68	39	57	69	63	38	177	166	6	69	91					
		32.95%	40.07%	31.97%	31.84%	38.39%	39.32%	36.49%	37.53%	32.00%	19.85%	23.47%	28.96%	37.41%	33.01%	40.96%	29.10%	29.99%	27.93%	44.68%	24.35%	35.04%	29.90%	11.32%	26.13%	45.95%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	1	1	1	1	2	1	1	4	1	1	2	1	2	0	0	0	0	0	3	1	1	0	1	1					
		0.22%	0.36%	0.12%	0.24%	0.06%	0.19%	0.13%	0.25%	0.48%	0.11%	0.17%	0.32%	0.35%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	1.92%	0.19%	0.18%	0.0%	0.37%	0.50%					
39	"22. ""Развитие предпринимательства"""	18	1	3	0	3	2	1	0	0	1	1	1	1	3	0	0	0	0	0	0	1	0	0	0	0					
		0.15%	0.36%	0.36%	0.0%	0.19%	0.19%	0.13%	0.0%	0.0%	0.11%	0.17%	0.16%	0.35%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2346	75	126	79	263	161	114	78	113	298	209	118	49	133	23	21	51	25	35	36	110	152	17	37	23					
		19.86%	27.57%	15.14%	19.65%	17.00%	15.55%	15.46%	19.64%	13.64%	34.81%	37.45%	19.31%	17.62%	15.68%	13.85%	15.67%	26.84%	10.12%	24.82%	23.07%	21.78%	27.38%	32.07%	14.01%	11.61%					
																															
41	Против всех	309	5	13	12	51	36	23	13	25	13	13	13	2	23	6	6	5	10	3	3	9	6	8	7	4					
		2.61%	1.83%	1.56%	2.98%	3.29%	3.47%	3.12%	3.27%	3.01%	1.51%	2.32%	2.12%	0.71%	2.71%	3.61%	4.47%	2.63%	4.04%	2.12%	1.92%	1.78%	1.08%	15.09%	2.65%	2.02%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
