Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Новониколаевская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905	УИК №2906	УИК №2907	УИК №2908	УИК №2909	УИК №2910	УИК №2911	УИК №2912	УИК №2913	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918	УИК №2919	УИК №2920	УИК №2921	УИК №2922	УИК №2923	УИК №2924	УИК №2925	УИК №2926					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1934	107	121	216	130	131	86	102	24	23	132	39	126	14	71	85	101	16	39	81	9	49	10	122	10	70	20					
		19.70%	25.36%	23.77%	22.78%	24.81%	24.90%	21.72%	18.31%	16.90%	15.23%	20.89%	22.16%	32.23%	14.58%	15.40%	18.09%	16.67%	10.81%	7.51%	15.28%	16.98%	12.50%	13.16%	27.05%	10.31%	17.68%	13.51%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1097	62	54	100	64	64	42	63	13	16	75	24	53	9	55	61	25	13	51	63	8	34	13	51	2	62	20					
		11.17%	14.69%	10.61%	10.55%	12.21%	12.17%	10.61%	11.31%	9.15%	10.60%	11.87%	13.64%	13.55%	9.38%	11.93%	12.98%	4.13%	8.78%	9.83%	11.89%	15.09%	8.67%	17.11%	11.31%	2.06%	15.66%	13.51%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	74	2	7	7	4	5	2	2	1	1	3	4	4	0	5	1	3	0	4	8	0	4	1	0	2	3	1					
		0.75%	0.47%	1.38%	0.74%	0.76%	0.95%	0.51%	0.36%	0.70%	0.66%	0.47%	2.27%	1.02%	0.00%	1.08%	0.21%	0.50%	0.00%	0.77%	1.51%	0.00%	1.02%	1.32%	0.00%	2.06%	0.76%	0.68%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2145	88	93	200	126	142	89	163	15	16	111	23	43	18	111	77	79	31	284	110	10	107	30	83	7	75	14					
		21.85%	20.85%	18.27%	21.10%	24.05%	26.99%	22.47%	29.26%	10.56%	10.60%	17.56%	13.07%	10.99%	18.75%	24.08%	16.38%	13.04%	20.95%	54.72%	20.75%	18.87%	27.30%	39.47%	18.40%	7.22%	18.94%	9.46%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	121	7	20	18	4	8	8	10	0	1	12	0	2	1	4	5	3	0	4	2	1	6	1	2	0	2	0					
		1.23%	1.66%	3.93%	1.90%	0.76%	1.52%	2.02%	1.80%	0.00%	0.66%	1.90%	0.00%	0.51%	1.04%	0.87%	1.06%	0.50%	0.00%	0.77%	0.38%	1.89%	1.53%	1.32%	0.44%	0.00%	0.51%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4263	152	199	389	179	169	158	207	89	91	281	86	159	54	211	227	389	85	129	253	25	187	20	183	75	177	89					
		43.42%	36.02%	39.10%	41.03%	34.16%	32.13%	39.90%	37.16%	62.68%	60.26%	44.46%	48.86%	40.66%	56.25%	45.77%	48.30%	64.19%	57.43%	24.86%	47.74%	47.17%	47.70%	26.32%	40.58%	77.32%	44.70%	60.14%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	44	2	9	5	1	4	2	2	0	0	1	0	0	0	1	3	0	1	2	1	0	0	0	4	0	4	2					
		0.45%	0.47%	1.77%	0.53%	0.19%	0.76%	0.51%	0.36%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.22%	0.64%	0.00%	0.68%	0.39%	0.19%	0.00%	0.00%	0.00%	0.89%	0.00%	1.01%	1.35%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
