Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Новониколаевская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	330	15	15	25	15	15	10	15	5	5	15	5	15	5	15	10	5	15	5	15	5	15	5	15	5	5	15	5	5	15	5	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	64	2	4	10	3	1	3	5	0	0	2	2	6	2	1	3	0	8	0	1	0	6	1	0	0	1	3	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	58	1	4	13	0	3	3	0	3	1	4	2	2	1	0	2	1	1	2	2	0	1	0	2	0	1	1	1	1	2	1	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	266	13	11	15	12	14	7	10	5	5	13	3	9	3	14	7	5	7	5	14	5	9	4	15	5	4	12	5	5	15	5	5	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	1	0	0	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	1.Политическая партия «Аграрная партия России»	629	18	23	56	25	28	22	37	6	6	43	5	41	16	30	24	0	28	7	18	0	44	7	29	5	6	42	9	5	32	5	11	1					
		5.38%	3.94%	3.77%	5.33%	4.39%	4.19%	5.16%	4.99%	3.95%	3.21%	5.44%	2.16%	8.69%	11.03%	6.21%	6.06%	0.00%	5.22%	4.27%	3.08%	0.00%	6.31%	11.11%	6.62%	4.95%	8.00%	8.20%	7.63%	7.69%	7.10%	7.35%	5.50%	1.52%					
19	2.Всероссийская политическая партия «Гражданская Сила»	39	0	2	3	0	3	1	3	0	0	3	0	1	0	1	0	0	3	0	7	1	1	0	1	1	2	0	0	1	5	0	0	0					
		0.33%	0.00%	0.33%	0.29%	0.00%	0.45%	0.23%	0.40%	0.00%	0.00%	0.38%	0.00%	0.21%	0.00%	0.21%	0.00%	0.00%	0.56%	0.00%	1.20%	1.00%	0.14%	0.00%	0.23%	0.99%	2.67%	0.00%	0.00%	1.54%	1.11%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	10	0	0	0	0	1	1	1	0	0	1	0	2	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.15%	0.23%	0.13%	0.00%	0.00%	0.13%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.14%	0.00%	0.23%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1844	59	104	184	83	135	73	128	18	8	84	27	52	19	48	27	18	66	19	224	43	98	11	104	34	6	77	6	13	47	4	20	5					
		15.76%	12.91%	17.05%	17.51%	14.59%	20.18%	17.14%	17.27%	11.84%	4.28%	10.62%	11.69%	11.02%	13.10%	9.94%	6.82%	21.95%	12.31%	11.59%	38.36%	43.00%	14.06%	17.46%	23.74%	33.66%	8.00%	15.04%	5.08%	20.00%	10.42%	5.88%	10.00%	7.58%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	21	1	1	7	0	2	0	0	0	0	1	0	1	0	0	3	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0					
		0.18%	0.22%	0.16%	0.67%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.21%	0.00%	0.00%	0.76%	0.00%	0.00%	0.00%	0.51%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	19	2	3	3	1	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0					
		0.16%	0.44%	0.49%	0.29%	0.18%	0.45%	0.00%	0.13%	0.66%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	726	31	42	50	42	43	22	37	9	23	47	16	25	9	25	18	7	22	8	25	10	51	4	27	7	10	28	11	17	33	1	14	12					
		6.21%	6.78%	6.89%	4.76%	7.38%	6.43%	5.16%	4.99%	5.92%	12.30%	5.94%	6.93%	5.30%	6.21%	5.18%	4.55%	8.54%	4.10%	4.88%	4.28%	10.00%	7.32%	6.35%	6.16%	6.93%	13.33%	5.47%	9.32%	26.15%	7.32%	1.47%	7.00%	18.18%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	702	27	46	83	38	66	29	45	10	4	26	16	77	4	23	19	1	9	14	22	1	37	1	24	0	2	31	2	1	32	2	6	4					
		6.00%	5.91%	7.54%	7.90%	6.68%	9.87%	6.81%	6.07%	6.58%	2.14%	3.29%	6.93%	16.31%	2.76%	4.76%	4.80%	1.22%	1.68%	8.54%	3.77%	1.00%	5.31%	1.59%	5.48%	0.00%	2.67%	6.05%	1.69%	1.54%	7.10%	2.94%	3.00%	6.06%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	65	0	8	5	3	3	0	8	1	1	3	0	2	0	3	3	0	1	1	1	0	6	0	4	0	1	7	0	0	2	0	2	0					
		0.56%	0.00%	1.31%	0.48%	0.53%	0.45%	0.00%	1.08%	0.66%	0.53%	0.38%	0.00%	0.42%	0.00%	0.62%	0.76%	0.00%	0.19%	0.61%	0.17%	0.00%	0.86%	0.00%	0.91%	0.00%	1.33%	1.37%	0.00%	0.00%	0.44%	0.00%	1.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7534	312	372	649	374	377	276	472	105	145	581	165	266	94	347	297	56	405	115	282	44	448	39	243	54	48	313	87	28	294	56	147	43					
		64.39%	68.27%	60.98%	61.75%	65.73%	56.35%	64.79%	63.70%	69.08%	77.54%	73.45%	71.43%	56.36%	64.83%	71.84%	75.00%	68.29%	75.56%	70.12%	48.29%	44.00%	64.28%	61.90%	55.48%	53.47%	64.00%	61.13%	73.73%	43.08%	65.19%	82.35%	73.50%	65.15%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	45	3	5	3	1	5	1	6	1	0	1	0	1	3	2	0	0	1	0	1	0	3	1	2	0	0	3	2	0	0	0	0	0					
		0.38%	0.66%	0.82%	0.29%	0.18%	0.75%	0.23%	0.81%	0.66%	0.00%	0.13%	0.00%	0.21%	2.07%	0.41%	0.00%	0.00%	0.19%	0.00%	0.17%	0.00%	0.43%	1.59%	0.46%	0.00%	0.00%	0.59%	1.69%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
