Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Каширская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1901	УИК №1902	УИК №1903	УИК №1904	УИК №1905	УИК №1906	УИК №1907	УИК №1908	УИК №1909	УИК №1910	УИК №1911	УИК №1912	УИК №1913	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	592	42	37	22	8	70	15	5	44	20	7	45	24	23	11	30	7	20	30	10	36	14	5	20	30	17					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	583	41	37	22	7	70	15	5	44	20	7	39	24	23	11	30	7	20	30	9	36	14	5	20	30	17					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	175	22	15	3	2	6	8	3	5	6	10	5	8	6	6	5	2	4	7	13	7	4	8	4	8	8					
14	Число погашенных неиспользованных открепительных удостоверений	9	1	0	0	1	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1785	152	173	105	16	88	57	37	116	54	29	144	132	153	44	48	17	168	41	62	42	37	4	15	37	14					
		13.47%	14.77%	19.79%	19.27%	14.16%	10.88%	13.87%	9.02%	12.79%	11.92%	13.12%	15.27%	15.09%	15.27%	11.61%	11.82%	11.41%	23.40%	9.30%	9.35%	11.73%	8.60%	1.74%	4.85%	9.14%	8.19%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1560	126	99	57	10	93	67	48	98	51	21	147	89	110	52	68	19	56	58	84	35	54	18	16	59	25					
		11.77%	12.24%	11.33%	10.46%	8.85%	11.50%	16.30%	11.71%	10.80%	11.26%	9.50%	15.59%	10.17%	10.98%	13.72%	16.75%	12.75%	7.80%	13.15%	12.67%	9.78%	12.56%	7.83%	5.18%	14.57%	14.62%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	97	9	4	9	1	3	0	2	5	2	2	5	8	13	5	2	0	4	4	6	1	3	2	3	2	2					
		0.73%	0.87%	0.46%	1.65%	0.88%	0.37%	0.00%	0.49%	0.55%	0.44%	0.90%	0.53%	0.91%	1.30%	1.32%	0.49%	0.00%	0.56%	0.91%	0.90%	0.28%	0.70%	0.87%	0.97%	0.49%	1.17%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2738	258	203	107	28	194	87	79	246	114	36	227	138	176	54	60	24	112	112	160	73	53	51	48	69	29					
		20.66%	25.07%	23.23%	19.63%	24.78%	23.98%	21.17%	19.27%	27.12%	25.17%	16.29%	24.07%	15.77%	17.56%	14.25%	14.78%	16.11%	15.60%	25.40%	24.13%	20.39%	12.33%	22.17%	15.53%	17.04%	16.96%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	112	9	5	4	0	13	10	1	11	4	2	5	9	6	3	2	0	4	6	9	2	1	3	0	2	1					
		0.85%	0.87%	0.57%	0.73%	0.00%	1.61%	2.43%	0.24%	1.21%	0.88%	0.90%	0.53%	1.03%	0.60%	0.79%	0.49%	0.00%	0.56%	1.36%	1.36%	0.56%	0.23%	1.30%	0.00%	0.49%	0.58%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6695	466	371	248	58	406	186	236	417	226	128	383	479	529	212	221	86	361	206	335	191	275	130	218	231	96					
		50.52%	45.29%	42.45%	45.50%	51.33%	50.19%	45.26%	57.56%	45.98%	49.89%	57.92%	40.62%	54.74%	52.79%	55.94%	54.43%	57.72%	50.28%	46.71%	50.53%	53.35%	63.95%	56.52%	70.55%	57.04%	56.14%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	59	4	5	4	0	1	1	3	2	1	2	4	2	3	3	1	1	3	3	2	5	2	2	2	1	2					
		0.45%	0.39%	0.57%	0.73%	0.00%	0.12%	0.24%	0.73%	0.22%	0.22%	0.90%	0.42%	0.23%	0.30%	0.79%	0.25%	0.67%	0.42%	0.68%	0.30%	1.40%	0.47%	0.87%	0.65%	0.25%	1.17%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
