Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																										
Дата голосования: 07.12.2003 0:00:00																																										
																																										
Наименование Избирательной комиссии:    Брединская																																										
																																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																										
																																										
		Сумма	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599					
25	"8. ""Народно-республиканская партия России"""	16	1	0	1	0	1	0	0	1	0	1	2	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0					
		0.13%	0.12%	0.0%	0.24%	0.0%	0.43%	0.0%	0.0%	0.23%	0.0%	0.16%	0.89%	0.0%	0.0%	1.40%	0.0%	0.0%	0.0%	1.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	19	2	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	1	1	1	0	2	1	1	0	1	0	1	1	0	0	2	0	1	0	0					
		0.16%	0.25%	0.0%	0.0%	0.0%	0.43%	0.34%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.38%	0.63%	0.0%	0.30%	0.21%	0.75%	0.0%	0.19%	0.0%	0.37%	0.15%	0.0%	0.0%	2.06%	0.0%	0.16%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1399	44	20	29	10	5	13	18	28	36	107	48	89	62	12	17	123	32	22	43	3	86	96	6	3	100	65	12	74	2	54	17	10	71	16	26					
		11.84%	5.63%	5.11%	7.02%	3.89%	2.16%	4.51%	3.44%	6.65%	10.28%	17.86%	21.52%	22.99%	10.28%	16.90%	16.19%	20.53%	12.40%	8.42%	27.38%	2.65%	13.19%	20.42%	4.51%	5.0%	19.19%	39.15%	4.54%	11.14%	1.90%	8.80%	17.52%	10.0%	12.05%	10.45%	13.26%					
28	"11. ""Истинные патриоты России"""	20	0	0	1	1	0	1	0	0	0	1	1	0	0	0	2	0	0	0	1	1	0	1	1	0	1	2	1	0	0	3	0	0	1	1	0					
		0.16%	0.0%	0.0%	0.24%	0.38%	0.0%	0.34%	0.0%	0.0%	0.0%	0.16%	0.44%	0.0%	0.0%	0.0%	1.90%	0.0%	0.0%	0.0%	0.63%	0.88%	0.0%	0.21%	0.75%	0.0%	0.19%	1.20%	0.37%	0.0%	0.0%	0.48%	0.0%	0.0%	0.16%	0.65%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	75	4	2	2	4	1	0	3	3	3	3	1	0	5	0	1	1	2	4	3	0	2	4	1	0	4	4	1	6	0	3	2	0	6	0	0					
		0.63%	0.51%	0.51%	0.48%	1.55%	0.43%	0.0%	0.57%	0.71%	0.85%	0.50%	0.44%	0.0%	0.82%	0.0%	0.95%	0.16%	0.77%	1.53%	1.91%	0.0%	0.30%	0.85%	0.75%	0.0%	0.76%	2.40%	0.37%	0.90%	0.0%	0.48%	2.06%	0.0%	1.01%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	39	1	1	0	0	0	1	0	3	0	0	1	2	0	0	0	2	0	4	3	0	2	1	0	0	5	0	0	5	2	1	2	1	2	0	0					
		0.33%	0.12%	0.25%	0.0%	0.0%	0.0%	0.34%	0.0%	0.71%	0.0%	0.0%	0.44%	0.51%	0.0%	0.0%	0.0%	0.33%	0.0%	1.53%	1.91%	0.0%	0.30%	0.21%	0.0%	0.0%	0.95%	0.0%	0.0%	0.75%	1.90%	0.16%	2.06%	1.0%	0.33%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	13	0	1	1	0	0	1	0	0	1	1	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1					
		0.11%	0.0%	0.25%	0.24%	0.0%	0.0%	0.34%	0.0%	0.0%	0.28%	0.16%	0.89%	0.25%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.60%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%					
32	"15. ""Партия СЛОН"""	12	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	3	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0					
		0.10%	0.12%	0.0%	0.0%	0.0%	0.43%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.50%	0.38%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.15%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	397	55	15	20	5	14	11	25	19	2	10	7	5	22	1	2	30	15	1	10	3	14	16	3	0	21	0	6	23	2	12	2	3	15	8	0					
		3.36%	7.04%	3.83%	4.84%	1.94%	6.06%	3.81%	4.78%	4.51%	0.57%	1.66%	3.13%	1.29%	3.64%	1.40%	1.90%	5.00%	5.81%	0.38%	6.36%	2.65%	2.14%	3.40%	2.25%	0.0%	4.03%	0.0%	2.27%	3.46%	1.90%	1.95%	2.06%	3.0%	2.54%	5.22%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	19	0	2	1	0	0	0	1	0	2	0	2	1	0	0	1	0	0	0	1	0	1	0	1	0	0	0	2	2	2	0	0	0	0	0	0					
		0.16%	0.0%	0.51%	0.24%	0.0%	0.0%	0.0%	0.19%	0.0%	0.57%	0.0%	0.89%	0.25%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.63%	0.0%	0.15%	0.0%	0.75%	0.0%	0.0%	0.0%	0.75%	0.30%	1.90%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1179	72	47	53	24	43	50	64	63	44	65	26	24	35	4	1	40	62	35	5	7	43	51	10	0	31	14	29	56	6	68	12	19	51	8	17					
		9.98%	9.21%	12.02%	12.83%	9.33%	18.61%	17.36%	12.26%	14.96%	12.57%	10.85%	11.65%	6.20%	5.80%	5.63%	0.95%	6.67%	24.03%	13.40%	3.18%	6.19%	6.59%	10.85%	7.51%	0.0%	5.95%	8.43%	10.98%	8.43%	5.71%	11.09%	12.37%	19.0%	8.65%	5.22%	8.67%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	179	6	4	2	6	11	3	8	10	5	6	6	4	10	0	3	7	1	5	0	1	4	9	2	0	14	5	2	13	4	15	0	1	10	0	2					
		1.51%	0.76%	1.02%	0.48%	2.33%	4.76%	1.04%	1.53%	2.37%	1.42%	1.00%	2.69%	1.03%	1.65%	0.0%	2.85%	1.16%	0.38%	1.91%	0.0%	0.88%	0.61%	1.91%	1.50%	0.0%	2.68%	3.01%	0.75%	1.95%	3.80%	2.44%	0.0%	1.0%	1.69%	0.0%	1.02%					
37	"20. ""Политическая партия ""Единая Россия"""	4841	325	177	151	110	64	101	219	178	187	258	76	158	229	43	21	233	79	123	62	91	231	162	80	36	176	34	105	235	59	349	36	47	250	60	96					
		40.98%	41.61%	45.26%	36.56%	42.80%	27.70%	35.06%	41.95%	42.28%	53.42%	43.07%	34.08%	40.82%	37.97%	60.56%	20.0%	38.89%	30.62%	47.12%	39.49%	80.53%	35.42%	34.46%	60.15%	60.0%	33.78%	20.48%	39.77%	35.39%	56.19%	56.93%	37.11%	47.0%	42.44%	39.21%	48.97%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	1	0	1	0	1	0	0	1	0	3	0	2	0	0	0	2	1	1	0	0	3	1	1	0	0	0	0	1	0	4	0	0	0	1	1					
		0.21%	0.12%	0.0%	0.24%	0.0%	0.43%	0.0%	0.0%	0.23%	0.0%	0.50%	0.0%	0.51%	0.0%	0.0%	0.0%	0.33%	0.38%	0.38%	0.0%	0.0%	0.46%	0.21%	0.75%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.65%	0.0%	0.0%	0.0%	0.65%	0.51%					
39	"22. ""Развитие предпринимательства"""	30	4	0	1	0	1	5	1	1	1	0	2	0	0	0	0	2	0	0	0	0	1	2	0	0	2	0	1	2	0	1	1	0	0	0	2					
		0.25%	0.51%	0.0%	0.24%	0.0%	0.43%	1.73%	0.19%	0.23%	0.28%	0.0%	0.89%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.15%	0.42%	0.0%	0.0%	0.38%	0.0%	0.37%	0.30%	0.0%	0.16%	1.03%	0.0%	0.0%	0.0%	1.02%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1481	92	57	82	33	28	30	86	41	26	67	19	13	86	5	46	84	24	20	15	1	74	62	8	10	77	17	11	156	6	35	7	6	120	29	8					
		12.53%	11.77%	14.57%	19.85%	12.84%	12.12%	10.41%	16.47%	9.73%	7.42%	11.18%	8.52%	3.35%	14.26%	7.04%	43.80%	14.02%	9.30%	7.66%	9.55%	0.88%	11.34%	13.19%	6.01%	16.66%	14.77%	10.24%	4.16%	23.49%	5.71%	5.70%	7.21%	6.0%	20.37%	18.95%	4.08%					
																																										
41	Против всех	354	28	19	8	4	12	13	18	6	11	12	5	11	14	0	3	15	9	11	5	3	16	18	5	0	27	7	9	14	0	11	9	1	18	5	7					
		2.99%	3.58%	4.85%	1.93%	1.55%	5.19%	4.51%	3.44%	1.42%	3.14%	2.00%	2.24%	2.84%	2.32%	0.0%	2.85%	2.50%	3.48%	4.21%	3.18%	2.65%	2.45%	3.82%	3.75%	0.0%	5.18%	4.21%	3.40%	2.10%	0.0%	1.79%	9.27%	1.0%	3.05%	3.26%	3.57%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
