Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Шимановская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783					
38	"21. ""Российская Конституционно-демократическая партия"""	9	0	1	0	0	3	0	2	0	0	0	1	0	0	1	0	0	0	1	0					
		0.22%	0.0%	0.98%	0.0%	0.0%	0.67%	0.0%	0.48%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.26%	0.0%					
39	"22. ""Развитие предпринимательства"""	4	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.32%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	564	4	29	24	33	45	5	74	36	46	12	88	29	2	26	16	19	12	44	20					
		14.30%	4.16%	28.43%	18.46%	20.62%	10.15%	4.95%	17.91%	12.5%	14.79%	17.39%	22.0%	18.12%	3.50%	14.20%	14.81%	7.45%	24.48%	11.60%	8.33%					
																										
41	Против всех	183	3	10	4	9	13	7	19	13	7	8	18	5	1	10	9	28	2	11	6					
		4.63%	3.12%	9.80%	3.07%	5.62%	2.93%	6.93%	4.60%	4.51%	2.25%	11.59%	4.5%	3.12%	1.75%	5.46%	8.33%	10.98%	4.08%	2.90%	2.5%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
