Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
Наименование Избирательной комиссии:    Ишимская городская																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443					
		0.40%	0.49%	0.58%	0.23%	0.37%	0.73%	0.29%	0.14%	0.53%	0.48%	0.66%	0.33%	0.18%	0.17%	0.24%	0.4%	0.0%	0.33%	0.47%	0.30%	0.66%	0.24%	0.21%	0.75%	0.13%	0.73%	0.5%	0.26%	0.49%	0.62%	0.30%	0.38%	0.99%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	61	2	2	4	7	1	2	1	2	2	2	1	2	2	4	4	1	2	1	0	2	0	1	0	3	2	0	0	1	1	2	3	4	0	0					
		0.24%	0.33%	0.23%	0.46%	0.87%	0.14%	0.29%	0.14%	0.26%	0.24%	0.18%	0.11%	0.18%	0.17%	0.99%	0.53%	0.15%	0.16%	0.07%	0.0%	0.22%	0.0%	0.10%	0.0%	0.20%	0.49%	0.0%	0.0%	0.24%	0.20%	0.30%	0.57%	0.39%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	198	3	5	6	9	7	7	5	13	5	6	6	8	6	3	0	6	8	10	5	9	5	4	2	10	5	11	10	3	1	8	5	6	1	0					
		0.79%	0.49%	0.58%	0.69%	1.12%	1.03%	1.02%	0.72%	1.73%	0.60%	0.56%	0.66%	0.75%	0.52%	0.74%	0.0%	0.92%	0.66%	0.78%	0.51%	1.00%	1.21%	0.42%	0.50%	0.69%	1.23%	1.37%	2.69%	0.74%	0.20%	1.21%	0.95%	0.59%	0.59%	0.0%					
25	"8. ""Народно-республиканская партия России"""	27	2	0	0	1	0	0	0	2	0	0	0	0	1	4	0	0	2	2	0	1	0	0	2	2	0	1	2	0	3	0	1	1	0	0					
		0.10%	0.33%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.08%	0.99%	0.0%	0.0%	0.16%	0.15%	0.0%	0.11%	0.0%	0.0%	0.50%	0.13%	0.0%	0.12%	0.53%	0.0%	0.62%	0.0%	0.19%	0.09%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	50	0	2	0	1	0	0	0	0	5	0	4	4	3	1	0	2	3	4	4	5	0	0	2	1	2	0	0	0	2	0	1	2	0	2					
		0.19%	0.0%	0.23%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.44%	0.37%	0.26%	0.24%	0.0%	0.30%	0.24%	0.31%	0.41%	0.55%	0.0%	0.0%	0.50%	0.06%	0.49%	0.0%	0.0%	0.0%	0.41%	0.0%	0.19%	0.19%	0.0%	10.52%					
27	"10. ""Аграрная партия России"""	402	11	16	18	15	14	16	8	4	19	23	4	17	27	5	12	12	14	16	14	17	5	17	1	15	10	11	10	5	6	5	11	21	3	0					
		1.60%	1.82%	1.87%	2.09%	1.86%	2.06%	2.34%	1.16%	0.53%	2.31%	2.16%	0.44%	1.60%	2.37%	1.23%	1.6%	1.84%	1.15%	1.25%	1.44%	1.89%	1.21%	1.82%	0.25%	1.04%	2.46%	1.37%	2.69%	1.23%	1.25%	0.75%	2.09%	2.08%	1.78%	0.0%					
28	"11. ""Истинные патриоты России"""	20	1	2	1	0	2	1	1	0	1	1	2	0	0	0	0	0	1	0	0	0	2	0	1	2	0	0	0	1	0	0	1	0	0	0					
		0.07%	0.16%	0.23%	0.11%	0.0%	0.29%	0.14%	0.14%	0.0%	0.12%	0.09%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.48%	0.0%	0.25%	0.13%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	971	13	28	27	31	26	20	23	22	18	36	38	29	55	9	21	25	63	46	64	60	21	52	23	41	14	27	20	13	13	29	12	43	9	0					
		3.87%	2.15%	3.28%	3.13%	3.86%	3.84%	2.92%	3.34%	2.93%	2.18%	3.39%	4.23%	2.73%	4.82%	2.22%	2.8%	3.84%	5.21%	3.60%	6.61%	6.68%	5.12%	5.57%	5.80%	2.85%	3.44%	3.37%	5.39%	3.20%	2.72%	4.40%	2.29%	4.27%	5.35%	0.0%					
30	"13. ""Демократическая партия России"""	93	5	4	4	1	1	1	0	3	6	4	1	5	5	2	3	2	3	3	1	5	3	3	2	9	1	2	2	0	2	2	1	6	1	0					
		0.37%	0.82%	0.46%	0.46%	0.12%	0.14%	0.14%	0.0%	0.40%	0.72%	0.37%	0.11%	0.47%	0.43%	0.49%	0.4%	0.30%	0.24%	0.23%	0.10%	0.55%	0.73%	0.32%	0.50%	0.62%	0.24%	0.25%	0.53%	0.0%	0.41%	0.30%	0.19%	0.59%	0.59%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	60	1	2	1	1	2	0	1	4	3	2	1	3	3	0	0	0	4	3	2	4	0	2	0	4	0	4	1	0	0	3	2	7	0	0					
		0.23%	0.16%	0.23%	0.11%	0.12%	0.29%	0.0%	0.14%	0.53%	0.36%	0.18%	0.11%	0.28%	0.26%	0.0%	0.0%	0.0%	0.33%	0.23%	0.20%	0.44%	0.0%	0.21%	0.0%	0.27%	0.0%	0.5%	0.26%	0.0%	0.0%	0.45%	0.38%	0.69%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	32	0	0	0	2	0	0	2	1	2	0	0	2	0	0	2	0	1	1	1	0	0	0	0	10	1	0	2	0	2	1	0	2	0	0					
		0.12%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.29%	0.13%	0.24%	0.0%	0.0%	0.18%	0.0%	0.0%	0.26%	0.0%	0.08%	0.07%	0.10%	0.0%	0.0%	0.0%	0.0%	0.69%	0.24%	0.0%	0.53%	0.0%	0.41%	0.15%	0.0%	0.19%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1080	12	35	36	34	29	14	23	50	34	52	28	37	65	14	34	39	58	95	36	31	21	41	20	49	9	29	10	19	13	37	13	56	7	0					
		4.30%	1.98%	4.10%	4.18%	4.23%	4.28%	2.04%	3.34%	6.67%	4.13%	4.90%	3.11%	3.48%	5.70%	3.46%	4.53%	5.99%	4.79%	7.45%	3.71%	3.45%	5.12%	4.39%	5.05%	3.41%	2.21%	3.62%	2.69%	4.69%	2.72%	5.62%	2.48%	5.56%	4.16%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	58	1	0	3	0	4	1	0	2	2	2	3	2	1	1	2	1	3	3	3	3	0	0	0	4	0	1	1	6	1	1	2	4	1	0					
		0.23%	0.16%	0.0%	0.34%	0.0%	0.59%	0.14%	0.0%	0.26%	0.24%	0.18%	0.33%	0.18%	0.08%	0.24%	0.26%	0.15%	0.24%	0.23%	0.30%	0.33%	0.0%	0.0%	0.0%	0.27%	0.0%	0.12%	0.26%	1.48%	0.20%	0.15%	0.38%	0.39%	0.59%	0.0%					
35	"18. ""ЛДПР"""	3827	106	129	115	151	116	95	112	123	118	103	156	194	128	74	93	102	161	160	141	131	76	142	68	209	79	140	62	75	88	95	88	165	26	6					
		15.27%	17.54%	15.14%	13.35%	18.80%	17.13%	13.90%	16.27%	16.42%	14.35%	9.71%	17.37%	18.28%	11.23%	18.31%	12.4%	15.66%	13.31%	12.54%	14.56%	14.58%	18.53%	15.23%	17.17%	14.57%	19.45%	17.5%	16.71%	18.51%	18.44%	14.43%	16.79%	16.38%	15.47%	31.57%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	452	16	15	16	16	13	23	5	11	9	19	10	22	16	9	16	10	15	18	19	11	14	22	7	10	5	13	14	9	8	22	17	15	7	0					
		1.80%	2.64%	1.76%	1.85%	1.99%	1.92%	3.36%	0.72%	1.46%	1.09%	1.79%	1.11%	2.07%	1.40%	2.22%	2.13%	1.53%	1.24%	1.41%	1.96%	1.22%	3.41%	2.36%	1.76%	0.69%	1.23%	1.62%	3.77%	2.22%	1.67%	3.34%	3.24%	1.48%	4.16%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	11542	312	426	399	344	320	333	371	353	423	533	431	449	502	176	361	261	502	512	411	404	164	434	184	734	162	365	157	189	228	348	248	433	70	3					
		46.05%	51.65%	50.0%	46.34%	42.83%	47.26%	48.75%	53.92%	47.12%	51.45%	50.28%	47.99%	42.31%	44.07%	43.56%	48.13%	40.09%	41.52%	40.15%	42.45%	44.98%	40.0%	46.56%	46.46%	51.18%	39.90%	45.62%	42.31%	46.66%	47.79%	52.88%	47.32%	42.99%	41.66%	15.78%					
38	"21. ""Российская Конституционно-демократическая партия"""	49	0	1	1	1	4	2	1	0	3	0	3	1	2	1	0	0	3	2	8	0	1	0	1	7	0	3	1	0	0	1	2	0	0	0					
		0.19%	0.0%	0.11%	0.11%	0.12%	0.59%	0.29%	0.14%	0.0%	0.36%	0.0%	0.33%	0.09%	0.17%	0.24%	0.0%	0.0%	0.24%	0.15%	0.82%	0.0%	0.24%	0.0%	0.25%	0.48%	0.0%	0.37%	0.26%	0.0%	0.0%	0.15%	0.38%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	60	1	0	0	2	1	2	2	3	1	2	1	3	4	0	1	1	2	4	6	4	0	2	1	0	0	0	2	0	0	2	1	12	0	0					
		0.23%	0.16%	0.0%	0.0%	0.24%	0.14%	0.29%	0.29%	0.40%	0.12%	0.18%	0.11%	0.28%	0.35%	0.0%	0.13%	0.15%	0.16%	0.31%	0.61%	0.44%	0.0%	0.21%	0.25%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.30%	0.19%	1.19%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3211	62	105	137	100	62	95	73	66	77	159	100	151	180	50	112	104	208	204	137	102	45	130	45	175	56	104	31	34	52	50	56	127	21	1					
		12.81%	10.26%	12.32%	15.91%	12.45%	9.15%	13.90%	10.61%	8.81%	9.36%	15.0%	11.13%	14.23%	15.80%	12.37%	14.93%	15.97%	17.20%	16.0%	14.15%	11.35%	10.97%	13.94%	11.36%	12.20%	13.79%	13.0%	8.35%	8.39%	10.90%	7.59%	10.68%	12.61%	12.5%	5.26%					
																																									
41	Против всех	692	15	29	20	23	22	16	14	19	25	18	33	32	33	9	24	21	44	32	23	25	14	25	7	32	12	21	16	13	16	8	11	25	13	2					
		2.76%	2.48%	3.40%	2.32%	2.86%	3.24%	2.34%	2.03%	2.53%	3.04%	1.69%	3.67%	3.01%	2.89%	2.22%	3.2%	3.22%	3.63%	2.50%	2.37%	2.78%	3.41%	2.68%	1.76%	2.23%	2.95%	2.62%	4.31%	3.20%	3.35%	1.21%	2.09%	2.48%	7.73%	10.52%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
