Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																							
Дата голосования: 07.12.2003 0:00:00																							
																							
Наименование Избирательной комиссии:    Велижская																							
																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																							
																							
		Сумма	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445					
		2.53%	2.60%	2.5%	1.76%	1.94%	4.0%	3.14%	4.51%	3.38%	1.58%	1.41%	4.89%	0.96%	3.24%	2.50%	2.58%	1.72%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	99	2	4	2	2	1	1	1	5	2	1	0	5	5	35	22	11					
		1.50%	1.04%	1.25%	0.88%	0.77%	0.36%	0.19%	0.64%	2.41%	1.58%	0.70%	0.0%	2.40%	1.62%	2.73%	1.83%	1.05%					
22	"5. ""За Русь Святую"""	20	1	2	0	0	1	0	0	0	0	1	0	0	1	2	6	6					
		0.30%	0.52%	0.62%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.32%	0.15%	0.5%	0.57%					
23	"6. ""Объединенная Российская партия ""Русь"""	21	1	2	1	1	1	1	0	0	0	1	0	1	1	4	6	1					
		0.31%	0.52%	0.62%	0.44%	0.38%	0.36%	0.19%	0.0%	0.0%	0.0%	0.70%	0.0%	0.48%	0.32%	0.31%	0.5%	0.09%					
24	"7. ""Новый курс - Автомобильная Россия"""	36	0	3	1	0	0	4	1	0	1	1	0	1	0	10	10	4					
		0.54%	0.0%	0.93%	0.44%	0.0%	0.0%	0.78%	0.64%	0.0%	0.79%	0.70%	0.0%	0.48%	0.0%	0.78%	0.83%	0.38%					
25	"8. ""Народно-республиканская партия России"""	9	0	0	0	0	0	0	2	1	0	0	1	1	0	1	0	3					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	0.48%	0.0%	0.0%	0.69%	0.48%	0.0%	0.07%	0.0%	0.28%					
26	"9. ""Российская экологическая партия ""Зеленые"""	9	0	1	0	0	0	0	1	0	0	0	1	1	0	3	2	0					
		0.13%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.69%	0.48%	0.0%	0.23%	0.16%	0.0%					
27	"10. ""Аграрная партия России"""	227	6	16	10	30	6	13	12	14	7	8	7	16	8	34	21	19					
		3.44%	3.12%	5.0%	4.42%	11.67%	2.18%	2.55%	7.74%	6.76%	5.55%	5.67%	4.89%	7.69%	2.59%	2.65%	1.75%	1.81%					
28	"11. ""Истинные патриоты России"""	7	0	1	1	0	1	0	0	1	0	1	1	0	1	0	0	0					
		0.10%	0.0%	0.31%	0.44%	0.0%	0.36%	0.0%	0.0%	0.48%	0.0%	0.70%	0.69%	0.0%	0.32%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	58	1	4	5	1	0	7	3	5	1	0	0	2	1	12	11	5					
		0.87%	0.52%	1.25%	2.21%	0.38%	0.0%	1.37%	1.93%	2.41%	0.79%	0.0%	0.0%	0.96%	0.32%	0.93%	0.91%	0.47%					
30	"13. ""Демократическая партия России"""	17	1	1	1	0	1	4	0	1	3	0	0	0	0	2	1	2					
		0.25%	0.52%	0.31%	0.44%	0.0%	0.36%	0.78%	0.0%	0.48%	2.38%	0.0%	0.0%	0.0%	0.0%	0.15%	0.08%	0.19%					
31	"14. ""Великая Россия - Евразийский Союз"""	11	0	1	0	0	0	1	0	1	0	0	1	0	0	1	4	2					
		0.16%	0.0%	0.31%	0.0%	0.0%	0.0%	0.19%	0.0%	0.48%	0.0%	0.0%	0.69%	0.0%	0.0%	0.07%	0.33%	0.19%					
32	"15. ""Партия СЛОН"""	13	0	4	0	1	1	1	0	0	0	1	0	0	0	1	4	0					
		0.19%	0.0%	1.25%	0.0%	0.38%	0.36%	0.19%	0.0%	0.0%	0.0%	0.70%	0.0%	0.0%	0.0%	0.07%	0.33%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	350	12	11	4	7	16	17	6	1	2	6	2	7	18	84	98	59					
		5.31%	6.25%	3.43%	1.76%	2.72%	5.81%	3.33%	3.87%	0.48%	1.58%	4.25%	1.39%	3.36%	5.84%	6.56%	8.16%	5.64%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	18	0	0	0	0	1	1	2	1	1	0	0	0	5	2	1	4					
		0.27%	0.0%	0.0%	0.0%	0.0%	0.36%	0.19%	1.29%	0.48%	0.79%	0.0%	0.0%	0.0%	1.62%	0.15%	0.08%	0.38%					
35	"18. ""ЛДПР"""	986	13	33	18	30	36	72	30	25	24	9	17	33	58	249	180	159					
		14.95%	6.77%	10.31%	7.96%	11.67%	13.09%	14.14%	19.35%	12.07%	19.04%	6.38%	11.88%	15.86%	18.83%	19.46%	15.0%	15.21%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	126	2	5	5	6	11	7	2	2	6	2	3	7	0	26	23	19					
		1.91%	1.04%	1.56%	2.21%	2.33%	4.0%	1.37%	1.29%	0.96%	4.76%	1.41%	2.09%	3.36%	0.0%	2.03%	1.91%	1.81%					
37	"20. ""Политическая партия ""Единая Россия"""	2902	108	156	99	140	91	222	61	84	50	67	67	76	146	514	509	512					
		44.02%	56.25%	48.75%	43.80%	54.47%	33.09%	43.61%	39.35%	40.57%	39.68%	47.51%	46.85%	36.53%	47.40%	40.18%	42.41%	48.99%					
38	"21. ""Российская Конституционно-демократическая партия"""	24	2	1	2	0	0	0	0	2	1	0	2	2	4	3	2	3					
		0.36%	1.04%	0.31%	0.88%	0.0%	0.0%	0.0%	0.0%	0.96%	0.79%	0.0%	1.39%	0.96%	1.29%	0.23%	0.16%	0.28%					
39	"22. ""Развитие предпринимательства"""	12	1	2	0	0	0	0	0	0	0	0	0	0	1	4	1	3					
		0.18%	0.52%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.31%	0.08%	0.28%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1072	28	48	54	18	79	116	14	34	16	34	17	35	37	182	187	173					
		16.26%	14.58%	15.0%	23.89%	7.00%	28.72%	22.78%	9.03%	16.42%	12.69%	24.11%	11.88%	16.82%	12.01%	14.22%	15.58%	16.55%					
																							
41	Против всех	153	0	7	4	2	4	8	3	3	2	3	7	12	2	37	37	22					
		2.32%	0.0%	2.18%	1.76%	0.77%	1.45%	1.57%	1.93%	1.44%	1.58%	2.12%	4.89%	5.76%	0.64%	2.89%	3.08%	2.10%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
