Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Район  Коптево																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №3055	УИК №3056	УИК №3057					
35	"18. ""ЛДПР"""	2214	86	82	70	111	74	77	110	108	96	89	98	76	114	68	98	87	115	79	93	85	70	90	92	70	9	12	55					
		6.24%	5.12%	5.72%	4.56%	6.75%	4.77%	6.73%	7.56%	7.45%	5.87%	7.49%	6.76%	5.22%	7.53%	5.08%	6.62%	6.43%	7.00%	5.94%	7.31%	5.40%	4.87%	5.90%	7.57%	4.85%	7.75%	10.90%	11.36%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	402	22	4	12	20	18	25	21	6	11	15	23	19	24	16	19	16	19	16	21	15	19	8	11	12	3	2	5					
		1.13%	1.31%	0.27%	0.78%	1.21%	1.16%	2.18%	1.44%	0.41%	0.67%	1.26%	1.58%	1.30%	1.58%	1.19%	1.28%	1.18%	1.15%	1.20%	1.65%	0.95%	1.32%	0.52%	0.90%	0.83%	2.58%	1.81%	1.03%					
37	"20. ""Политическая партия ""Единая Россия"""	12165	490	485	493	583	542	440	568	500	591	449	481	425	469	520	523	493	576	462	401	560	484	469	383	496	48	37	197					
		34.33%	29.21%	33.86%	32.11%	35.46%	34.99%	38.46%	39.06%	34.53%	36.19%	37.82%	33.19%	29.22%	30.99%	38.89%	35.33%	36.43%	35.07%	34.78%	31.54%	35.60%	33.68%	30.79%	31.54%	34.42%	41.37%	33.63%	40.70%					
38	"21. ""Российская Конституционно-демократическая партия"""	34	2	5	2	1	1	0	3	1	2	1	0	1	1	0	2	0	4	1	0	0	1	0	3	2	0	1	0					
		0.09%	0.11%	0.34%	0.13%	0.06%	0.06%	0.0%	0.20%	0.06%	0.12%	0.08%	0.0%	0.06%	0.06%	0.0%	0.13%	0.0%	0.24%	0.07%	0.0%	0.0%	0.06%	0.0%	0.24%	0.13%	0.0%	0.90%	0.0%					
39	"22. ""Развитие предпринимательства"""	86	6	4	2	4	4	4	6	4	3	1	5	3	2	1	2	5	7	6	5	3	3	3	2	1	0	0	0					
		0.24%	0.35%	0.27%	0.13%	0.24%	0.25%	0.34%	0.41%	0.27%	0.18%	0.08%	0.34%	0.20%	0.13%	0.07%	0.13%	0.36%	0.42%	0.45%	0.39%	0.19%	0.20%	0.19%	0.16%	0.06%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3061	166	108	132	159	157	85	136	117	117	78	119	165	115	103	122	112	137	78	131	176	124	126	122	122	1	4	49					
		8.64%	9.89%	7.54%	8.59%	9.67%	10.13%	7.43%	9.35%	8.08%	7.16%	6.57%	8.21%	11.34%	7.60%	7.70%	8.24%	8.27%	8.34%	5.87%	10.30%	11.18%	8.62%	8.27%	10.04%	8.46%	0.86%	3.63%	10.12%					
																																		
41	Против всех	2192	80	92	74	123	95	77	44	84	100	73	78	40	95	91	87	101	106	96	86	99	72	93	96	106	27	11	66					
		6.18%	4.77%	6.42%	4.82%	7.48%	6.13%	6.73%	3.02%	5.80%	6.12%	6.14%	5.38%	2.75%	6.27%	6.80%	5.87%	7.46%	6.45%	7.22%	6.76%	6.29%	5.01%	6.10%	7.90%	7.35%	23.27%	10.0%	13.63%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
