Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Великолукская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1444	73	64	29	17	48	37	42	12	57	95	72	18	85	28	34	98	42	83	6	36	38	34	18	19	43	24	32	23	27	65	86	33	26					
		13.08%	17.72%	24.62%	9.42%	9.83%	9.34%	9.34%	13.00%	10.34%	16.86%	20.34%	12.99%	4.88%	13.20%	10.41%	11.68%	15.03%	13.77%	21.50%	7.23%	11.69%	11.52%	5.59%	10.53%	13.67%	12.95%	8.96%	8.31%	12.99%	15.25%	15.26%	17.55%	15.49%	16.99%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1353	51	37	40	10	43	59	42	10	34	57	73	21	72	39	42	69	45	35	8	43	53	40	12	15	47	34	53	19	30	70	88	35	27					
		12.26%	12.38%	14.23%	12.99%	5.78%	8.37%	14.90%	13.00%	8.62%	10.06%	12.21%	13.18%	5.69%	11.18%	14.50%	14.43%	10.58%	14.75%	9.07%	9.64%	13.96%	16.06%	6.58%	7.02%	10.79%	14.16%	12.69%	13.77%	10.73%	16.95%	16.43%	17.96%	16.43%	17.65%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	75	0	0	1	0	13	2	5	0	2	4	4	3	7	1	3	6	1	1	1	2	0	3	1	0	4	1	0	3	0	2	5	0	0					
		0.68%	0.00%	0.00%	0.32%	0.00%	2.53%	0.51%	1.55%	0.00%	0.59%	0.86%	0.72%	0.81%	1.09%	0.37%	1.03%	0.92%	0.33%	0.26%	1.20%	0.65%	0.00%	0.49%	0.58%	0.00%	1.20%	0.37%	0.00%	1.69%	0.00%	0.47%	1.02%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2288	93	51	43	17	107	52	47	30	67	111	136	62	140	48	36	200	61	121	22	74	68	77	42	32	57	43	79	34	41	95	112	53	37					
		20.73%	22.57%	19.62%	13.96%	9.83%	20.82%	13.13%	14.55%	25.86%	19.82%	23.77%	24.55%	16.80%	21.74%	17.84%	12.37%	30.67%	20.00%	31.35%	26.51%	24.03%	20.61%	12.66%	24.56%	23.02%	17.17%	16.04%	20.52%	19.21%	23.16%	22.30%	22.86%	24.88%	24.18%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	270	9	7	9	1	5	1	14	6	9	9	12	1	26	3	2	26	13	22	4	5	8	24	9	0	4	1	1	1	9	7	15	7	0					
		2.45%	2.18%	2.69%	2.92%	0.58%	0.97%	0.25%	4.33%	5.17%	2.66%	1.93%	2.17%	0.27%	4.04%	1.12%	0.69%	3.99%	4.26%	5.70%	4.82%	1.62%	2.42%	3.95%	5.26%	0.00%	1.20%	0.37%	0.26%	0.56%	5.08%	1.64%	3.06%	3.29%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5463	181	97	183	123	292	242	172	57	161	187	254	261	304	144	165	244	136	121	39	140	161	427	89	72	171	165	219	96	64	176	175	82	63					
		49.50%	43.93%	37.31%	59.42%	71.10%	56.81%	61.11%	53.25%	49.14%	47.63%	40.04%	45.85%	70.73%	47.20%	53.53%	56.70%	37.42%	44.59%	31.35%	46.99%	45.45%	48.79%	70.23%	52.05%	51.80%	51.51%	61.57%	56.88%	54.24%	36.16%	41.31%	35.71%	38.50%	41.18%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	37	0	0	0	0	5	2	0	0	1	3	2	2	0	2	2	4	4	0	1	0	1	0	0	0	2	0	1	1	0	2	2	0	0					
		0.34%	0.00%	0.00%	0.00%	0.00%	0.97%	0.51%	0.00%	0.00%	0.30%	0.64%	0.36%	0.54%	0.00%	0.74%	0.69%	0.61%	1.31%	0.00%	1.20%	0.00%	0.30%	0.00%	0.00%	0.00%	0.60%	0.00%	0.26%	0.56%	0.00%	0.47%	0.41%	0.00%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
