Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Великолукская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479					
20	3.Политическая партия «Демократическая партия России»	13	0	0	0	0	1	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	3	0					
		0.09%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.23%	0.18%	0.00%	0.48%	0.12%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.13%	0.53%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.42%	0.00%	0.27%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1689	91	63	31	7	61	57	29	29	50	76	103	33	118	20	18	13	169	68	16	45	108	46	27	30	32	51	56	25	21	60	117	19					
		12.32%	18.16%	16.89%	8.86%	3.14%	11.05%	11.20%	7.02%	18.71%	11.63%	13.74%	13.09%	15.94%	14.11%	7.12%	5.45%	10.66%	13.77%	16.27%	13.11%	12.57%	14.46%	24.60%	13.04%	16.57%	9.73%	13.11%	13.46%	8.80%	8.86%	8.53%	10.70%	10.11%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	37	0	3	1	0	1	0	0	0	1	1	4	0	1	1	2	0	3	7	0	0	2	1	1	0	0	1	0	0	0	2	3	2					
		0.27%	0.00%	0.80%	0.29%	0.00%	0.18%	0.00%	0.00%	0.00%	0.23%	0.18%	0.51%	0.00%	0.12%	0.36%	0.61%	0.00%	0.24%	1.67%	0.00%	0.00%	0.27%	0.53%	0.48%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.28%	0.27%	1.06%					
23	6.Политическая партия «Партия социальной справедливости»	21	2	1	0	0	0	0	0	0	2	2	1	1	1	1	0	0	1	0	1	0	2	1	0	0	1	0	3	0	0	1	0	0					
		0.15%	0.40%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.47%	0.36%	0.13%	0.48%	0.12%	0.36%	0.00%	0.00%	0.08%	0.00%	0.82%	0.00%	0.27%	0.53%	0.00%	0.00%	0.30%	0.00%	0.72%	0.00%	0.00%	0.14%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1076	35	37	11	4	32	30	15	10	31	56	62	12	65	13	30	6	108	39	11	38	66	14	14	12	15	27	24	14	21	71	134	19					
		7.85%	6.99%	9.92%	3.14%	1.79%	5.80%	5.89%	3.63%	6.45%	7.21%	10.13%	7.88%	5.80%	7.78%	4.63%	9.09%	4.92%	8.80%	9.33%	9.02%	10.61%	8.84%	7.49%	6.76%	6.63%	4.56%	6.94%	5.77%	4.93%	8.86%	10.10%	12.26%	10.11%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1029	21	35	18	15	33	25	23	11	62	41	56	6	62	11	30	4	92	34	9	25	68	17	19	32	25	20	30	39	15	51	83	17					
		7.51%	4.19%	9.38%	5.14%	6.73%	5.98%	4.91%	5.57%	7.10%	14.42%	7.41%	7.12%	2.90%	7.42%	3.91%	9.09%	3.28%	7.50%	8.13%	7.38%	6.98%	9.10%	9.09%	9.18%	17.68%	7.60%	5.14%	7.21%	13.73%	6.33%	7.25%	7.59%	9.04%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	92	3	6	0	1	2	3	2	2	5	7	5	1	5	0	0	1	9	3	2	1	4	1	0	0	1	4	0	0	5	6	7	6					
		0.67%	0.60%	1.61%	0.00%	0.45%	0.36%	0.59%	0.48%	1.29%	1.16%	1.27%	0.64%	0.48%	0.60%	0.00%	0.00%	0.82%	0.73%	0.72%	1.64%	0.28%	0.54%	0.53%	0.00%	0.00%	0.30%	1.03%	0.00%	0.00%	2.11%	0.85%	0.64%	3.19%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9134	330	217	277	193	399	372	333	94	247	337	520	141	540	224	238	96	766	241	78	234	467	96	132	86	242	271	283	199	167	494	703	117					
		66.63%	65.87%	58.18%	79.14%	86.55%	72.28%	73.08%	80.63%	60.65%	57.44%	60.94%	66.07%	68.12%	64.59%	79.72%	72.12%	78.69%	62.43%	57.66%	63.93%	65.36%	62.52%	51.34%	63.77%	47.51%	73.56%	69.67%	68.03%	70.07%	70.46%	70.27%	64.32%	62.23%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	81	4	3	6	0	2	4	1	1	3	3	4	1	2	1	1	1	11	7	2	0	3	0	1	0	3	0	4	0	0	6	7	0					
		0.59%	0.80%	0.80%	1.71%	0.00%	0.36%	0.79%	0.24%	0.65%	0.70%	0.54%	0.51%	0.48%	0.24%	0.36%	0.30%	0.82%	0.90%	1.67%	1.64%	0.00%	0.40%	0.00%	0.48%	0.00%	0.91%	0.00%	0.96%	0.00%	0.00%	0.85%	0.64%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
