Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Барабинская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84					
		0.19%	0.00%	0.00%	0.00%	0.00%	1.01%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.40%	0.60%	0.58%	0.72%	0.00%	0.26%	2.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.19%	0.00%	0.00%	0.00%	0.88%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.40%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.60%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.46%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.31%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1002	27	25	3	25	11	4	27	6	21	1	7	55	10	24	44	22	9	14	8	7	62	66	31	32	41	28	0	61	30	15	29	7	66	14	9	20	5	54	11	42	23	6					
		9.91%	6.00%	14.79%	2.59%	6.70%	11.11%	4.82%	7.50%	6.98%	5.43%	1.15%	5.74%	11.02%	5.99%	13.95%	7.91%	15.17%	2.31%	10.07%	10.00%	8.97%	17.87%	26.94%	15.27%	22.38%	11.92%	14.58%	0.00%	11.38%	13.82%	7.58%	11.37%	6.14%	18.28%	7.00%	14.75%	6.17%	2.78%	9.82%	3.17%	16.87%	7.59%	7.89%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	54	2	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	2	1	0	0	13	0	4	1	3	12	0	2	0	1	0	1	6	1	0	1	0	0	0	0	0	0					
		0.53%	0.44%	0.00%	0.00%	0.27%	1.01%	0.00%	0.00%	1.16%	0.00%	0.00%	0.82%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.72%	0.00%	0.00%	3.75%	0.00%	1.97%	0.70%	0.87%	6.25%	0.00%	0.37%	0.00%	0.51%	0.00%	0.88%	1.66%	0.50%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	7	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.82%	0.60%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	907	39	10	4	44	12	4	30	18	35	1	16	34	8	24	52	9	34	15	13	8	37	6	17	5	40	19	4	36	23	12	27	9	28	12	10	27	19	58	46	32	25	5					
		8.97%	8.67%	5.92%	3.45%	11.80%	12.12%	4.82%	8.33%	20.93%	9.04%	1.15%	13.11%	6.81%	4.79%	13.95%	9.35%	6.21%	8.72%	10.79%	16.25%	10.26%	10.66%	2.45%	8.37%	3.50%	11.63%	9.90%	3.74%	6.72%	10.60%	6.06%	10.59%	7.89%	7.76%	6.00%	16.39%	8.33%	10.56%	10.55%	13.26%	12.85%	8.25%	6.58%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	513	22	5	0	26	5	1	30	1	15	4	5	56	1	6	35	2	20	3	1	1	13	11	5	10	28	8	10	35	6	6	17	5	21	0	0	15	6	36	22	11	9	0					
		5.07%	4.89%	2.96%	0.00%	6.97%	5.05%	1.20%	8.33%	1.16%	3.88%	4.60%	4.10%	11.22%	0.60%	3.49%	6.29%	1.38%	5.13%	2.16%	1.25%	1.28%	3.75%	4.49%	2.46%	6.99%	8.14%	4.17%	9.35%	6.53%	2.76%	3.03%	6.67%	4.39%	5.82%	0.00%	0.00%	4.63%	3.33%	6.55%	6.34%	4.42%	2.97%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	51	0	2	0	2	0	0	2	1	1	0	1	3	1	1	2	2	4	1	1	2	3	1	1	2	0	1	2	4	1	1	0	0	1	0	0	2	1	3	1	0	1	0					
		0.50%	0.00%	1.18%	0.00%	0.54%	0.00%	0.00%	0.56%	1.16%	0.26%	0.00%	0.82%	0.60%	0.60%	0.58%	0.36%	1.38%	1.03%	0.72%	1.25%	2.56%	0.86%	0.41%	0.49%	1.40%	0.00%	0.52%	1.87%	0.75%	0.46%	0.51%	0.00%	0.00%	0.28%	0.00%	0.00%	0.62%	0.56%	0.55%	0.29%	0.00%	0.33%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6803	332	124	102	246	65	68	229	59	285	75	90	324	132	100	400	105	279	82	54	60	191	129	134	83	208	104	85	368	150	151	161	89	195	137	34	222	128	360	248	135	225	55					
		67.29%	73.78%	73.37%	87.93%	65.95%	65.66%	81.93%	63.61%	68.60%	73.64%	86.21%	73.77%	64.93%	79.04%	58.14%	71.94%	72.41%	71.54%	58.99%	67.50%	76.92%	55.04%	52.65%	66.01%	58.04%	60.47%	54.17%	79.44%	68.66%	69.12%	76.26%	63.14%	78.07%	54.02%	68.50%	55.74%	68.52%	71.11%	65.45%	71.47%	54.22%	74.26%	72.37%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	27	1	0	0	3	0	0	2	0	2	0	1	3	0	1	0	0	2	0	0	0	3	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	2	2	0					
		0.27%	0.22%	0.00%	0.00%	0.80%	0.00%	0.00%	0.56%	0.00%	0.52%	0.00%	0.82%	0.60%	0.00%	0.58%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.86%	0.41%	0.00%	0.00%	0.00%	1.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.80%	0.66%	0.00%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
