Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Частоозерская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №1174	УИК №1175	УИК №1178					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	290	36	62	17	5	2	15	12	0	25	4	8	19	1	24	9	2	23	5	11	0	3	7					
		7.13%	6.08%	8.31%	4.33%	3.68%	4.44%	6.79%	6.67%	0.00%	8.93%	3.74%	14.04%	10.50%	2.63%	10.00%	11.54%	2.99%	7.77%	11.63%	9.82%	0.00%	7.89%	5.47%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	318	40	43	33	12	4	23	17	5	21	3	4	14	4	18	7	9	24	2	12	3	6	14					
		7.82%	6.76%	5.76%	8.40%	8.82%	8.89%	10.41%	9.44%	13.51%	7.50%	2.80%	7.02%	7.73%	10.53%	7.50%	8.97%	13.43%	8.11%	4.65%	10.71%	6.00%	15.79%	10.94%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	17	3	2	2	0	0	0	1	0	3	0	1	0	0	0	0	1	2	0	0	1	0	1					
		0.42%	0.51%	0.27%	0.51%	0.00%	0.00%	0.00%	0.56%	0.00%	1.07%	0.00%	1.75%	0.00%	0.00%	0.00%	0.00%	1.49%	0.68%	0.00%	0.00%	2.00%	0.00%	0.78%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	459	41	64	27	5	7	33	18	5	56	6	1	49	8	38	11	6	41	3	20	9	4	7					
		11.29%	6.93%	8.58%	6.87%	3.68%	15.56%	14.93%	10.00%	13.51%	20.00%	5.61%	1.75%	27.07%	21.05%	15.83%	14.10%	8.96%	13.85%	6.98%	17.86%	18.00%	10.53%	5.47%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	14	3	0	2	1	0	0	0	0	1	0	0	0	0	3	2	1	1	0	0	0	0	0					
		0.34%	0.51%	0.00%	0.51%	0.74%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	1.25%	2.56%	1.49%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2903	457	562	311	110	32	148	126	26	171	94	43	95	25	153	48	48	198	29	68	35	25	99					
		71.41%	77.20%	75.34%	79.13%	80.88%	71.11%	66.97%	70.00%	70.27%	61.07%	87.85%	75.44%	52.49%	65.79%	63.75%	61.54%	71.64%	66.89%	67.44%	60.71%	70.00%	65.79%	77.34%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	8	2	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0					
		0.20%	0.34%	0.00%	0.00%	0.00%	0.00%	0.45%	0.56%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.89%	4.00%	0.00%	0.00%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
