Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Даровская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.33%	0.48%	0.0%	0.25%	0.0%	0.10%	0.39%	0.0%	0.47%	0.21%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.40%	1.0%	3.57%					
26	"9. ""Российская экологическая партия ""Зеленые"""	24	2	0	0	0	0	1	1	4	0	4	2	1	0	3	3	0	1	0	0	0	0	1	1	0					
		0.30%	0.88%	0.0%	0.0%	0.0%	0.0%	0.24%	0.49%	0.51%	0.0%	0.40%	0.19%	0.19%	0.0%	0.63%	0.58%	0.0%	1.35%	0.0%	0.0%	0.0%	0.0%	0.40%	1.0%	0.0%					
27	"10. ""Аграрная партия России"""	982	41	3	37	3	36	63	0	119	46	98	101	64	19	61	68	36	26	33	31	30	32	17	16	2					
		12.57%	18.06%	2.41%	18.59%	3.84%	11.88%	15.40%	0.0%	15.45%	10.87%	10.04%	9.90%	12.26%	9.04%	12.92%	13.28%	19.67%	35.13%	19.41%	16.23%	16.21%	20.51%	6.82%	16.0%	3.57%					
28	"11. ""Истинные патриоты России"""	99	0	0	0	0	0	0	95	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0					
		1.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	46.79%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	55	1	1	2	1	0	2	0	6	1	7	6	2	2	3	6	6	0	3	0	0	1	2	0	3					
		0.70%	0.44%	0.80%	1.00%	1.28%	0.0%	0.48%	0.0%	0.77%	0.23%	0.71%	0.58%	0.38%	0.95%	0.63%	1.17%	3.27%	0.0%	1.76%	0.0%	0.0%	0.64%	0.80%	0.0%	5.35%					
30	"13. ""Демократическая партия России"""	16	0	0	1	0	0	1	0	3	0	2	0	2	0	4	0	0	0	2	0	0	0	1	0	0					
		0.20%	0.0%	0.0%	0.50%	0.0%	0.0%	0.24%	0.0%	0.38%	0.0%	0.20%	0.0%	0.38%	0.0%	0.84%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	12	0	0	0	0	0	2	0	0	0	0	4	0	1	1	1	0	0	0	0	0	0	0	0	3					
		0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.39%	0.0%	0.47%	0.21%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	5.35%					
32	"15. ""Партия СЛОН"""	12	0	1	1	0	0	1	0	0	0	0	3	1	0	4	1	0	0	0	0	0	0	0	0	0					
		0.15%	0.0%	0.80%	0.50%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.29%	0.19%	0.0%	0.84%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	390	9	4	4	2	5	20	5	55	30	65	77	23	4	26	18	4	1	6	8	2	4	10	6	2					
		4.99%	3.96%	3.22%	2.01%	2.56%	1.65%	4.88%	2.46%	7.14%	7.09%	6.65%	7.54%	4.40%	1.90%	5.50%	3.51%	2.18%	1.35%	3.52%	4.18%	1.08%	2.56%	4.01%	6.0%	3.57%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	43	3	1	2	0	2	3	2	3	3	1	0	6	0	1	4	2	1	2	0	2	0	4	0	1					
		0.55%	1.32%	0.80%	1.00%	0.0%	0.66%	0.73%	0.98%	0.38%	0.70%	0.10%	0.0%	1.14%	0.0%	0.21%	0.78%	1.09%	1.35%	1.17%	0.0%	1.08%	0.0%	1.60%	0.0%	1.78%					
35	"18. ""ЛДПР"""	1380	28	20	69	9	45	57	13	152	107	212	216	115	31	67	55	15	4	24	27	31	26	30	19	8					
		17.66%	12.33%	16.12%	34.67%	11.53%	14.85%	13.93%	6.40%	19.74%	25.29%	21.72%	21.17%	22.03%	14.76%	14.19%	10.74%	8.19%	5.40%	14.11%	14.13%	16.75%	16.66%	12.04%	19.0%	14.28%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	211	9	2	6	2	4	5	5	29	10	22	24	13	15	10	18	9	0	4	4	1	4	12	1	2					
		2.70%	3.96%	1.61%	3.01%	2.56%	1.32%	1.22%	2.46%	3.76%	2.36%	2.25%	2.35%	2.49%	7.14%	2.11%	3.51%	4.91%	0.0%	2.35%	2.09%	0.54%	2.56%	4.81%	1.0%	3.57%					
37	"20. ""Политическая партия ""Единая Россия"""	2630	71	57	49	39	150	140	35	241	131	346	383	183	80	155	148	53	16	41	59	80	57	77	32	7					
		33.66%	31.27%	45.96%	24.62%	50.0%	49.50%	34.22%	17.24%	31.29%	30.96%	35.45%	37.54%	35.05%	38.09%	32.83%	28.90%	28.96%	21.62%	24.11%	30.89%	43.24%	36.53%	30.92%	32.0%	12.49%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	0	2	0	0	1	0	0	0	0	0	2	1	0	3	3	2	0	0	0	2	0	2	0	0					
		0.23%	0.0%	1.61%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.19%	0.0%	0.63%	0.58%	1.09%	0.0%	0.0%	0.0%	1.08%	0.0%	0.80%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	19	1	0	0	0	1	0	0	3	0	2	2	1	1	3	3	0	0	0	0	0	0	1	0	1					
		0.24%	0.44%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.38%	0.0%	0.20%	0.19%	0.19%	0.47%	0.63%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	1.78%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	932	40	9	10	9	29	61	20	72	38	109	105	63	22	56	93	27	14	33	22	17	17	51	7	8					
		11.93%	17.62%	7.25%	5.02%	11.53%	9.57%	14.91%	9.85%	9.35%	8.98%	11.16%	10.29%	12.06%	10.47%	11.86%	18.16%	14.75%	18.91%	19.41%	11.51%	9.18%	10.89%	20.48%	7.0%	14.28%					
																															
41	Против всех	179	2	1	7	4	2	6	6	21	12	24	18	8	7	3	11	11	2	2	23	3	3	3	0	0					
		2.29%	0.88%	0.80%	3.51%	5.12%	0.66%	1.46%	2.95%	2.72%	2.83%	2.45%	1.76%	1.53%	3.33%	0.63%	2.14%	6.01%	2.70%	1.17%	12.04%	1.62%	1.92%	1.20%	0.0%	0.0%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
