Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Искательская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	332	9	3	2	10	3	2	10	5	10	10	5	5	2	10	10	10	10	10	5	10	5	10	10	10	10	10	5	10	11	5	5	10	10	10	10	10	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	77	4	0	0	2	0	1	0	0	3	0	0	0	0	8	0	2	6	1	1	1	1	5	0	2	1	1	1	7	3	3	0	1	3	1	0	0	9	6	4	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	31	0	0	0	1	0	0	4	1	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	4	0	0	0	2	7	0	2					
14	Число погашенных открепительных удостоверений	255	5	3	2	8	3	1	10	5	7	10	5	5	2	2	10	8	4	9	4	9	4	5	10	8	9	9	4	3	8	2	5	9	7	9	10	10	1	4	6	10	10					
15	Число открепительных удостоверений выданных ТИК	13	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	"1. ""ЕДИНЕНИЕ"""	260	3	0	1	9	0	3	15	3	9	0	3	0	0	11	3	4	10	0	1	1	0	4	1	6	9	3	2	17	18	5	3	15	19	20	14	3	3	20	13	2	7					
		2.41%	1.35%	0.0%	1.88%	1.59%	0.0%	4.05%	3.69%	4.54%	2.42%	0.0%	2.88%	0.0%	0.0%	3.69%	3.09%	1.71%	2.67%	0.0%	1.25%	0.72%	0.0%	2.38%	1.01%	2.60%	3.68%	1.87%	3.38%	2.46%	4.14%	3.47%	12.0%	4.67%	7.6%	5.58%	4.96%	1.51%	1.12%	1.32%	1.34%	0.61%	1.14%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	246	7	1	2	9	0	1	5	1	6	3	0	0	0	8	0	5	4	1	3	3	2	3	1	2	2	0	0	8	4	3	0	1	4	22	8	2	9	57	32	12	15					
		2.28%	3.16%	3.12%	3.77%	1.59%	0.0%	1.35%	1.23%	1.51%	1.61%	3.06%	0.0%	0.0%	0.0%	2.68%	0.0%	2.14%	1.06%	1.36%	3.75%	2.17%	6.25%	1.78%	1.01%	0.86%	0.81%	0.0%	0.0%	1.15%	0.92%	2.08%	0.0%	0.31%	1.6%	6.14%	2.83%	1.01%	3.37%	3.77%	3.30%	3.68%	2.45%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	326	2	0	2	18	0	1	12	1	11	4	4	2	1	8	6	9	17	1	0	3	1	7	1	3	5	2	1	29	12	6	1	14	13	16	16	10	9	28	30	5	15					
		3.03%	0.90%	0.0%	3.77%	3.18%	0.0%	1.35%	2.95%	1.51%	2.96%	4.08%	3.84%	4.44%	4.54%	2.68%	6.18%	3.86%	4.54%	1.36%	0.0%	2.17%	3.12%	4.16%	1.01%	1.30%	2.04%	1.25%	1.69%	4.20%	2.76%	4.16%	4.0%	4.36%	5.2%	4.46%	5.67%	5.05%	3.37%	1.85%	3.10%	1.53%	2.45%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	209	0	0	1	2	0	1	5	0	0	0	0	0	0	3	2	1	5	0	0	1	1	0	0	0	3	0	0	3	4	2	0	6	7	7	3	2	7	61	28	15	39					
		1.94%	0.0%	0.0%	1.88%	0.35%	0.0%	1.35%	1.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.00%	2.06%	0.42%	1.33%	0.0%	0.0%	0.72%	3.12%	0.0%	0.0%	0.0%	1.22%	0.0%	0.0%	0.43%	0.92%	1.38%	0.0%	1.86%	2.8%	1.95%	1.06%	1.01%	2.62%	4.03%	2.89%	4.60%	6.37%					
22	"5. ""За Русь Святую"""	52	0	0	0	3	0	0	0	0	1	0	0	0	0	1	0	1	3	1	0	2	0	0	1	5	0	1	0	4	3	0	1	2	2	3	2	2	2	7	4	0	1					
		0.48%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.42%	0.80%	1.36%	0.0%	1.44%	0.0%	0.0%	1.01%	2.17%	0.0%	0.62%	0.0%	0.57%	0.69%	0.0%	4.0%	0.62%	0.8%	0.83%	0.70%	1.01%	0.74%	0.46%	0.41%	0.0%	0.16%					
23	"6. ""Объединенная Российская партия ""Русь"""	25	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	1	0	0	2	0	0	2	2	0	1	0	1	3	1	1	2					
		0.23%	0.0%	0.0%	0.0%	0.53%	0.0%	1.35%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.62%	0.0%	0.0%	0.46%	0.0%	0.0%	0.62%	0.8%	0.0%	0.35%	0.0%	0.37%	0.19%	0.10%	0.30%	0.32%					
24	"7. ""Новый курс - Автомобильная Россия"""	47	2	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	1	1	0	4	1	16	10	1	3					
		0.43%	0.90%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.42%	0.0%	0.0%	1.25%	0.0%	0.0%	0.59%	0.0%	0.0%	0.81%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.4%	0.27%	0.0%	2.02%	0.37%	1.05%	1.03%	0.30%	0.49%					
25	"8. ""Народно-республиканская партия России"""	18	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	2	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	2	1	0	1	0	1	1	2	0	0					
		0.16%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.24%	0.0%	0.0%	1.02%	0.0%	0.0%	0.0%	0.0%	1.03%	0.85%	0.26%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	1.69%	0.0%	0.0%	0.0%	0.0%	0.62%	0.4%	0.0%	0.35%	0.0%	0.37%	0.06%	0.20%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	42	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	2	0	0	1	1	1	0	0	2	1	0	1	2	16	5	1	3					
		0.39%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.24%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.81%	0.0%	0.0%	0.14%	0.23%	0.69%	0.0%	0.0%	0.8%	0.27%	0.0%	0.50%	0.74%	1.05%	0.51%	0.30%	0.49%					
27	"10. ""Аграрная партия России"""	270	3	0	2	14	1	6	9	4	8	7	2	3	0	3	2	25	19	0	2	7	1	5	3	7	10	10	6	16	6	6	0	7	3	8	3	5	4	21	15	4	13					
		2.51%	1.35%	0.0%	3.77%	2.47%	4.76%	8.10%	2.21%	6.06%	2.15%	7.14%	1.92%	6.66%	0.0%	1.00%	2.06%	10.72%	5.08%	0.0%	2.5%	5.07%	3.12%	2.97%	3.03%	3.04%	4.09%	6.25%	10.16%	2.31%	1.38%	4.16%	0.0%	2.18%	1.2%	2.23%	1.06%	2.52%	1.49%	1.38%	1.55%	1.22%	2.12%					
28	"11. ""Истинные патриоты России"""	18	4	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	3	5	0	0	1					
		0.16%	1.80%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.12%	0.33%	0.0%	0.0%	0.16%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	217	3	0	0	8	0	0	8	3	7	2	1	1	0	3	2	7	5	1	0	1	1	3	2	9	5	1	9	36	6	0	0	6	7	4	2	6	3	38	15	5	7					
		2.01%	1.35%	0.0%	0.0%	1.41%	0.0%	0.0%	1.97%	4.54%	1.88%	2.04%	0.96%	2.22%	0.0%	1.00%	2.06%	3.00%	1.33%	1.36%	0.0%	0.72%	3.12%	1.78%	2.02%	3.91%	2.04%	0.62%	15.25%	5.21%	1.38%	0.0%	0.0%	1.86%	2.8%	1.11%	0.70%	3.03%	1.12%	2.51%	1.55%	1.53%	1.14%					
30	"13. ""Демократическая партия России"""	21	0	0	0	3	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	0	1	0	0	0	1	1	1	3	1	1					
		0.19%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	1.01%	0.43%	0.0%	0.0%	0.0%	0.14%	0.23%	0.69%	0.0%	0.31%	0.0%	0.0%	0.0%	0.50%	0.37%	0.06%	0.31%	0.30%	0.16%					
31	"14. ""Великая Россия - Евразийский Союз"""	30	0	0	1	2	0	0	0	0	1	1	0	0	0	1	1	2	2	1	1	0	0	0	0	1	0	1	0	3	0	1	0	1	2	0	2	0	1	2	1	0	2					
		0.27%	0.0%	0.0%	1.88%	0.35%	0.0%	0.0%	0.0%	0.0%	0.26%	1.02%	0.0%	0.0%	0.0%	0.33%	1.03%	0.85%	0.53%	1.36%	1.25%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.62%	0.0%	0.43%	0.0%	0.69%	0.0%	0.31%	0.8%	0.0%	0.70%	0.0%	0.37%	0.13%	0.10%	0.0%	0.32%					
32	"15. ""Партия СЛОН"""	23	0	0	0	1	0	0	0	0	2	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	2	1	1	1	1	1	1	0	0	2	3	1	1	1					
		0.21%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	4.54%	0.33%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.23%	0.69%	4.0%	0.31%	0.4%	0.27%	0.0%	0.0%	0.74%	0.19%	0.10%	0.30%	0.16%					
33	"16. ""Родина"" (народно-патриотический союз)"""	494	8	6	11	23	0	2	20	2	16	2	1	2	2	7	13	10	8	1	4	5	1	6	5	8	7	5	0	19	7	7	1	7	14	14	6	7	21	88	68	29	31					
		4.59%	3.61%	18.75%	20.75%	4.07%	0.0%	2.70%	4.92%	3.03%	4.31%	2.04%	0.96%	4.44%	9.09%	2.34%	13.40%	4.29%	2.13%	1.36%	5.0%	3.62%	3.12%	3.57%	5.05%	3.47%	2.86%	3.12%	0.0%	2.75%	1.61%	4.86%	4.0%	2.18%	5.6%	3.91%	2.12%	3.53%	7.86%	5.82%	7.03%	8.89%	5.06%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	41	0	0	0	5	0	1	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	3	4	0	0	2	4	1	3	0	2	3	3	1	3					
		0.38%	0.0%	0.0%	0.0%	0.88%	0.0%	1.35%	0.24%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.80%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.43%	0.92%	0.0%	0.0%	0.62%	1.6%	0.27%	1.06%	0.0%	0.74%	0.19%	0.31%	0.30%	0.49%					
35	"18. ""ЛДПР"""	1451	19	3	9	60	4	11	33	5	68	10	19	12	3	33	16	21	44	11	9	20	10	13	14	43	23	15	6	93	27	20	1	35	30	22	30	16	49	255	149	38	152					
		13.50%	8.59%	9.37%	16.98%	10.61%	19.04%	14.86%	8.12%	7.57%	18.32%	10.20%	18.26%	26.66%	13.63%	11.07%	16.49%	9.01%	11.76%	15.06%	11.25%	14.49%	31.25%	7.73%	14.14%	18.69%	9.42%	9.37%	10.16%	13.47%	6.22%	13.88%	4.0%	10.90%	12.0%	6.14%	10.63%	8.08%	18.35%	16.87%	15.40%	11.65%	24.83%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	558	1	1	2	25	0	6	22	0	2	4	6	0	0	10	3	12	11	4	1	1	3	7	11	24	10	13	2	41	28	12	1	7	9	4	4	3	9	101	60	27	71					
		5.19%	0.45%	3.12%	3.77%	4.42%	0.0%	8.10%	5.41%	0.0%	0.53%	4.08%	5.76%	0.0%	0.0%	3.35%	3.09%	5.15%	2.94%	5.47%	1.25%	0.72%	9.37%	4.16%	11.11%	10.43%	4.09%	8.12%	3.38%	5.94%	6.45%	8.33%	4.0%	2.18%	3.6%	1.11%	1.41%	1.51%	3.37%	6.68%	6.20%	8.28%	11.60%					
37	"20. ""Политическая партия ""Единая Россия"""	4547	140	17	10	286	3	15	176	42	175	27	63	20	0	171	35	81	169	40	58	57	9	84	46	83	107	71	22	297	250	61	13	149	111	184	150	110	96	513	344	114	148					
		42.30%	63.34%	53.12%	18.86%	50.61%	14.28%	20.27%	43.34%	63.63%	47.16%	27.55%	60.57%	44.44%	0.0%	57.38%	36.08%	34.76%	45.18%	54.79%	72.5%	41.30%	28.12%	50.0%	46.46%	36.08%	43.85%	44.37%	37.28%	43.04%	57.60%	42.36%	52.0%	46.41%	44.4%	51.39%	53.19%	55.55%	35.95%	33.95%	35.57%	34.96%	24.18%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	0	0	1	2	0	0	0	0	1	0	1	0	0	0	0	1	2	0	0	0	0	0	0	1	1	0	1	2	4	0	0	3	2	1	1	0	0	2	2	0	0					
		0.26%	0.0%	0.0%	1.88%	0.35%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.96%	0.0%	0.0%	0.0%	0.0%	0.42%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.40%	0.0%	1.69%	0.28%	0.92%	0.0%	0.0%	0.93%	0.8%	0.27%	0.35%	0.0%	0.0%	0.13%	0.20%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	32	1	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	3	4	0	0	0	1	0	0	0	1	5	5	2	3					
		0.29%	0.45%	0.0%	0.0%	0.35%	0.0%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.0%	0.43%	0.92%	0.0%	0.0%	0.0%	0.4%	0.0%	0.0%	0.0%	0.37%	0.33%	0.51%	0.61%	0.49%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	877	14	1	1	40	12	22	57	3	26	34	2	5	13	10	6	34	34	5	0	19	0	22	9	19	29	22	3	49	18	6	1	19	7	20	11	8	14	115	98	32	37					
		8.15%	6.33%	3.12%	1.88%	7.07%	57.14%	29.72%	14.03%	4.54%	7.00%	34.69%	1.92%	11.11%	59.09%	3.35%	6.18%	14.59%	9.09%	6.84%	0.0%	13.76%	0.0%	13.09%	9.09%	8.26%	11.88%	13.75%	5.08%	7.10%	4.14%	4.16%	4.0%	5.91%	2.8%	5.58%	3.90%	4.04%	5.24%	7.61%	10.13%	9.81%	6.04%					
																																																
41	Против всех	712	12	3	8	30	1	4	29	0	24	1	1	0	2	16	3	16	20	7	0	9	0	5	1	11	21	9	6	46	19	7	2	27	5	18	18	15	25	134	70	34	53					
		6.62%	5.42%	9.37%	15.09%	5.30%	4.76%	5.40%	7.14%	0.0%	6.46%	1.02%	0.96%	0.0%	9.09%	5.36%	3.09%	6.86%	5.34%	9.58%	0.0%	6.52%	0.0%	2.97%	1.01%	4.78%	8.60%	5.62%	10.16%	6.66%	4.37%	4.86%	8.0%	8.41%	2.0%	5.02%	6.38%	7.57%	9.36%	8.86%	7.23%	10.42%	8.66%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
