		1.34%	3.28%	1.95%	0.52%	2.11%	1.27%	1.01%	1.59%	1.77%	1.26%	1.44%	1.12%	2.10%	1.33%	2.81%	0.92%	0.67%	0.96%	0.85%	0.96%	1.43%	1.15%	0.85%	2.00%	0.72%	1.81%	0.98%	1.13%	1.09%	0.95%	1.02%	0.93%	0.96%	0.78%	1.84%	2.23%	3.47%	1.37%	1.49%	1.39%	0.35%	1.11%	0.47%	0.72%	2.44%	0.59%	0.54%	1.22%	0.00%	0.00%	0.00%	0.00%	0.00%	1.51%	0.81%	0.00%					
19	Жириновский Владимир Вольфович	3382	87	45	69	94	59	112	78	101	85	114	58	72	46	95	59	108	106	88	86	115	20	46	56	59	74	75	53	78	52	62	27	80	46	43	55	76	50	29	51	76	53	73	44	36	64	79	23	28	13	7	27	21	96	16	17					
		11.01%	10.97%	8.79%	8.96%	10.43%	10.67%	12.56%	10.34%	8.96%	13.43%	9.63%	12.95%	13.71%	10.20%	14.05%	13.56%	14.42%	14.60%	12.50%	11.78%	9.12%	11.49%	13.07%	12.44%	8.51%	10.29%	12.21%	9.98%	12.11%	12.38%	7.93%	8.33%	12.84%	9.02%	7.90%	9.45%	9.77%	11.42%	6.16%	10.12%	13.45%	9.78%	11.42%	10.55%	10.98%	12.50%	8.60%	7.01%	25.93%	12.50%	8.54%	18.75%	15.33%	14.50%	13.01%	12.69%					
20	Зюганов Геннадий Андреевич	6395	168	107	178	167	106	172	153	243	129	218	74	68	65	94	60	118	132	125	195	300	25	44	76	206	201	187	150	177	111	218	64	140	123	142	147	202	110	148	94	138	92	104	61	65	79	154	26	23	7	9	35	24	108	17	16					
		20.82%	21.19%	20.90%	23.12%	18.53%	19.17%	19.28%	20.29%	21.56%	20.38%	18.41%	16.52%	12.95%	14.41%	13.91%	13.79%	15.75%	18.18%	17.76%	26.71%	23.79%	14.37%	12.50%	16.89%	29.73%	27.96%	30.46%	28.25%	27.48%	26.43%	27.88%	19.75%	22.47%	24.12%	26.10%	25.26%	25.96%	25.11%	31.42%	18.65%	24.42%	16.97%	16.28%	14.63%	19.82%	15.43%	16.76%	7.93%	21.30%	6.73%	10.98%	24.31%	17.52%	16.31%	13.82%	11.94%					
21	Медведев Дмитрий Анатольевич	20192	501	340	513	605	368	590	498	748	400	816	302	364	331	458	308	511	476	472	437	820	123	259	303	413	427	336	313	378	247	480	230	396	329	349	362	464	262	284	351	348	388	456	306	215	365	670	273	57	84	64	82	91	443	89	97					
		65.73%	63.18%	66.41%	66.62%	67.15%	66.55%	66.14%	66.05%	66.37%	63.19%	68.92%	67.41%	69.33%	73.39%	67.75%	70.80%	68.22%	65.56%	67.05%	59.86%	65.03%	70.69%	73.58%	67.33%	59.60%	59.39%	54.72%	58.95%	58.70%	58.81%	61.38%	70.99%	63.56%	64.51%	64.15%	62.20%	59.64%	59.82%	60.30%	69.64%	61.59%	71.59%	71.36%	73.38%	65.55%	71.29%	72.91%	83.23%	52.78%	80.77%	78.05%	56.94%	66.42%	66.92%	72.36%	72.39%					
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
																																																														
