Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Нефтекумская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878					
		2.78%	3.50%	2.26%	3.39%	3.37%	3.43%	3.57%	2.80%	4.33%	2.07%	1.33%	3.16%	2.84%	3.79%	5.42%	1.35%	5.42%	0.98%	2.77%	2.97%	2.99%	2.50%	2.34%	1.73%	3.21%	3.57%	1.43%	0.54%	3.31%	1.62%	3.11%	1.73%	0.89%	2.5%	0.0%	6.25%	1.61%	1.74%	0.72%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	249	14	18	20	20	30	14	5	18	10	0	13	5	3	4	3	3	1	3	22	2	6	6	0	4	0	2	2	0	0	0	5	1	0	5	1	3	4	2					
		1.15%	1.63%	1.94%	1.47%	1.73%	2.57%	1.35%	0.82%	1.65%	1.09%	0.0%	1.71%	0.67%	0.39%	0.94%	0.81%	1.35%	0.49%	0.69%	4.35%	1.19%	0.62%	0.82%	0.0%	0.45%	0.0%	0.22%	1.08%	0.0%	0.0%	0.0%	0.57%	0.22%	0.0%	1.51%	1.04%	0.48%	0.63%	0.72%					
22	"5. ""За Русь Святую"""	104	6	7	11	6	4	8	2	8	7	0	5	4	5	3	0	2	3	2	1	1	4	3	0	4	0	0	0	1	0	0	2	1	0	1	1	2	0	0					
		0.48%	0.70%	0.75%	0.81%	0.51%	0.34%	0.77%	0.33%	0.73%	0.76%	0.0%	0.65%	0.54%	0.65%	0.70%	0.0%	0.90%	1.47%	0.46%	0.19%	0.59%	0.41%	0.41%	0.0%	0.45%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.23%	0.22%	0.0%	0.30%	1.04%	0.32%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	60	2	1	2	7	1	4	2	3	4	0	0	3	0	1	0	0	1	2	4	0	1	4	0	4	0	2	0	0	0	0	3	1	1	1	2	3	0	1					
		0.27%	0.23%	0.10%	0.14%	0.60%	0.08%	0.38%	0.33%	0.27%	0.43%	0.0%	0.0%	0.40%	0.0%	0.23%	0.0%	0.0%	0.49%	0.46%	0.79%	0.0%	0.10%	0.55%	0.0%	0.45%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.34%	0.22%	0.83%	0.30%	2.08%	0.48%	0.0%	0.36%					
24	"7. ""Новый курс - Автомобильная Россия"""	146	10	8	14	8	9	5	4	6	12	0	1	5	5	3	1	1	2	4	1	0	4	6	0	2	1	3	1	0	0	2	6	2	1	2	1	5	11	0					
		0.67%	1.16%	0.86%	1.03%	0.69%	0.77%	0.48%	0.66%	0.55%	1.31%	0.0%	0.13%	0.67%	0.65%	0.70%	0.27%	0.45%	0.98%	0.92%	0.19%	0.0%	0.41%	0.82%	0.0%	0.22%	0.71%	0.33%	0.54%	0.0%	0.0%	0.77%	0.69%	0.44%	0.83%	0.60%	1.04%	0.80%	1.74%	0.0%					
25	"8. ""Народно-республиканская партия России"""	31	1	0	2	2	3	0	0	2	0	0	0	1	4	2	1	1	1	0	0	0	0	0	0	3	0	1	1	0	0	0	0	2	1	2	0	0	0	1					
		0.14%	0.11%	0.0%	0.14%	0.17%	0.25%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.13%	0.52%	0.47%	0.27%	0.45%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.11%	0.54%	0.0%	0.0%	0.0%	0.0%	0.44%	0.83%	0.60%	0.0%	0.0%	0.0%	0.36%					
26	"9. ""Российская экологическая партия ""Зеленые"""	49	2	0	3	2	4	2	0	1	1	0	1	0	3	0	2	1	0	2	1	0	1	0	2	3	1	1	2	0	0	0	1	3	2	1	1	3	3	0					
		0.22%	0.23%	0.0%	0.22%	0.17%	0.34%	0.19%	0.0%	0.09%	0.10%	0.0%	0.13%	0.0%	0.39%	0.0%	0.54%	0.45%	0.0%	0.46%	0.19%	0.0%	0.10%	0.0%	1.73%	0.34%	0.71%	0.11%	1.08%	0.0%	0.0%	0.0%	0.11%	0.67%	1.66%	0.30%	1.04%	0.48%	0.47%	0.0%					
27	"10. ""Аграрная партия России"""	1667	27	26	38	32	40	23	13	23	29	7	23	24	10	12	65	28	71	4	35	11	85	58	28	242	27	145	32	12	20	49	151	101	4	85	0	18	56	13					
		7.70%	3.15%	2.80%	2.80%	2.77%	3.43%	2.22%	2.14%	2.11%	3.16%	9.33%	3.03%	3.24%	1.30%	2.83%	17.56%	12.66%	34.80%	0.92%	6.93%	6.58%	8.88%	8.01%	24.34%	27.75%	19.28%	15.96%	17.29%	5.68%	16.26%	19.06%	17.49%	22.64%	3.33%	25.75%	0.0%	2.91%	8.86%	4.72%					
28	"11. ""Истинные патриоты России"""	353	10	7	6	8	4	1	2	6	7	1	10	7	4	1	5	11	1	14	15	11	22	17	2	19	0	30	8	42	3	3	30	9	3	4	6	12	10	2					
		1.63%	1.16%	0.75%	0.44%	0.69%	0.34%	0.09%	0.33%	0.55%	0.76%	1.33%	1.31%	0.94%	0.52%	0.23%	1.35%	4.97%	0.49%	3.23%	2.97%	6.58%	2.29%	2.34%	1.73%	2.17%	0.0%	3.30%	4.32%	19.90%	2.43%	1.16%	3.47%	2.01%	2.5%	1.21%	6.25%	1.94%	1.58%	0.72%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	151	9	6	9	4	4	13	3	10	1	0	4	2	6	5	4	2	1	5	7	6	4	2	0	2	1	5	5	0	0	3	7	4	1	3	0	5	5	3					
		0.69%	1.05%	0.64%	0.66%	0.34%	0.34%	1.25%	0.49%	0.92%	0.10%	0.0%	0.52%	0.27%	0.78%	1.17%	1.08%	0.90%	0.49%	1.15%	1.38%	3.59%	0.41%	0.27%	0.0%	0.22%	0.71%	0.55%	2.70%	0.0%	0.0%	1.16%	0.81%	0.89%	0.83%	0.90%	0.0%	0.80%	0.79%	1.09%					
30	"13. ""Демократическая партия России"""	51	3	5	4	2	1	2	1	4	1	0	2	0	4	0	1	0	0	1	3	0	1	3	0	0	0	0	0	1	3	0	1	4	0	0	1	1	2	0					
		0.23%	0.35%	0.53%	0.29%	0.17%	0.08%	0.19%	0.16%	0.36%	0.10%	0.0%	0.26%	0.0%	0.52%	0.0%	0.27%	0.0%	0.0%	0.23%	0.59%	0.0%	0.10%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	2.43%	0.0%	0.11%	0.89%	0.0%	0.0%	1.04%	0.16%	0.31%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	836	17	2	6	4	1	0	3	6	1	1	5	2	2	0	2	2	1	1	25	2	3	1	2	47	2	71	6	14	23	13	115	56	11	7	15	59	162	146					
		3.86%	1.98%	0.21%	0.44%	0.34%	0.08%	0.0%	0.49%	0.55%	0.10%	1.33%	0.65%	0.27%	0.26%	0.0%	0.54%	0.90%	0.49%	0.23%	4.95%	1.19%	0.31%	0.13%	1.73%	5.38%	1.42%	7.81%	3.24%	6.63%	18.69%	5.05%	13.32%	12.55%	9.16%	2.12%	15.62%	9.54%	25.63%	53.09%					
32	"15. ""Партия СЛОН"""	31	1	2	1	0	0	1	0	2	3	0	0	1	1	0	1	0	0	0	1	2	0	0	0	0	0	2	1	0	0	0	2	1	0	0	0	3	6	0					
		0.14%	0.11%	0.21%	0.07%	0.0%	0.0%	0.09%	0.0%	0.18%	0.32%	0.0%	0.0%	0.13%	0.13%	0.0%	0.27%	0.0%	0.0%	0.0%	0.19%	1.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.54%	0.0%	0.0%	0.0%	0.23%	0.22%	0.0%	0.0%	0.0%	0.48%	0.94%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1304	52	81	121	93	117	89	51	72	93	3	75	63	72	35	4	4	1	12	12	8	63	33	1	22	0	32	2	2	3	20	15	11	2	5	2	11	20	2					
		6.02%	6.06%	8.73%	8.93%	8.05%	10.04%	8.59%	8.41%	6.63%	10.16%	4.0%	9.89%	8.52%	9.42%	8.25%	1.08%	1.80%	0.49%	2.77%	2.37%	4.79%	6.58%	4.55%	0.86%	2.52%	0.0%	3.52%	1.08%	0.94%	2.43%	7.78%	1.73%	2.46%	1.66%	1.51%	2.08%	1.77%	3.16%	0.72%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	122	5	1	7	4	2	4	3	7	6	0	0	2	4	3	4	2	2	0	4	3	3	4	2	6	0	11	0	9	2	0	6	4	2	1	1	4	1	3					
		0.56%	0.58%	0.10%	0.51%	0.34%	0.17%	0.38%	0.49%	0.64%	0.65%	0.0%	0.0%	0.27%	0.52%	0.70%	1.08%	0.90%	0.98%	0.0%	0.79%	1.79%	0.31%	0.55%	1.73%	0.68%	0.0%	1.21%	0.0%	4.26%	1.62%	0.0%	0.69%	0.89%	1.66%	0.30%	1.04%	0.64%	0.15%	1.09%					
35	"18. ""ЛДПР"""	2615	150	144	234	195	156	176	97	193	157	5	133	145	152	67	14	16	2	78	51	22	120	74	3	42	1	34	6	1	2	24	54	30	1	6	1	14	14	1					
		12.08%	17.50%	15.53%	17.28%	16.89%	13.39%	17.00%	16.00%	17.78%	17.15%	6.66%	17.54%	19.62%	19.89%	15.80%	3.78%	7.23%	0.98%	18.01%	10.09%	13.17%	12.53%	10.22%	2.60%	4.81%	0.71%	3.74%	3.24%	0.47%	1.62%	9.33%	6.25%	6.72%	0.83%	1.81%	1.04%	2.26%	2.21%	0.36%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	455	21	23	28	26	32	18	12	32	23	4	10	14	18	5	11	8	3	4	13	1	21	7	2	16	0	18	0	3	1	1	14	16	1	7	1	23	14	4					
		2.10%	2.45%	2.48%	2.06%	2.25%	2.74%	1.73%	1.98%	2.94%	2.51%	5.33%	1.31%	1.89%	2.35%	1.17%	2.97%	3.61%	1.47%	0.92%	2.57%	0.59%	2.19%	0.96%	1.73%	1.83%	0.0%	1.98%	0.0%	1.42%	0.81%	0.38%	1.62%	3.58%	0.83%	2.12%	1.04%	3.72%	2.21%	1.45%					
37	"20. ""Политическая партия ""Единая Россия"""	7568	306	366	543	460	453	423	276	425	366	35	300	317	296	170	87	64	49	181	171	68	385	313	33	207	46	218	29	48	10	60	192	85	24	88	32	247	145	50					
		34.98%	35.70%	39.48%	40.10%	39.86%	38.88%	40.86%	45.54%	39.17%	40.0%	46.66%	39.57%	42.89%	38.74%	40.09%	23.51%	28.95%	24.01%	41.80%	33.86%	40.71%	40.22%	43.23%	28.69%	23.73%	32.85%	24.00%	15.67%	22.74%	8.13%	23.34%	22.24%	19.05%	20.0%	26.66%	33.33%	39.96%	22.94%	18.18%					
38	"21. ""Российская Конституционно-демократическая партия"""	36	2	2	1	4	2	2	1	2	1	0	0	1	3	1	0	0	0	1	4	0	1	0	0	3	0	0	1	0	0	1	0	0	0	0	0	2	0	1					
		0.16%	0.23%	0.21%	0.07%	0.34%	0.17%	0.19%	0.16%	0.18%	0.10%	0.0%	0.0%	0.13%	0.39%	0.23%	0.0%	0.0%	0.0%	0.23%	0.79%	0.0%	0.10%	0.0%	0.0%	0.34%	0.0%	0.0%	0.54%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.36%					
39	"22. ""Развитие предпринимательства"""	57	3	2	7	4	2	1	3	0	3	0	3	2	1	0	0	1	1	0	1	1	4	2	0	2	2	2	0	1	1	0	0	3	2	2	1	0	0	0					
		0.26%	0.35%	0.21%	0.51%	0.34%	0.17%	0.09%	0.49%	0.0%	0.32%	0.0%	0.39%	0.27%	0.13%	0.0%	0.0%	0.45%	0.49%	0.0%	0.19%	0.59%	0.41%	0.27%	0.0%	0.22%	1.42%	0.22%	0.0%	0.47%	0.81%	0.0%	0.0%	0.67%	1.66%	0.60%	1.04%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3414	109	130	157	146	174	142	62	127	90	11	110	84	85	58	112	47	30	74	64	8	155	121	29	150	44	258	60	46	38	50	181	82	33	60	16	114	127	30					
		15.78%	12.71%	14.02%	11.59%	12.65%	14.93%	13.71%	10.23%	11.70%	9.83%	14.66%	14.51%	11.36%	11.12%	13.67%	30.27%	21.26%	14.70%	17.09%	12.67%	4.79%	16.19%	16.71%	25.21%	17.20%	31.42%	28.41%	32.43%	21.80%	30.89%	19.45%	20.97%	18.38%	27.5%	18.18%	16.66%	18.44%	20.09%	10.90%					
																																													
41	Против всех	698	35	45	44	45	46	30	21	35	46	3	14	18	26	16	15	3	13	13	25	6	22	20	2	11	2	21	0	2	4	11	17	3	21	9	0	15	26	13					
		3.22%	4.08%	4.85%	3.24%	3.89%	3.94%	2.89%	3.46%	3.22%	5.02%	4.0%	1.84%	2.43%	3.40%	3.77%	4.05%	1.35%	6.37%	3.00%	4.95%	3.59%	2.29%	2.76%	1.73%	1.26%	1.42%	2.31%	0.0%	0.94%	3.25%	4.28%	1.96%	0.67%	17.5%	2.72%	0.0%	2.42%	4.11%	4.72%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
