Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																													
Дата голосования: 07.12.2003 0:00:00																																																													
																																																													
Наименование Избирательной комиссии:    Верхнеуральский район																																																													
																																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																													
																																																													
		Сумма	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	190	4	7	8	9	4	4	4	9	3	2	3	9	3	3	3	3	4	3	3	3	4	3	2	3	3	4	3	3	3	3	2	3	3	3	3	4	3	3	4	3	3	3	3	3	3	3	2	4	2	3	2	2	2	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	52	0	4	8	9	3	4	3	5	0	0	0	3	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	212	5	8	7	14	4	5	7	2	4	3	2	8	15	4	7	3	8	3	8	2	3	0	3	3	2	6	2	2	1	3	3	1	2	2	3	6	4	0	11	3	2	2	2	1	1	2	3	3	2	3	6	2	2	2					
14	Число погашенных открепительных удостоверений	138	4	3	0	0	1	0	1	4	3	2	3	6	1	3	3	3	2	3	3	3	2	3	2	3	3	4	3	3	3	3	1	2	2	3	3	4	3	2	4	3	3	3	3	3	2	3	2	3	2	3	2	2	2	1					
15	Число открепительных удостоверений выданных ТИК	23	1	1	0	0	2	2	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
																																																													
18	"1. ""ЕДИНЕНИЕ"""	268	5	7	4	4	6	13	16	10	7	1	4	10	7	2	2	3	4	2	4	3	6	3	1	0	6	11	3	5	6	2	4	3	11	7	8	11	4	2	6	1	1	7	7	1	7	1	3	13	5	2	2	2	3	0					
		1.68%	0.75%	1.01%	0.76%	0.51%	0.88%	1.13%	1.54%	1.02%	3.08%	2.0%	6.25%	1.76%	4.06%	0.83%	1.26%	2.83%	1.12%	1.63%	1.44%	1.98%	0.93%	1.44%	1.69%	0.0%	4.13%	1.58%	1.80%	2.71%	7.40%	1.61%	4.39%	1.59%	3.63%	6.86%	6.20%	1.79%	3.50%	1.28%	1.25%	0.75%	0.90%	7.69%	3.84%	1.33%	2.97%	1.28%	5.35%	2.5%	4.58%	1.16%	1.83%	1.12%	1.82%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	304	21	14	11	28	16	29	20	27	1	1	0	15	2	13	3	4	2	1	2	9	9	1	0	3	3	7	3	0	0	1	0	1	2	2	1	12	3	0	5	2	0	0	0	3	3	0	2	13	0	6	1	0	2	0					
		1.91%	3.17%	2.02%	2.11%	3.57%	2.35%	2.52%	1.93%	2.77%	0.44%	2.0%	0.0%	2.65%	1.16%	5.41%	1.89%	3.77%	0.56%	0.81%	0.72%	5.96%	1.39%	0.48%	0.0%	2.4%	2.06%	1.00%	1.80%	0.0%	0.0%	0.80%	0.0%	0.53%	0.66%	1.96%	0.77%	1.95%	2.63%	0.0%	1.04%	1.50%	0.0%	0.0%	0.0%	4.0%	1.27%	0.0%	3.57%	2.5%	0.0%	3.50%	0.91%	0.0%	1.21%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1728	78	91	94	103	115	123	92	74	11	1	4	40	19	33	11	6	73	14	13	17	67	20	9	15	3	140	10	9	5	0	3	20	34	5	11	49	5	8	36	14	12	4	35	10	18	12	7	70	2	12	9	37	24	1					
		10.86%	11.80%	13.13%	18.07%	13.15%	16.91%	10.70%	8.90%	7.61%	4.84%	2.0%	6.25%	7.06%	11.04%	13.75%	6.96%	5.66%	20.56%	11.47%	4.69%	11.25%	10.38%	9.61%	15.25%	12.0%	2.06%	20.17%	6.02%	4.89%	6.17%	0.0%	3.29%	10.63%	11.22%	4.90%	8.52%	7.99%	4.38%	5.12%	7.5%	10.52%	10.90%	4.39%	19.23%	13.33%	7.65%	15.38%	12.49%	13.46%	1.83%	7.01%	8.25%	20.90%	14.63%	0.97%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	405	30	19	19	44	28	31	44	29	3	0	0	7	5	1	1	0	13	0	12	6	3	1	0	1	2	9	3	2	1	1	1	0	2	0	3	15	3	0	18	0	2	0	1	1	8	4	2	8	4	2	0	9	1	6					
		2.54%	4.53%	2.74%	3.65%	5.61%	4.11%	2.69%	4.25%	2.98%	1.32%	0.0%	0.0%	1.23%	2.90%	0.41%	0.63%	0.0%	3.66%	0.0%	4.33%	3.97%	0.46%	0.48%	0.0%	0.8%	1.37%	1.29%	1.80%	1.08%	1.23%	0.80%	1.09%	0.0%	0.66%	0.0%	2.32%	2.44%	2.63%	0.0%	3.75%	0.0%	1.81%	0.0%	0.54%	1.33%	3.40%	5.12%	3.57%	1.53%	3.66%	1.16%	0.0%	5.08%	0.60%	5.82%					
22	"5. ""За Русь Святую"""	52	0	2	0	3	1	3	5	3	0	0	0	1	1	1	0	0	0	1	1	0	7	0	0	0	0	2	1	1	0	0	0	0	0	0	0	3	0	0	2	3	0	0	1	0	0	1	1	1	1	5	0	0	1	0					
		0.32%	0.0%	0.28%	0.0%	0.38%	0.14%	0.26%	0.48%	0.30%	0.0%	0.0%	0.0%	0.17%	0.58%	0.41%	0.0%	0.0%	0.0%	0.81%	0.36%	0.0%	1.08%	0.0%	0.0%	0.0%	0.0%	0.28%	0.60%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.41%	2.25%	0.0%	0.0%	0.54%	0.0%	0.0%	1.28%	1.78%	0.19%	0.91%	2.92%	0.0%	0.0%	0.60%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	35	0	0	3	2	1	1	3	0	1	0	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	1	2	0	2	1	0	3	1	1	0	2	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	1					
		0.22%	0.0%	0.0%	0.57%	0.25%	0.14%	0.08%	0.29%	0.0%	0.44%	0.0%	1.56%	0.0%	0.0%	0.83%	0.63%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	1.20%	0.0%	2.46%	0.80%	0.0%	1.59%	0.33%	0.98%	0.0%	0.32%	0.0%	0.0%	0.20%	0.75%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.12%	0.0%	0.97%					
24	"7. ""Новый курс - Автомобильная Россия"""	75	1	1	5	3	1	8	10	4	1	0	0	1	1	3	0	0	0	0	2	0	0	0	1	0	1	5	1	2	1	2	3	0	2	0	0	1	0	0	2	0	1	0	1	1	1	0	1	4	0	2	0	0	2	0					
		0.47%	0.15%	0.14%	0.96%	0.38%	0.14%	0.69%	0.96%	0.41%	0.44%	0.0%	0.0%	0.17%	0.58%	1.25%	0.0%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	1.69%	0.0%	0.68%	0.72%	0.60%	1.08%	1.23%	1.61%	3.29%	0.0%	0.66%	0.0%	0.0%	0.16%	0.0%	0.0%	0.41%	0.0%	0.90%	0.0%	0.54%	1.33%	0.42%	0.0%	1.78%	0.76%	0.0%	1.16%	0.0%	0.0%	1.21%	0.0%					
25	"8. ""Народно-республиканская партия России"""	21	0	1	0	0	0	3	2	2	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	2	0	1	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
		0.13%	0.0%	0.14%	0.0%	0.0%	0.0%	0.26%	0.19%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.48%	0.0%	0.0%	0.0%	0.14%	1.20%	0.0%	1.23%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	2	0	0	0	0	4	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	2	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0					
		0.13%	0.30%	0.0%	0.0%	0.0%	0.0%	0.34%	0.19%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.14%	0.60%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.32%	0.87%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	1.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1067	26	32	19	36	20	41	47	43	9	3	5	45	7	19	12	13	13	11	26	22	52	26	0	9	29	53	12	17	7	10	11	11	43	8	7	66	12	19	22	3	4	5	12	3	15	5	3	53	13	15	13	30	24	6					
		6.71%	3.93%	4.61%	3.65%	4.59%	2.94%	3.56%	4.54%	4.42%	3.96%	6.0%	7.81%	7.95%	4.06%	7.91%	7.59%	12.26%	3.66%	9.01%	9.38%	14.56%	8.06%	12.5%	0.0%	7.2%	20.0%	7.63%	7.22%	9.23%	8.64%	8.06%	12.08%	5.85%	14.19%	7.84%	5.42%	10.76%	10.52%	12.17%	4.58%	2.25%	3.63%	5.49%	6.59%	4.0%	6.38%	6.41%	5.35%	10.19%	11.92%	8.77%	11.92%	16.94%	14.63%	5.82%					
28	"11. ""Истинные патриоты России"""	48	5	1	1	2	4	7	4	4	0	0	0	1	0	0	1	1	0	1	0	0	2	1	0	0	0	1	1	2	0	0	1	1	0	0	0	2	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2					
		0.30%	0.75%	0.14%	0.19%	0.25%	0.58%	0.60%	0.38%	0.41%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.63%	0.94%	0.0%	0.81%	0.0%	0.0%	0.31%	0.48%	0.0%	0.0%	0.0%	0.14%	0.60%	1.08%	0.0%	0.0%	1.09%	0.53%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.54%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.94%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	113	4	2	3	6	3	8	6	10	3	0	1	2	0	1	2	0	1	2	3	0	4	1	0	1	2	3	2	4	6	2	1	0	2	2	1	6	0	1	3	2	1	2	0	2	1	2	1	0	1	1	2	0	0	0					
		0.71%	0.60%	0.28%	0.57%	0.76%	0.44%	0.69%	0.58%	1.02%	1.32%	0.0%	1.56%	0.35%	0.0%	0.41%	1.26%	0.0%	0.28%	1.63%	1.08%	0.0%	0.62%	0.48%	0.0%	0.8%	1.37%	0.43%	1.20%	2.17%	7.40%	1.61%	1.09%	0.0%	0.66%	1.96%	0.77%	0.97%	0.0%	0.64%	0.62%	1.50%	0.90%	2.19%	0.0%	2.66%	0.42%	2.56%	1.78%	0.0%	0.91%	0.58%	1.83%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	31	0	2	0	1	2	2	2	0	0	0	0	0	0	1	1	1	2	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	1	0	1	2	1	0	0	0	0	0	0	0	1	2	0	2	0	2	0	0	1	0					
		0.19%	0.0%	0.28%	0.0%	0.12%	0.29%	0.17%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.63%	0.94%	0.56%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.77%	0.32%	0.87%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	2.56%	0.0%	0.38%	0.0%	1.16%	0.0%	0.0%	0.60%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	39	1	8	5	5	0	4	1	2	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0					
		0.24%	0.15%	1.15%	0.96%	0.63%	0.0%	0.34%	0.09%	0.20%	0.0%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.28%	0.0%	0.36%	0.0%	0.15%	0.48%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.98%	0.0%	0.16%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	15	0	0	0	0	0	2	2	4	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.19%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.28%	0.0%	0.36%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	802	44	38	28	46	34	119	72	101	1	0	1	34	12	4	11	12	6	2	12	4	17	5	0	3	1	35	6	4	0	5	2	3	8	3	1	27	6	1	10	4	2	4	5	10	3	7	0	20	2	11	6	1	4	5					
		5.04%	6.65%	5.48%	5.38%	5.87%	5.0%	10.35%	6.96%	10.39%	0.44%	0.0%	1.56%	6.00%	6.97%	1.66%	6.96%	11.32%	1.69%	1.63%	4.33%	2.64%	2.63%	2.40%	0.0%	2.4%	0.68%	5.04%	3.61%	2.17%	0.0%	4.03%	2.19%	1.59%	2.64%	2.94%	0.77%	4.40%	5.26%	0.64%	2.08%	3.00%	1.81%	4.39%	2.74%	13.33%	1.27%	8.97%	0.0%	3.84%	1.83%	6.43%	5.50%	0.56%	2.43%	4.85%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	1	4	1	1	0	3	2	3	3	0	0	2	2	1	1	0	0	0	0	3	1	1	0	2	0	0	1	1	0	0	0	1	2	0	0	2	2	1	0	0	1	1	1	1	1	0	0	2	0	0	0	1	0	0					
		0.30%	0.15%	0.57%	0.19%	0.12%	0.0%	0.26%	0.19%	0.30%	1.32%	0.0%	0.0%	0.35%	1.16%	0.41%	0.63%	0.0%	0.0%	0.0%	0.0%	1.98%	0.15%	0.48%	0.0%	1.6%	0.0%	0.0%	0.60%	0.54%	0.0%	0.0%	0.0%	0.53%	0.66%	0.0%	0.0%	0.32%	1.75%	0.64%	0.0%	0.0%	0.90%	1.09%	0.54%	1.33%	0.42%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1747	73	108	67	77	80	90	104	89	47	3	7	83	18	26	16	9	48	14	38	9	44	25	7	7	7	70	21	17	14	12	5	14	35	8	24	65	12	11	69	12	17	10	25	8	26	13	10	59	16	23	11	16	14	14					
		10.98%	11.04%	15.58%	12.88%	9.83%	11.76%	7.83%	10.06%	9.15%	20.70%	6.0%	10.93%	14.66%	10.46%	10.83%	10.12%	8.49%	13.52%	11.47%	13.71%	5.96%	6.82%	12.01%	11.86%	5.6%	4.82%	10.08%	12.65%	9.23%	17.28%	9.67%	5.49%	7.44%	11.55%	7.84%	18.60%	10.60%	10.52%	7.05%	14.37%	9.02%	15.45%	10.98%	13.73%	10.66%	11.06%	16.66%	17.85%	11.34%	14.67%	13.45%	10.09%	9.03%	8.53%	13.59%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	212	1	11	2	4	11	30	14	14	4	0	0	6	5	2	1	4	3	2	1	5	6	1	1	2	0	8	1	3	1	2	0	0	5	4	6	11	3	2	4	0	5	1	3	0	4	1	2	8	1	1	2	0	1	3					
		1.33%	0.15%	1.58%	0.38%	0.51%	1.61%	2.61%	1.35%	1.44%	1.76%	0.0%	0.0%	1.06%	2.90%	0.83%	0.63%	3.77%	0.84%	1.63%	0.36%	3.31%	0.93%	0.48%	1.69%	1.6%	0.0%	1.15%	0.60%	1.63%	1.23%	1.61%	0.0%	0.0%	1.65%	3.92%	4.65%	1.79%	2.63%	1.28%	0.83%	0.0%	4.54%	1.09%	1.64%	0.0%	1.70%	1.28%	3.57%	1.53%	0.91%	0.58%	1.83%	0.0%	0.60%	2.91%					
37	"20. ""Политическая партия ""Единая Россия"""	6310	257	222	179	280	256	416	403	323	97	32	29	220	72	97	49	33	148	42	120	41	327	107	35	74	80	227	74	72	30	74	49	116	92	53	54	236	38	93	251	81	49	54	61	11	107	16	14	196	54	54	32	70	64	49					
		39.68%	38.88%	32.03%	34.42%	35.75%	37.64%	36.20%	39.01%	33.23%	42.73%	64.0%	45.31%	38.86%	41.86%	40.41%	31.01%	31.13%	41.69%	34.42%	43.32%	27.15%	50.69%	51.44%	59.32%	59.2%	55.17%	32.70%	44.57%	39.13%	37.03%	59.67%	53.84%	61.70%	30.36%	51.96%	41.86%	38.49%	33.33%	59.61%	52.29%	60.90%	44.54%	59.34%	33.51%	14.66%	45.53%	20.51%	24.99%	37.69%	49.54%	31.57%	29.35%	39.54%	39.02%	47.57%					
38	"21. ""Российская Конституционно-демократическая партия"""	27	2	1	0	4	0	1	1	3	1	0	0	3	0	1	0	2	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0					
		0.16%	0.30%	0.14%	0.0%	0.51%	0.0%	0.08%	0.09%	0.30%	0.44%	0.0%	0.0%	0.53%	0.0%	0.41%	0.0%	1.88%	0.0%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.58%	0.0%	0.0%	0.60%	0.0%					
39	"22. ""Развитие предпринимательства"""	25	0	1	0	0	1	3	3	6	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	1	0	0	1	0	0	1					
		0.15%	0.0%	0.14%	0.0%	0.0%	0.14%	0.26%	0.29%	0.61%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.8%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	3.57%	0.19%	0.0%	0.0%	0.91%	0.0%	0.0%	0.97%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1786	70	79	55	99	62	165	134	180	29	8	6	71	13	24	39	9	30	23	20	21	86	8	2	5	2	97	9	41	4	5	7	9	44	4	10	67	14	13	14	8	10	0	9	17	19	12	4	47	9	21	21	4	14	13					
		11.23%	10.59%	11.39%	10.57%	12.64%	9.11%	14.36%	12.97%	18.51%	12.77%	16.0%	9.37%	12.54%	7.55%	10.0%	24.68%	8.49%	8.45%	18.85%	7.22%	13.90%	13.33%	3.84%	3.38%	4.0%	1.37%	13.97%	5.42%	22.28%	4.93%	4.03%	7.69%	4.78%	14.52%	3.92%	7.75%	10.92%	12.28%	8.33%	2.91%	6.01%	9.09%	0.0%	4.94%	22.66%	8.08%	15.38%	7.14%	9.03%	8.25%	12.28%	19.26%	2.25%	8.53%	12.62%					
																																																													
41	Против всех	429	29	33	13	24	23	32	34	27	6	1	0	18	5	4	3	4	4	5	9	7	7	0	0	2	4	13	7	2	2	3	2	1	10	2	2	16	6	3	17	1	1	2	7	3	6	0	1	11	0	8	5	1	3	0					
		2.69%	4.38%	4.76%	2.5%	3.06%	3.38%	2.78%	3.29%	2.77%	2.64%	2.0%	0.0%	3.18%	2.90%	1.66%	1.89%	3.77%	1.12%	4.09%	3.24%	4.63%	1.08%	0.0%	0.0%	1.6%	2.75%	1.87%	4.21%	1.08%	2.46%	2.41%	2.19%	0.53%	3.30%	1.96%	1.55%	2.61%	5.26%	1.92%	3.54%	0.75%	0.90%	2.19%	3.84%	4.0%	2.55%	0.0%	1.78%	2.11%	0.0%	4.67%	4.58%	0.56%	1.82%	0.0%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
