Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Красноармейская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1560	183	178	129	21	29	43	23	22	34	22	11	18	65	46	43	66	45	110	10	20	20	118	18	14	11	70	69	34	88					
		17.07%	17.05%	20.05%	18.53%	13.29%	13.00%	14.63%	11.22%	24.18%	10.83%	14.77%	8.33%	19.57%	17.71%	18.47%	15.99%	22.92%	16.85%	19.78%	9.17%	12.99%	25.32%	15.97%	13.04%	16.09%	11.70%	17.54%	25.46%	16.59%	15.88%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1052	138	112	84	5	19	29	17	8	25	5	11	7	36	38	29	40	22	86	21	17	6	94	15	12	5	44	45	26	56					
		11.51%	12.86%	12.61%	12.07%	3.16%	8.52%	9.86%	8.29%	8.79%	7.96%	3.36%	8.33%	7.61%	9.81%	15.26%	10.78%	13.89%	8.24%	15.47%	19.27%	11.04%	7.59%	12.72%	10.87%	13.79%	5.32%	11.03%	16.61%	12.68%	10.11%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	89	6	11	8	5	3	3	2	0	2	2	2	0	2	1	3	4	4	5	0	0	0	7	1	0	2	4	2	5	5					
		0.97%	0.56%	1.24%	1.15%	3.16%	1.35%	1.02%	0.98%	0.00%	0.64%	1.34%	1.52%	0.00%	0.54%	0.40%	1.12%	1.39%	1.50%	0.90%	0.00%	0.00%	0.00%	0.95%	0.72%	0.00%	2.13%	1.00%	0.74%	2.44%	0.90%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1485	213	149	132	4	18	48	67	21	37	9	18	11	31	28	40	33	36	149	22	32	7	110	18	10	10	63	49	45	75					
		16.25%	19.85%	16.78%	18.97%	2.53%	8.07%	16.33%	32.68%	23.08%	11.78%	6.04%	13.64%	11.96%	8.45%	11.24%	14.87%	11.46%	13.48%	26.80%	20.18%	20.78%	8.86%	14.88%	13.04%	11.49%	10.64%	15.79%	18.08%	21.95%	13.54%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	70	10	6	6	2	2	2	2	0	2	0	1	0	5	3	1	3	0	0	0	0	0	12	1	0	1	5	5	1	0					
		0.77%	0.93%	0.68%	0.86%	1.27%	0.90%	0.68%	0.98%	0.00%	0.64%	0.00%	0.76%	0.00%	1.36%	1.20%	0.37%	1.04%	0.00%	0.00%	0.00%	0.00%	0.00%	1.62%	0.72%	0.00%	1.06%	1.25%	1.85%	0.49%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4612	499	417	312	86	143	167	92	32	211	106	88	55	213	128	148	136	156	189	56	81	44	373	77	46	64	203	94	91	305					
		50.46%	46.51%	46.96%	44.83%	54.43%	64.13%	56.80%	44.88%	35.16%	67.20%	71.14%	66.67%	59.78%	58.04%	51.41%	55.02%	47.22%	58.43%	33.99%	51.38%	52.60%	55.70%	50.47%	55.80%	52.87%	68.09%	50.88%	34.69%	44.39%	55.05%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	34	4	1	3	3	2	0	0	1	0	2	0	0	3	0	0	1	1	2	0	0	0	5	0	0	1	0	2	0	3					
		0.37%	0.37%	0.11%	0.43%	1.90%	0.90%	0.00%	0.00%	1.10%	0.00%	1.34%	0.00%	0.00%	0.82%	0.00%	0.00%	0.35%	0.37%	0.36%	0.00%	0.00%	0.00%	0.68%	0.00%	0.00%	1.06%	0.00%	0.74%	0.00%	0.54%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
