Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    Железногорская городская																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №2198					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	1.Политическая партия «Аграрная партия России»	1452	26	47	47	57	40	47	18	35	48	27	31	32	33	45	25	17	42	39	40	43	29	33	64	45	39	46	50	48	37	50	2	29	38	5	12	51	67	20	4	5	39					
		2.76%	2.01%	2.87%	3.05%	3.62%	2.26%	3.20%	1.11%	3.06%	3.13%	2.01%	2.54%	2.65%	2.68%	2.92%	2.47%	1.71%	3.20%	3.14%	2.77%	3.48%	2.39%	2.94%	3.53%	2.65%	2.70%	2.87%	2.78%	2.57%	2.45%	2.65%	0.88%	2.32%	3.09%	1.99%	3.90%	3.22%	4.28%	1.89%	1.29%	3.14%	3.13%					
19	2.Всероссийская политическая партия «Гражданская Сила»	496	6	15	15	18	12	17	16	12	25	17	17	12	6	11	13	7	12	8	15	9	6	11	16	10	21	16	22	30	12	31	0	5	7	0	2	9	11	10	2	0	12					
		0.94%	0.46%	0.92%	0.97%	1.14%	0.68%	1.16%	0.99%	1.05%	1.63%	1.27%	1.39%	0.99%	0.49%	0.71%	1.28%	0.70%	0.91%	0.64%	1.04%	0.73%	0.49%	0.98%	0.88%	0.59%	1.45%	0.99%	1.22%	1.61%	0.79%	1.65%	0.00%	0.40%	0.57%	0.00%	0.65%	0.57%	0.70%	0.95%	0.65%	0.00%	0.96%					
20	3.Политическая партия «Демократическая партия России»	71	1	4	2	3	2	2	1	1	2	3	4	1	2	1	0	0	5	1	0	1	2	1	3	2	6	1	3	1	3	0	0	0	3	0	0	2	5	0	1	0	2					
		0.14%	0.08%	0.24%	0.13%	0.19%	0.11%	0.14%	0.06%	0.09%	0.13%	0.22%	0.33%	0.08%	0.16%	0.06%	0.00%	0.00%	0.38%	0.08%	0.00%	0.08%	0.16%	0.09%	0.17%	0.12%	0.41%	0.06%	0.17%	0.05%	0.20%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.13%	0.32%	0.00%	0.32%	0.00%	0.16%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5762	116	114	183	207	217	195	155	185	204	193	174	141	135	163	80	83	128	114	137	149	111	114	188	162	161	120	152	218	106	138	31	89	116	31	33	279	348	94	50	11	137					
		10.97%	8.99%	6.96%	11.86%	13.14%	12.27%	13.28%	9.59%	16.17%	13.29%	14.37%	14.27%	11.66%	10.95%	10.59%	7.90%	8.32%	9.75%	9.18%	9.49%	12.05%	9.15%	10.14%	10.36%	9.54%	11.13%	7.48%	8.44%	11.68%	7.01%	7.32%	13.72%	7.11%	9.44%	12.35%	10.71%	17.60%	22.21%	8.89%	16.13%	6.92%	11.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1024	24	25	45	34	24	29	37	28	27	22	36	23	22	26	19	14	27	25	25	11	23	25	38	28	35	24	31	55	24	44	2	16	17	13	4	27	31	21	7	3	33					
		1.95%	1.86%	1.53%	2.92%	2.16%	1.36%	1.98%	2.29%	2.45%	1.76%	1.64%	2.95%	1.90%	1.78%	1.69%	1.88%	1.40%	2.06%	2.01%	1.73%	0.89%	1.90%	2.22%	2.09%	1.65%	2.42%	1.50%	1.72%	2.95%	1.59%	2.34%	0.88%	1.28%	1.38%	5.18%	1.30%	1.70%	1.98%	1.99%	2.26%	1.89%	2.65%					
23	6.Политическая партия «Партия социальной справедливости»	113	2	3	3	3	1	5	4	8	2	3	2	5	3	5	7	2	2	0	2	3	2	3	0	5	0	6	2	7	6	2	0	4	0	0	1	4	2	2	0	0	2					
		0.22%	0.15%	0.18%	0.19%	0.19%	0.06%	0.34%	0.25%	0.70%	0.13%	0.22%	0.16%	0.41%	0.24%	0.32%	0.69%	0.20%	0.15%	0.00%	0.14%	0.24%	0.16%	0.27%	0.00%	0.29%	0.00%	0.37%	0.11%	0.38%	0.40%	0.11%	0.00%	0.32%	0.00%	0.00%	0.32%	0.25%	0.13%	0.19%	0.00%	0.00%	0.16%					
24	7.Политическая партия «Либерально-демократическая партия России»	6081	160	206	174	153	189	146	208	132	133	148	114	149	141	191	137	112	156	142	183	138	138	118	199	187	132	209	209	236	233	227	23	166	151	24	36	182	161	142	36	11	149					
		11.58%	12.39%	12.58%	11.28%	9.71%	10.68%	9.95%	12.86%	11.54%	8.66%	11.02%	9.35%	12.32%	11.44%	12.41%	13.52%	11.23%	11.88%	11.43%	12.68%	11.16%	11.38%	10.50%	10.96%	11.01%	9.13%	13.03%	11.61%	12.65%	15.41%	12.05%	10.18%	13.27%	12.29%	9.56%	11.69%	11.48%	10.27%	13.43%	11.61%	6.92%	11.97%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4799	102	132	147	140	162	153	78	125	184	128	118	126	101	124	62	92	117	103	149	114	120	163	197	185	170	137	168	162	136	192	27	91	112	19	10	104	128	69	20	5	127					
		9.14%	7.90%	8.06%	9.53%	8.89%	9.16%	10.42%	4.82%	10.93%	11.99%	9.53%	9.68%	10.42%	8.19%	8.06%	6.12%	9.23%	8.91%	8.29%	10.33%	9.22%	9.89%	14.50%	10.85%	10.89%	11.76%	8.54%	9.33%	8.68%	8.99%	10.19%	11.95%	7.27%	9.11%	7.57%	3.25%	6.56%	8.17%	6.53%	6.45%	3.14%	10.20%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	765	20	14	32	42	24	25	24	24	41	28	16	12	15	18	8	8	15	11	23	14	9	15	30	25	32	30	20	21	39	35	6	10	11	3	1	18	25	6	2	0	13					
		1.46%	1.55%	0.86%	2.07%	2.67%	1.36%	1.70%	1.48%	2.10%	2.67%	2.08%	1.31%	0.99%	1.22%	1.17%	0.79%	0.80%	1.14%	0.89%	1.59%	1.13%	0.74%	1.33%	1.65%	1.47%	2.21%	1.87%	1.11%	1.13%	2.58%	1.86%	2.65%	0.80%	0.90%	1.20%	0.32%	1.14%	1.60%	0.57%	0.65%	0.00%	1.04%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	30382	793	1017	842	877	1038	778	1017	561	814	735	676	674	743	905	631	634	783	763	824	714	730	610	1015	1003	797	975	1090	1043	862	1102	129	824	748	150	196	875	739	677	183	122	693					
		57.85%	61.43%	62.13%	54.57%	55.68%	58.68%	52.99%	62.89%	49.04%	53.03%	54.73%	55.46%	55.75%	60.26%	58.80%	62.29%	63.59%	59.63%	61.43%	57.10%	57.72%	60.18%	54.27%	55.92%	59.03%	55.12%	60.79%	60.56%	55.89%	57.01%	58.49%	57.08%	65.87%	60.86%	59.76%	63.64%	55.21%	47.16%	64.05%	59.03%	76.73%	55.66%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	681	15	23	17	19	27	39	30	15	25	15	13	17	10	22	5	14	7	15	21	17	19	14	34	17	22	14	29	25	17	31	3	5	11	3	1	13	22	8	2	2	23					
		1.30%	1.16%	1.41%	1.10%	1.21%	1.53%	2.66%	1.86%	1.31%	1.63%	1.12%	1.07%	1.41%	0.81%	1.43%	0.49%	1.40%	0.53%	1.21%	1.46%	1.37%	1.57%	1.25%	1.87%	1.00%	1.52%	0.87%	1.61%	1.34%	1.12%	1.65%	1.33%	0.40%	0.90%	1.20%	0.32%	0.82%	1.40%	0.76%	0.65%	1.26%	1.85%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
