Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Косихинская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921					
		19.19%	18.41%	18.68%	21.25%	23.21%	20.04%	20.70%	24.03%	17.56%	19.68%	11.25%	11.40%	15.00%	10.85%	35.14%	13.10%	11.70%	25.74%	12.70%	38.52%	18.57%	31.71%	23.65%	0.00%	14.91%	21.92%	14.43%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1255	71	210	81	17	143	104	44	50	73	22	24	60	10	8	66	18	32	13	22	40	24	17	5	46	19	36					
		15.31%	18.16%	14.70%	15.79%	15.18%	13.91%	16.43%	14.29%	14.88%	16.52%	13.75%	21.05%	14.29%	7.75%	10.81%	13.72%	19.15%	13.50%	20.63%	16.30%	16.88%	19.51%	8.37%	50.00%	28.57%	26.03%	12.37%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	52	3	12	5	0	3	4	0	1	2	1	0	1	1	1	4	0	3	0	1	1	1	3	0	1	0	4					
		0.63%	0.77%	0.84%	0.97%	0.00%	0.29%	0.63%	0.00%	0.30%	0.45%	0.63%	0.00%	0.24%	0.78%	1.35%	0.83%	0.00%	1.27%	0.00%	0.74%	0.42%	0.81%	1.48%	0.00%	0.62%	0.00%	1.37%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1751	91	374	121	21	252	131	61	68	89	29	11	110	11	4	84	14	72	13	25	26	16	45	0	29	8	46					
		21.36%	23.27%	26.17%	23.59%	18.75%	24.51%	20.70%	19.81%	20.24%	20.14%	18.13%	9.65%	26.19%	8.53%	5.41%	17.46%	14.89%	30.38%	20.63%	18.52%	10.97%	13.01%	22.17%	0.00%	18.01%	10.96%	15.81%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	107	1	22	5	1	7	3	0	2	14	3	1	7	0	2	0	0	0	28	0	2	3	4	0	1	0	1					
		1.31%	0.26%	1.54%	0.97%	0.89%	0.68%	0.47%	0.00%	0.60%	3.17%	1.88%	0.88%	1.67%	0.00%	2.70%	0.00%	0.00%	0.00%	44.44%	0.00%	0.84%	2.44%	1.97%	0.00%	0.62%	0.00%	0.34%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3272	147	515	180	39	396	242	120	149	168	82	62	162	93	32	259	48	63	0	31	117	39	82	5	59	30	152					
		39.92%	37.60%	36.04%	35.09%	34.82%	38.52%	38.23%	38.96%	44.35%	38.01%	51.25%	54.39%	38.57%	72.09%	43.24%	53.85%	51.06%	26.58%	0.00%	22.96%	49.37%	31.71%	40.39%	50.00%	36.65%	41.10%	52.23%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	23	2	6	4	1	0	2	2	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	2					
		0.28%	0.51%	0.42%	0.78%	0.89%	0.00%	0.32%	0.65%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.00%	0.69%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
