Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
"Наименование Избирательной комиссии:    Киров, Первомайская"																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	2275	34	50	75	47	59	38	33	64	40	86	33	204	108	42	125	84	60	257	44	44	30	21	26	16	22	67	121	19	72	71	77	12	20	15	159					
14	Число погашенных неиспользованных открепительных удостоверений	26	1	2	0	0	1	0	0	0	1	1	0	2	1	0	10	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	394	9	9	11	19	21	7	14	7	7	9	14	21	16	19	3	13	8	4	10	5	6	29	16	6	4	32	7	7	12	10	9	8	20	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
18	1.Политическая партия «Аграрная партия России»	2332	76	73	71	82	109	95	80	80	94	99	39	73	68	29	124	74	95	116	47	73	44	41	32	48	34	37	63	46	75	77	110	48	38	34	8					
		5.21%	5.99%	5.34%	4.67%	5.58%	6.43%	5.92%	5.93%	5.52%	5.69%	5.87%	4.67%	5.51%	5.93%	4.08%	6.85%	4.89%	6.71%	6.70%	4.19%	4.76%	4.39%	4.24%	2.72%	5.45%	4.08%	4.34%	5.48%	3.55%	4.39%	3.99%	5.64%	5.65%	4.67%	6.15%	1.40%					
19	2.Всероссийская политическая партия «Гражданская Сила»	956	27	29	28	39	49	34	40	26	47	59	19	43	41	10	56	42	31	46	30	28	13	10	15	15	6	14	11	13	26	29	45	8	8	6	13					
		2.14%	2.13%	2.12%	1.84%	2.65%	2.89%	2.12%	2.97%	1.79%	2.85%	3.50%	2.28%	3.25%	3.57%	1.41%	3.10%	2.78%	2.19%	2.66%	2.67%	1.83%	1.30%	1.03%	1.27%	1.70%	0.72%	1.64%	0.96%	1.00%	1.52%	1.50%	2.31%	0.94%	0.98%	1.08%	2.28%					
20	3.Политическая партия «Демократическая партия России»	102	2	3	7	1	2	6	3	3	4	6	1	3	5	2	5	3	3	11	4	0	1	2	3	2	0	2	3	4	2	1	5	0	0	2	1					
		0.23%	0.16%	0.22%	0.46%	0.07%	0.12%	0.37%	0.22%	0.21%	0.24%	0.36%	0.12%	0.23%	0.44%	0.28%	0.28%	0.20%	0.21%	0.64%	0.36%	0.00%	0.10%	0.21%	0.25%	0.23%	0.00%	0.23%	0.26%	0.31%	0.12%	0.05%	0.26%	0.00%	0.00%	0.36%	0.18%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5749	188	175	208	178	332	242	176	163	258	240	137	167	152	76	188	218	208	202	147	225	184	67	108	108	97	71	143	163	204	203	273	97	79	52	20					
		12.85%	14.81%	12.80%	13.68%	12.12%	19.59%	15.09%	13.06%	11.25%	15.63%	14.23%	16.41%	12.61%	13.25%	10.69%	10.39%	14.42%	14.70%	11.66%	13.10%	14.68%	18.36%	6.93%	9.17%	12.27%	11.64%	8.32%	12.45%	12.59%	11.94%	10.51%	13.99%	11.41%	9.72%	9.40%	3.51%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	663	6	15	27	13	30	21	24	22	28	47	15	28	22	7	38	32	20	25	21	24	11	7	21	9	17	6	15	15	12	21	31	15	5	8	5					
		1.48%	0.47%	1.10%	1.78%	0.88%	1.77%	1.31%	1.78%	1.52%	1.70%	2.79%	1.80%	2.11%	1.92%	0.98%	2.10%	2.12%	1.41%	1.44%	1.87%	1.57%	1.10%	0.72%	1.78%	1.02%	2.04%	0.70%	1.31%	1.16%	0.70%	1.09%	1.59%	1.76%	0.62%	1.45%	0.88%					
23	6.Политическая партия «Партия социальной справедливости»	251	10	11	7	6	6	14	3	8	9	10	4	8	6	9	10	5	9	17	2	8	4	3	6	3	7	6	7	4	16	10	14	5	3	1	0					
		0.56%	0.79%	0.80%	0.46%	0.41%	0.35%	0.87%	0.22%	0.55%	0.55%	0.59%	0.48%	0.60%	0.52%	1.27%	0.55%	0.33%	0.64%	0.98%	0.18%	0.52%	0.40%	0.31%	0.51%	0.34%	0.84%	0.70%	0.61%	0.31%	0.94%	0.52%	0.72%	0.59%	0.37%	0.18%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	6358	171	154	218	244	184	178	186	239	185	204	110	169	130	117	237	203	195	262	146	234	122	149	174	129	96	117	132	193	270	304	290	114	89	66	347					
		14.21%	13.48%	11.27%	14.33%	16.61%	10.86%	11.10%	13.80%	16.49%	11.21%	12.09%	13.17%	12.76%	11.33%	16.46%	13.10%	13.43%	13.78%	15.13%	13.01%	15.26%	12.18%	15.41%	14.77%	14.66%	11.52%	13.72%	11.49%	14.90%	15.80%	15.74%	14.86%	13.41%	10.95%	11.93%	60.88%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4745	131	152	168	158	201	199	166	146	183	175	96	148	128	50	168	143	151	192	128	159	90	78	113	73	118	91	147	177	202	206	207	81	70	40	10					
		10.61%	10.32%	11.12%	11.05%	10.76%	11.86%	12.41%	12.31%	10.08%	11.08%	10.37%	11.50%	11.18%	11.16%	7.03%	9.29%	9.46%	10.67%	11.09%	11.41%	10.37%	8.98%	8.07%	9.59%	8.30%	14.17%	10.67%	12.79%	13.67%	11.82%	10.67%	10.60%	9.53%	8.61%	7.23%	1.75%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	736	20	26	26	18	24	18	16	24	24	29	7	40	23	14	53	41	17	33	30	33	19	12	14	14	14	13	12	10	34	31	14	11	11	6	5					
		1.65%	1.58%	1.90%	1.71%	1.23%	1.42%	1.12%	1.19%	1.66%	1.45%	1.72%	0.84%	3.02%	2.01%	1.97%	2.93%	2.71%	1.20%	1.91%	2.67%	2.15%	1.90%	1.24%	1.19%	1.59%	1.68%	1.52%	1.04%	0.77%	1.99%	1.61%	0.72%	1.29%	1.35%	1.08%	0.88%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20924	588	669	700	658	672	708	588	669	739	725	356	580	515	352	851	658	597	749	506	696	464	578	656	455	426	467	565	636	813	1016	882	444	487	317	142					
		46.77%	46.34%	48.94%	46.02%	44.79%	39.65%	44.14%	43.62%	46.17%	44.76%	42.98%	42.63%	43.81%	44.90%	49.51%	47.04%	43.52%	42.19%	43.24%	45.10%	45.40%	46.31%	59.77%	55.69%	51.70%	51.14%	54.75%	49.17%	49.11%	47.57%	52.62%	45.18%	52.24%	59.90%	57.32%	24.91%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1284	38	45	47	48	68	64	49	48	58	75	38	52	41	27	56	67	60	53	34	41	37	9	17	8	12	17	26	19	26	16	51	13	11	8	5					
		2.87%	2.99%	3.29%	3.09%	3.27%	4.01%	3.99%	3.64%	3.31%	3.51%	4.45%	4.55%	3.93%	3.57%	3.80%	3.10%	4.43%	4.24%	3.06%	3.03%	2.67%	3.69%	0.93%	1.44%	0.91%	1.44%	1.99%	2.26%	1.47%	1.52%	0.83%	2.61%	1.53%	1.35%	1.45%	0.88%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
