Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
"Наименование Избирательной комиссии:    Киров, Первомайская"																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534					
		1.65%	1.46%	2.06%	1.35%	1.66%	1.49%	1.73%	1.41%	2.31%	1.83%	2.69%	1.28%	1.24%	1.87%	1.36%	1.80%	2.07%	1.91%	1.51%	2.06%	1.88%	1.79%	0.51%	2.01%	2.16%	1.48%	0.74%	0.97%	1.06%	1.84%	1.56%	1.41%	1.87%	1.69%	0.95%	0.24%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	8810	274	278	330	293	490	346	308	271	362	375	182	236	207	133	193	331	407	346	274	374	237	110	214	175	173	141	163	216	291	313	385	171	121	81	9					
		25.78%	30.72%	26.03%	27.78%	25.52%	33.13%	28.45%	28.95%	25.07%	27.59%	29.64%	29.07%	29.28%	22.77%	25.88%	19.34%	27.36%	27.71%	29.03%	26.86%	28.12%	30.23%	18.61%	23.94%	25.18%	25.67%	20.83%	19.66%	20.91%	23.28%	19.49%	28.65%	26.68%	22.70%	19.33%	2.14%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1856	37	82	46	64	109	82	73	84	90	93	60	81	81	35	51	84	80	58	70	67	43	14	31	44	25	21	25	32	37	38	65	27	12	14	1					
		5.43%	4.15%	7.68%	3.87%	5.57%	7.37%	6.74%	6.86%	7.77%	6.86%	7.35%	9.58%	10.05%	8.91%	6.81%	5.11%	6.94%	5.45%	4.87%	6.86%	5.04%	5.48%	2.37%	3.47%	6.33%	3.71%	3.10%	3.02%	3.10%	2.96%	2.37%	4.84%	4.21%	2.25%	3.34%	0.24%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	9953	187	255	360	334	367	312	235	295	396	331	135	172	262	144	221	313	382	308	274	378	211	243	288	198	180	256	316	311	376	615	408	191	192	170	337					
		29.12%	20.96%	23.88%	30.30%	29.09%	24.81%	25.66%	22.09%	27.29%	30.18%	26.17%	21.57%	21.34%	28.82%	28.02%	22.14%	25.87%	26.00%	25.84%	26.86%	28.42%	26.91%	41.12%	32.21%	28.49%	26.71%	37.81%	38.12%	30.11%	30.08%	38.29%	30.36%	29.80%	36.02%	40.57%	80.05%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	267	6	5	11	8	18	7	11	7	10	17	5	6	12	7	11	12	16	7	11	13	6	3	11	6	2	1	4	1	5	10	8	7	3	0	0					
		0.78%	0.67%	0.47%	0.93%	0.70%	1.22%	0.58%	1.03%	0.65%	0.76%	1.34%	0.80%	0.74%	1.32%	1.36%	1.10%	0.99%	1.09%	0.59%	1.08%	0.98%	0.77%	0.51%	1.23%	0.86%	0.30%	0.15%	0.48%	0.10%	0.40%	0.62%	0.60%	1.09%	0.56%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
