Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Дновская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223					
		0.36%	0.73%	0.43%	0.38%	0.94%	0.57%	0.20%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	1.42%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	1	2	2	2	0	2	1	1	0	0	1	0	0	2	0	0	0	1	0					
		0.20%	0.10%	0.43%	0.25%	0.31%	0.00%	0.40%	0.11%	0.60%	0.00%	0.00%	0.25%	0.00%	0.00%	1.07%	0.00%	0.00%	0.00%	0.47%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	631	74	43	83	56	43	47	98	13	10	10	13	12	14	12	25	11	20	18	29					
		8.44%	7.71%	9.31%	10.45%	8.78%	12.22%	9.36%	10.48%	7.74%	5.26%	4.24%	3.19%	4.96%	8.86%	6.42%	11.21%	4.26%	10.47%	8.53%	8.06%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1014	172	74	81	99	48	76	114	22	19	27	28	20	39	26	33	46	24	19	47					
		13.57%	17.92%	16.02%	10.20%	15.52%	13.64%	15.14%	12.19%	13.10%	10.00%	11.44%	6.86%	8.26%	24.68%	13.90%	14.80%	17.83%	12.57%	9.00%	13.06%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	57	7	2	10	5	0	2	9	1	1	0	4	1	1	4	3	1	5	0	1					
		0.76%	0.73%	0.43%	1.26%	0.78%	0.00%	0.40%	0.96%	0.60%	0.53%	0.00%	0.98%	0.41%	0.63%	2.14%	1.35%	0.39%	2.62%	0.00%	0.28%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4430	498	244	482	334	209	264	572	106	135	179	319	162	76	109	139	143	108	120	231					
		59.26%	51.88%	52.81%	60.71%	52.35%	59.38%	52.59%	61.18%	63.10%	71.05%	75.85%	78.19%	66.94%	48.10%	58.29%	62.33%	55.43%	56.54%	56.87%	64.17%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	58	10	6	4	5	2	6	9	2	2	2	1	0	2	2	0	3	1	0	1					
		0.78%	1.04%	1.30%	0.50%	0.78%	0.57%	1.20%	0.96%	1.19%	1.05%	0.85%	0.25%	0.00%	1.27%	1.07%	0.00%	1.16%	0.52%	0.00%	0.28%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
