10	Число действительных избирательных бюллетеней	13159	443	553	583	630	504	875	589	545	596	864	696	278	546	148	576	521	650	673	616	675	680	744	174									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	77	4	6	3	3	2	6	3	5	3	4	4	0	5	0	2	2	5	1	5	5	3	5	1									
		0.57%	0.88%	1.06%	0.50%	0.46%	0.39%	0.68%	0.50%	0.90%	0.50%	0.46%	0.53%	0.00%	0.91%	0.00%	0.34%	0.37%	0.76%	0.15%	0.79%	0.73%	0.44%	0.66%	0.57%									
14	Грудинин Павел Николаевич	2438	41	81	108	88	100	172	121	98	112	166	145	67	87	29	83	67	145	141	118	151	119	175	24									
		18.12%	9.05%	14.31%	18.06%	13.54%	19.69%	19.37%	20.13%	17.63%	18.64%	18.95%	19.08%	23.26%	15.79%	19.08%	14.12%	12.43%	22.04%	20.52%	18.70%	22.08%	17.30%	23.15%	13.71%									
15	Жириновский Владимир Вольфович	1236	44	53	68	62	46	78	55	53	58	76	53	26	49	14	54	67	68	63	45	60	43	79	22									
		9.19%	9.71%	9.36%	11.37%	9.54%	9.06%	8.78%	9.15%	9.53%	9.65%	8.68%	6.97%	9.03%	8.89%	9.21%	9.18%	12.43%	10.33%	9.17%	7.13%	8.77%	6.25%	10.45%	12.57%									
16	Путин Владимир Владимирович	8971	343	392	389	449	340	589	388	367	393	589	478	175	382	103	421	374	413	450	426	436	492	465	117									
		66.68%	75.72%	69.26%	65.05%	69.08%	66.93%	66.33%	64.56%	66.01%	65.39%	67.24%	62.89%	60.76%	69.33%	67.76%	71.60%	69.39%	62.77%	65.50%	67.51%	63.74%	71.51%	61.51%	66.86%									
17	Собчак Ксения Анатольевна	170	9	4	5	11	7	9	8	10	11	8	6	6	12	1	3	7	7	5	10	6	12	7	6									
		1.26%	1.99%	0.71%	0.84%	1.69%	1.38%	1.01%	1.33%	1.80%	1.83%	0.91%	0.79%	2.08%	2.18%	0.66%	0.51%	1.30%	1.06%	0.73%	1.58%	0.88%	1.74%	0.93%	3.43%									
18	Сурайкин Максим Александрович	87	1	8	7	10	5	7	5	4	4	7	2	0	2	0	6	1	2	5	3	2	2	4	0									
		0.65%	0.22%	1.41%	1.17%	1.54%	0.98%	0.79%	0.83%	0.72%	0.67%	0.80%	0.26%	0.00%	0.36%	0.00%	1.02%	0.19%	0.30%	0.73%	0.48%	0.29%	0.29%	0.53%	0.00%									
19	Титов Борис Юрьевич	94	1	6	1	6	3	7	4	4	6	5	6	3	8	1	3	1	5	3	4	4	6	6	1									
		0.70%	0.22%	1.06%	0.17%	0.92%	0.59%	0.79%	0.67%	0.72%	0.99%	0.57%	0.79%	1.04%	1.45%	0.66%	0.51%	0.19%	0.76%	0.44%	0.63%	0.58%	0.87%	0.79%	0.57%									
20	Явлинский Григорий Алексеевич	86	0	3	2	1	1	7	5	4	9	9	2	1	1	0	4	2	5	5	5	11	3	3	3									
		0.64%	0.00%	0.53%	0.33%	0.15%	0.20%	0.79%	0.83%	0.72%	1.50%	1.03%	0.26%	0.35%	0.18%	0.00%	0.68%	0.37%	0.76%	0.73%	0.79%	1.61%	0.44%	0.40%	1.71%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
