Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Кесовогорская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	23	4	0	2	1	1	2	1	0	1	1	3	0	2	1	3	0	0	1					
14	Число погашенных открепительных удостоверений	271	17	25	15	15	15	14	14	15	15	15	10	13	15	15	15	15	13	15					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
18	"1. ""ЕДИНЕНИЕ"""	88	16	21	4	2	1	2	1	3	3	5	7	1	5	8	1	3	2	3					
		1.91%	1.62%	2.43%	3.10%	1.66%	0.68%	0.97%	1.03%	2.15%	3.19%	3.33%	2.32%	0.47%	1.78%	3.05%	1.17%	2.05%	0.92%	1.71%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	63	18	11	4	1	5	4	4	1	1	1	2	2	2	1	0	0	3	3					
		1.36%	1.82%	1.27%	3.10%	0.83%	3.40%	1.94%	4.12%	0.71%	1.06%	0.66%	0.66%	0.95%	0.71%	0.38%	0.0%	0.0%	1.38%	1.71%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	106	20	16	1	2	5	5	4	5	4	3	8	2	11	5	6	0	4	5					
		2.30%	2.02%	1.85%	0.77%	1.66%	3.40%	2.42%	4.12%	3.59%	4.25%	2.0%	2.65%	0.95%	3.92%	1.90%	7.05%	0.0%	1.85%	2.85%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	70	22	10	6	0	0	1	2	2	0	3	8	0	5	0	4	1	2	4					
		1.52%	2.22%	1.16%	4.65%	0.0%	0.0%	0.48%	2.06%	1.43%	0.0%	2.0%	2.65%	0.0%	1.78%	0.0%	4.70%	0.68%	0.92%	2.28%					
22	"5. ""За Русь Святую"""	38	7	12	1	1	1	2	0	1	1	0	0	1	2	2	4	0	0	3					
		0.82%	0.70%	1.39%	0.77%	0.83%	0.68%	0.97%	0.0%	0.71%	1.06%	0.0%	0.0%	0.47%	0.71%	0.76%	4.70%	0.0%	0.0%	1.71%					
23	"6. ""Объединенная Российская партия ""Русь"""	11	1	2	0	0	0	1	0	0	1	0	0	0	3	1	0	1	0	1					
		0.23%	0.10%	0.23%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	1.06%	0.0%	0.0%	0.0%	1.07%	0.38%	0.0%	0.68%	0.0%	0.57%					
24	"7. ""Новый курс - Автомобильная Россия"""	61	23	20	1	0	2	1	0	0	1	2	1	1	2	3	1	0	2	1					
		1.32%	2.33%	2.32%	0.77%	0.0%	1.36%	0.48%	0.0%	0.0%	1.06%	1.33%	0.33%	0.47%	0.71%	1.14%	1.17%	0.0%	0.92%	0.57%					
25	"8. ""Народно-республиканская партия России"""	15	0	6	0	4	0	1	1	0	0	0	1	0	0	0	0	0	1	1					
		0.32%	0.0%	0.69%	0.0%	3.33%	0.0%	0.48%	1.03%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.57%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	4	2	2	0	1	2	2	0	0	0	2	0	0	0	0	0	0	1					
		0.34%	0.40%	0.23%	1.55%	0.0%	0.68%	0.97%	2.06%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%					
27	"10. ""Аграрная партия России"""	825	142	102	26	48	38	47	17	16	16	28	41	46	52	61	16	54	51	24					
		17.91%	14.38%	11.84%	20.15%	40.0%	25.85%	22.81%	17.52%	11.51%	17.02%	18.66%	13.62%	22.00%	18.57%	23.28%	18.82%	36.98%	23.61%	13.71%					
28	"11. ""Истинные патриоты России"""	4	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0					
		0.08%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	54	11	6	3	1	0	4	3	2	4	5	1	1	2	2	1	1	4	3					
		1.17%	1.11%	0.69%	2.32%	0.83%	0.0%	1.94%	3.09%	1.43%	4.25%	3.33%	0.33%	0.47%	0.71%	0.76%	1.17%	0.68%	1.85%	1.71%					
30	"13. ""Демократическая партия России"""	16	2	5	0	0	1	0	0	2	1	0	0	0	2	1	0	0	1	1					
		0.34%	0.20%	0.58%	0.0%	0.0%	0.68%	0.0%	0.0%	1.43%	1.06%	0.0%	0.0%	0.0%	0.71%	0.38%	0.0%	0.0%	0.46%	0.57%					
31	"14. ""Великая Россия - Евразийский Союз"""	14	5	2	0	0	0	0	0	0	1	1	0	1	0	4	0	0	0	0					
		0.30%	0.50%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.06%	0.66%	0.0%	0.47%	0.0%	1.52%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	8	0	2	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	1					
		0.17%	0.0%	0.23%	0.0%	0.0%	2.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.57%					
33	"16. ""Родина"" (народно-патриотический союз)"""	336	98	60	4	4	7	8	6	8	9	10	17	28	24	16	4	9	15	9					
		7.29%	9.92%	6.96%	3.10%	3.33%	4.76%	3.88%	6.18%	5.75%	9.57%	6.66%	5.64%	13.39%	8.57%	6.10%	4.70%	6.16%	6.94%	5.14%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	19	1	0	0	0	0	2	1	3	1	0	5	0	1	2	0	1	0	2					
		0.41%	0.10%	0.0%	0.0%	0.0%	0.0%	0.97%	1.03%	2.15%	1.06%	0.0%	1.66%	0.0%	0.35%	0.76%	0.0%	0.68%	0.0%	1.14%					
35	"18. ""ЛДПР"""	644	148	160	14	16	20	42	25	17	7	12	25	38	35	16	13	21	11	24					
		13.98%	14.99%	18.58%	10.85%	13.33%	13.60%	20.38%	25.77%	12.23%	7.44%	8.0%	8.30%	18.18%	12.49%	6.10%	15.29%	14.38%	5.09%	13.71%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	106	17	26	3	3	4	7	4	5	3	0	9	3	4	5	6	2	2	3					
		2.30%	1.72%	3.01%	2.32%	2.5%	2.72%	3.39%	4.12%	3.59%	3.19%	0.0%	2.99%	1.43%	1.42%	1.90%	7.05%	1.36%	0.92%	1.71%					
37	"20. ""Политическая партия ""Единая Россия"""	1370	286	261	33	29	30	41	20	46	17	59	107	73	95	83	20	28	86	56					
		29.75%	28.97%	30.31%	25.58%	24.16%	20.40%	19.90%	20.61%	33.09%	18.08%	39.33%	35.54%	34.92%	33.92%	31.67%	23.52%	19.17%	39.81%	32.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	5	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0					
		0.10%	0.10%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.66%	0.33%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	7	0	2	0	0	3	0	0	1	0	1	0	0	0	0	0	0	0	0					
		0.15%	0.0%	0.23%	0.0%	0.0%	2.04%	0.0%	0.0%	0.71%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	513	119	95	24	6	19	23	3	16	18	13	44	7	31	36	6	20	19	14					
		11.14%	12.05%	11.03%	18.60%	5.0%	12.92%	11.16%	3.09%	11.51%	19.14%	8.66%	14.61%	3.34%	11.07%	13.74%	7.05%	13.69%	8.79%	8.0%					
																									
41	Против всех	145	28	25	2	1	5	8	4	11	4	6	15	5	3	5	1	4	10	8					
		3.14%	2.83%	2.90%	1.55%	0.83%	3.40%	3.88%	4.12%	7.91%	4.25%	4.0%	4.98%	2.39%	1.07%	1.90%	1.17%	2.73%	4.62%	4.57%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
