Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Бодайбинская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139					
		0.16%	0.41%	0.0%	0.17%	0.36%	0.41%	0.14%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	23	1	0	4	0	5	1	3	0	1	0	0	0	2	0	0	0	0	2	0	3	1	0					
		0.28%	0.41%	0.0%	0.68%	0.0%	1.04%	0.14%	0.44%	0.0%	0.44%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.37%	0.0%	1.30%	0.30%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1003	36	23	64	73	92	76	98	103	29	22	10	10	77	2	64	12	11	68	79	17	34	3					
		12.61%	15.06%	10.31%	10.90%	13.22%	19.24%	11.14%	14.43%	18.76%	12.83%	8.73%	11.62%	16.94%	8.57%	5.55%	12.35%	8.33%	18.64%	12.80%	14.13%	7.39%	10.27%	9.37%					
																													
41	Против всех	265	6	4	24	15	21	22	28	12	5	6	1	0	23	3	15	3	1	26	24	4	21	1					
		3.33%	2.51%	1.79%	4.08%	2.71%	4.39%	3.22%	4.12%	2.18%	2.21%	2.38%	1.16%	0.0%	2.56%	8.33%	2.89%	2.08%	1.69%	4.89%	4.29%	1.73%	6.34%	3.12%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
