Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Варненская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623	УИК №1624	УИК №1625	УИК №1626	УИК №1627	УИК №1628	УИК №1629	УИК №1630	УИК №1631	УИК №1632	УИК №1633	УИК №1634	УИК №1635	УИК №1636	УИК №1637	УИК №1638	УИК №1639					
28	"11. ""Истинные патриоты России"""	15	0	0	0	1	0	1	1	5	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
		0.10%	0.0%	0.0%	0.0%	0.14%	0.0%	0.15%	0.12%	0.40%	0.11%	0.10%	0.0%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	1.58%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	58	4	0	1	4	0	4	2	0	7	2	4	3	0	2	0	0	3	1	0	1	0	0	0	0	2	4	2	0	2	0	0	2	3	0	1	0	0	4	0	0					
		0.41%	0.73%	0.0%	0.28%	0.56%	0.0%	0.61%	0.25%	0.0%	0.77%	0.21%	2.01%	0.90%	0.0%	0.44%	0.0%	0.0%	2.14%	0.52%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.33%	2.54%	0.48%	0.0%	0.36%	0.0%	0.0%	1.36%	0.60%	0.0%	0.45%	0.0%	0.0%	0.58%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	28	0	0	0	0	0	1	0	5	1	3	1	1	0	0	0	1	0	0	0	3	0	2	0	0	3	0	1	0	0	2	0	1	0	2	1	0	0	0	0	0					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.40%	0.11%	0.32%	0.50%	0.30%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.56%	0.0%	1.42%	0.0%	0.0%	0.50%	0.0%	0.24%	0.0%	0.0%	0.76%	0.0%	0.68%	0.0%	0.84%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	18	0	1	0	2	0	0	3	0	0	0	0	2	1	0	0	0	0	0	0	1	2	0	0	0	2	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.12%	0.0%	0.64%	0.0%	0.28%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.60%	1.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	1.49%	0.0%	0.0%	0.0%	0.33%	0.0%	0.72%	0.0%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	16	1	0	0	0	0	1	0	0	1	6	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0					
		0.11%	0.18%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.11%	0.64%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.57%	0.88%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	546	9	2	4	18	1	32	47	60	56	57	5	11	1	11	0	0	0	3	3	25	9	3	9	5	23	5	9	2	9	20	7	6	35	22	3	0	4	14	3	13					
		3.88%	1.65%	1.29%	1.15%	2.54%	1.11%	4.92%	6.09%	4.82%	6.20%	6.14%	2.51%	3.33%	1.07%	2.43%	0.0%	0.0%	0.0%	1.56%	7.31%	4.74%	6.71%	2.14%	4.94%	7.93%	3.89%	3.18%	2.16%	3.57%	1.63%	7.60%	3.38%	4.10%	7.09%	9.28%	1.36%	0.0%	3.53%	2.04%	1.47%	2.64%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	23	1	0	0	0	1	0	1	0	0	1	1	2	0	1	0	1	1	0	0	1	0	0	0	1	0	2	1	0	2	0	0	2	0	0	2	0	0	2	0	0					
		0.16%	0.18%	0.0%	0.0%	0.0%	1.11%	0.0%	0.12%	0.0%	0.0%	0.10%	0.50%	0.60%	0.0%	0.22%	0.0%	0.93%	0.71%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	1.58%	0.0%	1.27%	0.24%	0.0%	0.36%	0.0%	0.0%	1.36%	0.0%	0.0%	0.90%	0.0%	0.0%	0.29%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1260	20	9	17	64	8	42	67	110	60	99	11	35	10	33	7	9	24	26	13	48	30	25	7	6	47	6	42	14	44	22	22	9	68	30	22	14	17	91	13	19					
		8.95%	3.68%	5.80%	4.89%	9.03%	8.88%	6.46%	8.69%	8.84%	6.65%	10.66%	5.52%	10.60%	10.75%	7.30%	5.69%	8.41%	17.14%	13.54%	31.70%	9.10%	22.38%	17.85%	3.84%	9.52%	7.95%	3.82%	10.12%	24.99%	7.98%	8.36%	10.62%	6.16%	13.79%	12.65%	10.0%	8.09%	15.04%	13.30%	6.37%	3.86%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	190	5	2	6	13	3	8	16	15	10	12	1	10	1	0	1	1	0	2	0	16	0	0	0	1	8	1	10	1	4	3	4	2	10	3	4	1	5	7	0	4					
		1.35%	0.92%	1.29%	1.72%	1.83%	3.33%	1.23%	2.07%	1.20%	1.10%	1.29%	0.50%	3.03%	1.07%	0.0%	0.81%	0.93%	0.0%	1.04%	0.0%	3.03%	0.0%	0.0%	0.0%	1.58%	1.35%	0.63%	2.40%	1.78%	0.72%	1.14%	1.93%	1.36%	2.02%	1.26%	1.81%	0.57%	4.42%	1.02%	0.0%	0.81%					
37	"20. ""Политическая партия ""Единая Россия"""	6781	396	66	243	380	44	270	342	561	409	413	151	155	50	274	74	55	54	98	21	214	45	55	96	34	215	87	185	33	313	90	90	46	126	83	131	124	48	326	123	261					
		48.21%	72.92%	42.58%	70.02%	53.67%	48.88%	41.53%	44.35%	45.09%	45.34%	44.50%	75.87%	46.96%	53.76%	60.61%	60.16%	51.40%	38.57%	51.04%	51.21%	40.60%	33.58%	39.28%	52.74%	53.96%	36.37%	55.41%	44.57%	58.92%	56.80%	34.22%	43.47%	31.50%	25.55%	35.02%	59.54%	71.67%	42.47%	47.66%	60.29%	53.04%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	2	0	0	1	0	2	2	0	1	3	0	1	0	3	0	0	0	0	0	1	0	0	0	0	3	0	3	0	0	0	3	0	0	1	0	0	0	1	0	1					
		0.19%	0.36%	0.0%	0.0%	0.14%	0.0%	0.30%	0.25%	0.0%	0.11%	0.32%	0.0%	0.30%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.72%	0.0%	0.0%	0.0%	1.44%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.14%	0.0%	0.20%					
39	"22. ""Развитие предпринимательства"""	23	1	0	1	0	0	1	3	0	2	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	2	2	0	0	0	1	1	0					
		0.16%	0.18%	0.0%	0.28%	0.0%	0.0%	0.15%	0.38%	0.0%	0.22%	0.32%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.96%	0.0%	0.40%	0.84%	0.0%	0.0%	0.0%	0.14%	0.49%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2063	34	30	32	120	6	73	156	196	169	113	12	35	8	51	13	21	15	28	1	93	34	11	30	3	142	18	44	2	51	86	20	44	119	38	13	4	18	51	32	97					
		14.66%	6.26%	19.35%	9.22%	16.94%	6.66%	11.23%	20.23%	15.75%	18.73%	12.17%	6.03%	10.60%	8.60%	11.28%	10.56%	19.62%	10.71%	14.58%	2.43%	17.64%	25.37%	7.85%	16.48%	4.76%	24.02%	11.46%	10.60%	3.57%	9.25%	32.69%	9.66%	30.13%	24.13%	16.03%	5.90%	2.31%	15.92%	7.45%	15.68%	19.71%					
																																															
41	Против всех	379	5	11	3	8	3	22	25	0	14	34	2	10	6	13	3	3	7	1	0	27	3	12	3	1	18	2	16	1	13	8	8	11	26	17	10	7	3	12	2	9					
		2.69%	0.92%	7.09%	0.86%	1.12%	3.33%	3.38%	3.24%	0.0%	1.55%	3.66%	1.00%	3.03%	6.45%	2.87%	2.43%	2.80%	4.99%	0.52%	0.0%	5.12%	2.23%	8.57%	1.64%	1.58%	3.04%	1.27%	3.85%	1.78%	2.35%	3.04%	3.86%	7.53%	5.27%	7.17%	4.54%	4.04%	2.65%	1.75%	0.98%	1.82%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
