12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1414	29	25	16	29	23	20	28	21	21	27	30	17	16	23	7	17	13	13	25	29	31	11	3	24	37	23	15	26	31	10	17	25	35	19	32	43	15	20	21	15	22	30	36	29	24	33	53	27	24	21	34	30	42	24	19	16	17	16	12	8	6	9									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1441	23	21	19	20	24	18	15	19	28	21	14	17	13	11	21	24	7	21	19	42	20	25	19	20	53	13	19	32	55	21	17	18	26	13	22	35	27	17	16	26	20	28	19	38	32	34	41	15	44	31	22	29	19	17	12	14	19	10	30	18	33	25									
14	Число неиспользованных открепительных удостоверений	1086	16	20	9	6	22	20	7	14	29	23	0	13	24	12	28	13	17	17	15	21	19	19	12	21	18	27	15	29	19	15	13	25	25	11	18	17	15	20	14	10	28	10	24	31	16	12	32	23	6	29	6	20	18	26	11	14	13	14	23	22	14	6									
15	Число открепительных удостоверений, выданных избирателям ТИК	20	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	2	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	2	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																									
19	Жириновский Владимир Вольфович	4968	97	74	53	72	91	74	85	64	97	99	64	66	75	82	87	90	74	70	87	105	97	57	27	89	123	109	55	116	121	54	75	75	99	45	71	135	53	67	78	54	87	89	103	107	78	77	110	104	76	88	70	91	104	113	69	59	57	68	62	78	37	35									
		8.26%	8.16%	7.39%	8.17%	6.59%	8.59%	6.82%	7.74%	7.32%	8.43%	8.65%	7.11%	8.22%	6.97%	8.13%	9.28%	9.77%	10.36%	10.17%	8.98%	8.15%	7.65%	7.88%	9.06%	8.72%	9.43%	9.51%	6.58%	7.85%	10.40%	9.03%	10.25%	6.87%	8.40%	7.15%	7.85%	9.59%	7.54%	6.05%	8.99%	7.46%	7.44%	7.07%	7.93%	8.82%	7.38%	6.03%	7.02%	8.46%	7.78%	7.47%	6.44%	8.18%	8.39%	10.51%	12.52%	8.03%	8.05%	12.08%	8.82%	13.49%	9.16%	9.83%									
20	Зюганов Геннадий Андреевич	14075	296	225	133	231	242	246	267	198	241	251	205	199	281	225	206	225	172	149	195	300	294	163	66	231	312	248	233	408	260	147	181	254	268	132	212	337	139	273	196	184	336	326	361	295	234	294	348	264	242	314	281	288	319	223	110	156	146	114	153	113	82	51									
		23.40%	24.92%	22.48%	20.49%	21.15%	22.85%	22.67%	24.32%	22.65%	20.96%	21.94%	22.78%	24.78%	26.12%	22.32%	21.99%	24.43%	24.09%	21.66%	20.12%	23.29%	23.19%	22.54%	22.15%	22.62%	23.93%	21.64%	27.87%	27.62%	22.34%	24.58%	24.73%	23.26%	22.75%	20.99%	23.43%	23.95%	19.77%	24.66%	22.61%	25.41%	28.72%	25.91%	27.79%	24.32%	22.14%	23.00%	22.22%	21.48%	24.77%	26.66%	25.85%	25.88%	25.73%	20.74%	19.96%	21.22%	20.62%	20.25%	21.76%	19.55%	20.30%	14.33%									
21	Миронов Сергей Михайлович	2430	48	44	28	54	44	46	43	39	40	51	31	32	34	56	38	23	29	35	42	51	47	27	9	38	47	41	30	49	55	20	31	35	52	30	30	58	28	49	28	32	40	68	49	57	53	62	64	69	37	42	51	54	46	39	18	34	26	14	18	27	8	10									
		4.04%	4.04%	4.40%	4.31%	4.95%	4.15%	4.24%	3.92%	4.46%	3.48%	4.46%	3.44%	3.99%	3.16%	5.56%	4.06%	2.50%	4.06%	5.09%	4.33%	3.96%	3.71%	3.73%	3.02%	3.72%	3.60%	3.58%	3.59%	3.32%	4.73%	3.34%	4.23%	3.21%	4.41%	4.77%	3.31%	4.12%	3.98%	4.43%	3.23%	4.42%	3.42%	5.41%	3.77%	4.70%	5.01%	4.85%	4.09%	5.61%	3.79%	3.57%	4.69%	4.85%	3.71%	3.63%	3.27%	4.63%	3.67%	2.49%	2.56%	4.67%	1.98%	2.81%									
22	Прохоров Михаил Дмитриевич	6180	124	106	56	124	97	122	114	97	144	108	98	79	113	111	90	89	70	80	115	133	144	77	30	110	150	115	94	145	120	68	71	117	115	67	86	132	85	117	92	68	125	126	144	125	106	135	183	126	108	114	98	95	146	86	42	60	51	41	64	52	35	45									
		10.27%	10.44%	10.59%	8.63%	11.36%	9.16%	11.24%	10.38%	11.10%	12.52%	9.44%	10.89%	9.84%	10.50%	11.01%	9.61%	9.66%	9.80%	11.63%	11.87%	10.33%	11.36%	10.65%	10.07%	10.77%	11.50%	10.03%	11.24%	9.82%	10.31%	11.37%	9.70%	10.71%	9.76%	10.65%	9.50%	9.38%	12.09%	10.57%	10.61%	9.39%	10.68%	10.02%	11.09%	10.31%	10.03%	10.56%	11.69%	10.25%	11.05%	9.68%	9.02%	8.54%	11.77%	8.00%	7.62%	8.16%	7.20%	7.28%	9.10%	8.99%	8.66%	12.64%									
23	Путин Владимир Владимирович	31903	620	537	375	598	581	589	584	470	619	624	495	413	567	527	511	483	363	345	522	679	676	396	165	545	667	618	417	745	599	301	368	592	626	350	490	723	388	585	463	380	569	641	632	614	570	683	846	653	505	606	579	571	616	600	305	417	423	323	400	306	238	210									
		53.03%	52.19%	53.65%	57.78%	54.76%	54.86%	54.29%	53.19%	53.78%	53.83%	54.55%	55.00%	51.43%	52.70%	52.28%	54.54%	52.44%	50.84%	50.15%	53.87%	52.72%	53.31%	54.77%	55.37%	53.38%	51.15%	53.93%	49.88%	50.44%	51.46%	50.33%	50.27%	54.21%	53.14%	55.64%	54.14%	51.39%	55.19%	52.85%	53.40%	52.49%	48.63%	50.95%	48.65%	50.62%	53.93%	53.44%	54.02%	53.13%	51.69%	51.44%	53.27%	51.30%	49.68%	55.81%	55.35%	56.73%	59.75%	57.37%	56.90%	52.94%	58.91%	58.99%									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
																																																																									
