12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	3811	62	74	53	42	70	49	58	65	79	65	40	50	55	57	43	55	82	80	43	41	62	14	54	74	53	49	78	60	33	60	80	90	85	54	74	77	62	57	44	93	63	84	103	78	69	127	59	50	72	72	95	80	70	60	40	54	70	45	36	29	30	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	3654	44	43	85	35	30	75	92	18	31	28	52	43	51	56	120	32	40	98	49	106	31	28	33	149	47	31	102	100	57	25	59	91	32	52	58	85	51	62	123	39	67	62	130	44	77	70	28	116	56	61	37	56	100	50	17	60	68	34	24	45	51	18					
14	Число неиспользованных открепительных удостоверений	116	0	0	5	0	0	1	2	5	1	7	2	1	0	3	2	5	3	0	0	4	3	3	1	1	2	1	2	1	7	0	0	0	0	1	1	1	3	3	6	2	2	1	2	2	1	8	1	0	0	3	0	0	0	0	0	1	0	0	9	1	0	6					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	268	5	2	6	3	1	6	5	3	4	1	4	6	7	9	7	3	6	4	5	4	4	2	5	2	2	3	5	5	0	4	4	7	10	4	7	3	6	3	4	7	6	10	4	6	4	15	8	3	6	2	2	3	6	3	1	2	3	1	1	2	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																					
18	Богданов Андрей Владимирович	1290	30	26	34	13	25	23	24	27	26	14	10	30	35	22	21	21	33	42	17	16	19	7	12	50	29	28	23	27	9	8	13	20	18	25	16	31	16	15	16	27	21	25	32	20	14	25	27	24	16	17	18	27	32	22	14	12	8	4	9	15	7	3					
		2.19%	2.59%	2.39%	2.69%	1.97%	2.42%	1.94%	2.60%	2.51%	2.12%	1.49%	1.17%	2.89%	3.41%	2.22%	2.06%	2.57%	2.43%	3.16%	2.73%	2.26%	2.35%	2.27%	1.52%	3.39%	2.73%	3.47%	1.58%	2.26%	1.73%	1.20%	1.38%	1.65%	1.77%	3.46%	2.05%	2.77%	1.66%	1.68%	2.01%	2.40%	2.20%	1.96%	2.42%	2.07%	1.41%	2.06%	3.08%	2.38%	1.76%	1.60%	1.73%	2.37%	3.27%	1.77%	1.86%	1.52%	1.06%	0.69%	1.36%	2.41%	1.53%	1.18%					
19	Жириновский Владимир Вольфович	8973	181	172	152	86	146	196	113	155	188	154	111	142	150	152	156	132	191	177	82	129	161	57	135	248	186	125	233	213	92	106	168	180	112	107	127	204	171	139	118	180	152	189	191	138	134	170	105	156	139	144	137	159	144	169	121	125	117	120	106	113	71	46					
		15.25%	15.60%	15.78%	12.01%	13.03%	14.15%	16.57%	12.26%	14.43%	15.35%	16.42%	12.94%	13.69%	14.62%	15.37%	15.31%	16.16%	14.09%	13.31%	13.18%	18.22%	19.93%	18.51%	17.05%	16.79%	17.51%	15.47%	15.96%	17.79%	17.73%	15.94%	17.82%	14.89%	11.03%	14.80%	16.28%	18.23%	17.79%	15.53%	14.79%	16.01%	15.95%	14.80%	14.47%	14.27%	13.52%	14.01%	11.99%	15.45%	15.31%	13.55%	13.20%	13.97%	14.71%	13.56%	16.11%	15.82%	15.46%	20.65%	16.06%	18.17%	15.50%	18.04%					
20	Зюганов Геннадий Андреевич	15035	287	264	349	190	263	289	263	347	321	250	264	332	276	264	252	216	367	395	189	172	174	99	166	411	234	221	429	297	115	165	248	299	314	158	169	241	206	251	228	304	248	370	367	232	250	276	218	246	240	302	288	300	202	239	101	190	178	126	133	132	83	35					
		25.56%	24.74%	24.22%	27.57%	28.79%	25.48%	24.43%	28.52%	32.31%	26.20%	26.65%	30.77%	32.02%	26.90%	26.69%	24.73%	26.44%	27.06%	29.70%	30.39%	24.29%	21.53%	32.14%	20.96%	27.83%	22.03%	27.35%	29.38%	24.81%	22.16%	24.81%	26.30%	24.73%	30.94%	21.85%	21.67%	21.54%	21.44%	28.04%	28.57%	27.05%	26.02%	28.97%	27.80%	23.99%	25.23%	22.75%	24.89%	24.36%	26.43%	28.41%	27.75%	26.36%	20.63%	19.18%	13.45%	24.05%	23.51%	21.69%	20.15%	21.22%	18.12%	13.73%					
21	Медведев Дмитрий Анатольевич	32768	653	618	717	365	584	655	511	530	673	508	462	521	554	533	569	441	743	697	321	380	441	138	466	747	594	423	759	638	296	377	502	697	562	428	460	626	558	473	422	598	519	677	718	565	582	731	511	570	499	584	593	634	583	806	505	459	442	329	405	354	294	168					
		55.70%	56.29%	56.70%	56.64%	55.30%	56.59%	55.37%	55.42%	49.35%	54.94%	54.16%	53.85%	50.24%	53.99%	53.89%	55.84%	53.98%	54.79%	52.41%	51.61%	53.67%	54.58%	44.81%	58.84%	50.58%	55.93%	52.35%	51.99%	53.30%	57.03%	56.69%	53.23%	57.65%	55.37%	59.20%	58.97%	55.94%	58.06%	52.85%	52.88%	53.20%	54.46%	53.01%	54.39%	58.43%	58.73%	60.26%	58.33%	56.44%	54.96%	54.94%	57.13%	55.71%	59.55%	64.69%	67.24%	58.10%	58.39%	56.63%	61.36%	56.91%	64.19%	65.88%					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
																																																																					
