7	Число избирательных бюллетеней в переносных ящиках для голосования	5764	91	37	60	53	28	25	36	43	118	62	310	88	81	99	86	58	54	89	47	102	64	79	51	62	53	48	119	92	52	57	76	39	60	60	55	55	31	55	38	146	166	103	159	29	21	211	73	58	36	57	126	131	64	71	42	43	43	40	37	79	35	61	81	79	47	54	41	70	34	34	59	38	148	67	0	0	12	70	26	170	190									
8	Число бюллетеней в стационарных ящиках для голосования	98813	1219	610	1365	1257	805	818	829	729	523	707	519	874	977	1648	1435	973	1477	1127	1058	1135	1300	1020	1489	1409	1291	1070	948	1242	1654	1585	1529	1357	1068	1810	1612	1175	912	865	1456	1285	1335	1057	1644	1158	1415	1715	1229	1693	1069	1570	1257	1397	1254	1442	1280	1302	1272	1396	1548	1717	1363	1201	1282	1136	1175	1279	1119	1115	1547	1559	1546	1756	518	1524	633	564	321	1151	1144	1554	1414									
9	Число недействительных избирательных бюллетеней	1533	13	7	33	26	12	14	10	6	7	8	13	12	13	33	15	6	23	11	22	21	23	13	15	27	11	8	14	17	17	19	26	17	15	39	26	19	14	12	29	29	20	12	88	19	14	35	30	32	16	14	9	20	13	27	23	25	9	21	24	22	14	29	13	21	18	19	22	16	24	20	23	30	10	11	16	14	7	15	9	17	17									
10	Число действительных избирательных бюллетеней	103044	1297	640	1392	1284	821	829	855	766	634	761	816	950	1045	1714	1506	1025	1508	1205	1083	1216	1341	1086	1525	1444	1333	1110	1053	1317	1689	1623	1579	1379	1113	1831	1641	1211	929	908	1465	1402	1481	1148	1715	1168	1422	1891	1272	1719	1089	1613	1374	1508	1305	1486	1299	1320	1306	1415	1561	1774	1384	1233	1350	1194	1204	1314	1138	1169	1557	1573	1582	1764	656	1580	617	550	326	1206	1161	1707	1587									
11	Число утраченных избирательных бюллетеней	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																												
13	Бабурин Сергей Николаевич	1035	6	6	24	10	6	7	9	7	1	8	8	7	3	7	14	3	12	15	8	17	11	10	11	5	11	20	8	13	13	22	15	8	6	23	24	6	16	11	14	26	16	12	24	7	14	15	9	14	12	15	18	20	18	25	17	26	23	10	15	20	10	7	13	15	18	7	15	11	28	15	18	11	6	16	0	2	7	12	11	17	15									
		0.99%	0.46%	0.93%	1.68%	0.76%	0.72%	0.83%	1.04%	0.91%	0.16%	1.04%	0.97%	0.73%	0.28%	0.40%	0.92%	0.29%	0.78%	1.23%	0.72%	1.37%	0.81%	0.91%	0.71%	0.34%	0.82%	1.79%	0.75%	0.97%	0.76%	1.34%	0.93%	0.57%	0.53%	1.23%	1.44%	0.49%	1.70%	1.20%	0.94%	1.82%	1.07%	1.03%	1.33%	0.59%	0.97%	0.78%	0.69%	0.80%	1.09%	0.92%	1.30%	1.31%	1.37%	1.65%	1.29%	1.93%	1.75%	0.70%	0.95%	1.11%	0.72%	0.55%	0.95%	1.23%	1.47%	0.53%	1.29%	0.93%	1.77%	0.94%	1.12%	0.61%	0.90%	1.01%	0.00%	0.35%	2.10%	0.98%	0.94%	0.99%	0.94%									
14	Грудинин Павел Николаевич	12916	155	88	163	132	81	105	121	81	72	104	107	127	142	189	178	105	161	133	164	131	145	114	199	186	170	119	122	175	147	213	212	190	137	205	210	164	110	112	207	215	201	131	203	183	224	229	145	225	137	189	182	172	172	186	185	184	170	175	187	278	195	119	171	153	144	187	178	154	233	235	202	240	73	227	5	10	33	151	157	215	185									
		12.35%	11.83%	13.60%	11.44%	10.08%	9.72%	12.46%	13.99%	10.49%	11.23%	13.52%	12.91%	13.20%	13.42%	10.82%	11.70%	10.18%	10.52%	10.94%	14.84%	10.59%	10.63%	10.37%	12.92%	12.64%	12.65%	10.64%	11.43%	13.12%	8.62%	12.97%	13.21%	13.61%	12.15%	10.96%	12.60%	13.33%	11.66%	12.17%	13.86%	15.02%	13.39%	11.29%	11.26%	15.42%	15.60%	11.89%	11.14%	12.85%	12.40%	11.62%	13.16%	11.26%	13.05%	12.29%	13.99%	13.68%	12.93%	12.19%	11.80%	15.48%	13.95%	9.43%	12.55%	12.59%	11.78%	14.03%	15.34%	12.99%	14.74%	14.75%	12.59%	13.38%	10.96%	14.27%	0.79%	1.77%	9.91%	12.37%	13.42%	12.47%	11.53%									
15	Жириновский Владимир Вольфович	6159	111	47	93	102	62	68	59	47	59	79	72	67	65	117	88	56	101	65	83	94	56	61	77	73	79	63	85	79	98	90	86	73	57	109	89	71	71	59	83	62	66	62	120	73	92	119	89	82	77	88	68	81	60	89	93	88	81	67	107	107	72	96	90	65	64	80	68	92	84	94	91	68	47	65	8	28	18	66	72	54	72									
		5.89%	8.47%	7.26%	6.53%	7.79%	7.44%	8.07%	6.82%	6.09%	9.20%	10.27%	8.69%	6.96%	6.14%	6.70%	5.79%	5.43%	6.60%	5.35%	7.51%	7.60%	4.11%	5.55%	5.00%	4.96%	5.88%	5.64%	7.97%	5.92%	5.74%	5.48%	5.36%	5.23%	5.05%	5.83%	5.34%	5.77%	7.53%	6.41%	5.56%	4.33%	4.40%	5.34%	6.66%	6.15%	6.41%	6.18%	6.84%	4.68%	6.97%	5.41%	4.92%	5.30%	4.55%	5.88%	7.03%	6.54%	6.16%	4.67%	6.75%	5.96%	5.15%	7.61%	6.60%	5.35%	5.24%	6.00%	5.86%	7.76%	5.31%	5.90%	5.67%	3.79%	7.06%	4.09%	1.26%	4.96%	5.41%	5.41%	6.15%	3.13%	4.49%									
16	Путин Владимир Владимирович	75063	953	463	1032	965	626	599	632	583	462	504	588	673	773	1275	1125	778	1127	894	766	879	997	797	1083	1038	937	842	765	964	1343	1187	1145	989	810	1318	1165	858	664	651	1046	970	1081	842	1204	806	986	1379	954	1282	785	1213	979	1110	935	1070	926	925	935	1056	1125	1246	991	893	984	875	884	945	781	797	1093	1099	1137	1323	499	1118	597	490	246	873	820	1328	1185									
		71.78%	72.75%	71.56%	72.42%	73.66%	75.15%	71.06%	73.06%	75.52%	72.07%	65.54%	70.93%	69.96%	73.06%	72.98%	73.96%	75.46%	73.61%	73.52%	69.32%	71.06%	73.09%	72.52%	70.32%	70.56%	69.72%	75.31%	71.70%	72.26%	78.72%	72.29%	71.34%	70.85%	71.81%	70.48%	69.89%	69.76%	70.41%	70.76%	70.01%	67.78%	72.02%	72.59%	66.78%	67.90%	68.66%	71.60%	73.27%	73.22%	71.04%	74.55%	70.79%	72.64%	70.94%	70.72%	70.05%	68.77%	71.10%	73.54%	70.98%	69.38%	70.89%	70.76%	72.19%	72.02%	72.34%	70.89%	67.33%	67.26%	69.13%	68.99%	70.84%	73.75%	74.92%	70.27%	94.31%	86.88%	73.87%	71.50%	70.09%	77.03%	73.88%									
17	Собчак Ксения Анатольевна	3093	31	19	28	19	14	15	12	17	16	15	17	24	25	57	42	20	34	34	21	39	43	30	71	59	72	25	34	27	39	41	50	52	43	74	53	40	27	35	42	43	45	30	68	38	47	73	23	41	37	40	49	53	41	42	32	30	39	45	49	52	51	46	37	31	30	32	39	33	50	55	65	53	12	68	4	19	8	32	42	47	66									
		2.96%	2.37%	2.94%	1.96%	1.45%	1.68%	1.78%	1.39%	2.20%	2.50%	1.95%	2.05%	2.49%	2.36%	3.26%	2.76%	1.94%	2.22%	2.80%	1.90%	3.15%	3.15%	2.73%	4.61%	4.01%	5.36%	2.24%	3.19%	2.02%	2.29%	2.50%	3.12%	3.72%	3.81%	3.96%	3.18%	3.25%	2.86%	3.80%	2.81%	3.00%	2.99%	2.59%	3.77%	3.20%	3.27%	3.79%	1.77%	2.34%	3.35%	2.46%	3.54%	3.47%	3.11%	2.78%	2.42%	2.23%	2.97%	3.13%	3.09%	2.90%	3.65%	3.65%	2.71%	2.55%	2.45%	2.40%	3.36%	2.78%	3.16%	3.45%	4.05%	2.95%	1.80%	4.27%	0.63%	3.37%	2.40%	2.62%	3.59%	2.73%	4.11%									
18	Сурайкин Максим Александрович	826	9	3	14	10	7	9	4	13	10	11	7	8	10	10	15	13	18	9	7	10	12	12	5	5	7	5	9	6	8	13	11	12	7	11	11	8	3	4	11	18	10	12	18	9	14	14	14	17	8	8	8	9	15	10	8	12	13	12	16	16	7	9	18	13	9	12	12	15	15	10	16	14	1	15	1	0	3	16	13	4	5									
		0.79%	0.69%	0.46%	0.98%	0.76%	0.84%	1.07%	0.46%	1.68%	1.56%	1.43%	0.84%	0.83%	0.95%	0.57%	0.99%	1.26%	1.18%	0.74%	0.63%	0.81%	0.88%	1.09%	0.32%	0.34%	0.52%	0.45%	0.84%	0.45%	0.47%	0.79%	0.69%	0.86%	0.62%	0.59%	0.66%	0.65%	0.32%	0.43%	0.74%	1.26%	0.67%	1.03%	0.99%	0.76%	0.97%	0.73%	1.08%	0.97%	0.72%	0.49%	0.58%	0.59%	1.14%	0.66%	0.61%	0.89%	0.99%	0.84%	1.01%	0.89%	0.50%	0.71%	1.32%	1.07%	0.74%	0.90%	1.03%	1.27%	0.95%	0.63%	0.99%	0.78%	0.15%	0.94%	0.16%	0.00%	0.90%	1.31%	1.11%	0.23%	0.31%									
19	Титов Борис Юрьевич	1497	16	5	16	13	10	10	6	7	6	14	4	16	9	29	21	17	15	20	11	19	29	9	20	26	30	8	8	20	15	19	29	23	26	36	39	26	11	6	22	29	22	21	34	28	16	24	9	28	11	23	19	17	27	17	15	24	18	17	29	23	23	22	14	17	17	25	19	30	15	22	23	23	9	25	1	1	5	20	19	20	30									
		1.43%	1.22%	0.77%	1.12%	0.99%	1.20%	1.19%	0.69%	0.91%	0.94%	1.82%	0.48%	1.66%	0.85%	1.66%	1.38%	1.65%	0.98%	1.64%	0.99%	1.54%	2.13%	0.82%	1.30%	1.77%	2.23%	0.72%	0.75%	1.50%	0.88%	1.16%	1.81%	1.65%	2.30%	1.93%	2.34%	2.11%	1.17%	0.65%	1.47%	2.03%	1.47%	1.81%	1.89%	2.36%	1.11%	1.25%	0.69%	1.60%	0.99%	1.41%	1.37%	1.11%	2.05%	1.12%	1.13%	1.78%	1.37%	1.18%	1.83%	1.28%	1.65%	1.74%	1.03%	1.40%	1.39%	1.88%	1.64%	2.53%	0.95%	1.38%	1.43%	1.28%	1.35%	1.57%	0.16%	0.18%	1.50%	1.64%	1.62%	1.16%	1.87%									
20	Явлинский Григорий Алексеевич	2455	16	9	22	33	15	16	12	11	8	26	13	28	18	30	23	33	40	35	23	27	48	53	59	52	27	28	22	33	26	38	31	32	27	55	50	38	27	30	40	39	40	38	44	24	29	38	29	30	22	37	51	46	37	47	23	31	27	33	33	32	35	41	23	25	38	26	26	37	39	43	30	32	9	46	1	0	6	36	27	22	29									
		2.35%	1.22%	1.39%	1.54%	2.52%	1.80%	1.90%	1.39%	1.42%	1.25%	3.38%	1.57%	2.91%	1.70%	1.72%	1.51%	3.20%	2.61%	2.88%	2.08%	2.18%	3.52%	4.82%	3.83%	3.54%	2.01%	2.50%	2.06%	2.47%	1.52%	2.31%	1.93%	2.29%	2.39%	2.94%	2.99%	3.09%	2.86%	3.26%	2.68%	2.73%	2.66%	3.28%	2.44%	2.02%	2.02%	1.97%	2.23%	1.71%	1.99%	2.27%	3.69%	3.01%	2.81%	3.11%	1.74%	2.30%	2.05%	2.30%	2.08%	1.78%	2.50%	3.25%	1.69%	2.06%	3.11%	1.95%	2.24%	3.12%	2.47%	2.70%	1.87%	1.78%	1.35%	2.89%	0.16%	0.00%	1.80%	2.95%	2.31%	1.28%	1.81%									
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
																																																																																												
