Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																		
Дата голосования: 04.12.2011																																																		
																																																		
Наименование Избирательной комиссии:    Смоленская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	482	32	10	12	8	11	42	12	4	5	13	2	40	4	30	7	4	19	5	14	6	6	22	6	5	2	17	2	9	4	18	14	2	28	7	7	4	4	6	15	3	2	10	9					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	408	30	10	12	8	8	31	11	4	4	13	2	40	4	21	6	4	11	2	14	3	0	21	4	3	2	17	1	7	4	18	13	2	28	6	4	2	4	6	11	3	0	6	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	353	6	28	22	6	14	15	7	4	7	6	9	10	3	5	5	6	9	3	4	16	4	3	7	10	11	9	9	8	17	5	5	6	2	2	6	7	5	4	10	14	11	12	1					
14	Число погашенных неиспользованных открепительных удостоверений	74	2	0	0	0	3	11	1	0	1	0	0	0	0	9	1	0	8	3	0	3	6	1	2	2	0	0	1	2	0	0	1	0	0	1	3	2	0	0	4	0	2	4	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3206	23	176	31	51	73	151	157	34	84	102	42	209	38	268	20	22	168	44	162	51	37	63	49	113	31	163	22	60	42	131	139	12	78	41	27	36	27	36	88	21	20	47	17					
		17.02%	11.22%	19.84%	7.73%	16.04%	14.09%	17.26%	20.44%	14.35%	16.80%	20.86%	19.63%	16.13%	21.35%	21.19%	12.42%	13.33%	17.34%	17.81%	18.93%	15.79%	19.79%	15.04%	14.50%	17.88%	15.66%	20.10%	21.15%	17.60%	14.69%	18.32%	20.87%	10.43%	14.69%	18.98%	15.08%	12.37%	9.85%	10.94%	15.22%	11.54%	11.36%	19.58%	11.04%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2906	32	126	60	58	75	150	118	43	85	59	36	171	21	223	24	28	130	54	151	42	27	65	29	105	35	141	22	81	44	101	94	19	81	36	27	36	41	55	102	10	20	34	15					
		15.43%	15.61%	14.21%	14.96%	18.24%	14.48%	17.14%	15.36%	18.14%	17.00%	12.07%	16.82%	13.19%	11.80%	17.63%	14.91%	16.97%	13.42%	21.86%	17.64%	13.00%	14.44%	15.51%	8.58%	16.61%	17.68%	17.39%	21.15%	23.75%	15.38%	14.13%	14.11%	16.52%	15.25%	16.67%	15.08%	12.37%	14.96%	16.72%	17.65%	5.49%	11.36%	14.17%	9.74%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	189	1	10	3	3	3	6	4	2	6	5	3	21	4	21	3	7	8	2	6	0	1	4	0	9	3	12	0	1	2	4	4	0	7	5	0	5	1	3	0	1	3	4	2					
		1.00%	0.49%	1.13%	0.75%	0.94%	0.58%	0.69%	0.52%	0.84%	1.20%	1.02%	1.40%	1.62%	2.25%	1.66%	1.86%	4.24%	0.83%	0.81%	0.70%	0.00%	0.53%	0.95%	0.00%	1.42%	1.52%	1.48%	0.00%	0.29%	0.70%	0.56%	0.60%	0.00%	1.32%	2.31%	0.00%	1.72%	0.36%	0.91%	0.00%	0.55%	1.70%	1.67%	1.30%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3864	21	191	43	53	81	251	219	39	109	114	61	265	31	256	40	16	172	53	162	64	26	68	105	160	44	200	22	49	56	159	200	13	62	38	26	43	49	50	129	39	31	32	22					
		20.52%	10.24%	21.53%	10.72%	16.67%	15.64%	28.69%	28.52%	16.46%	21.80%	23.31%	28.50%	20.45%	17.42%	20.24%	24.84%	9.70%	17.75%	21.46%	18.93%	19.81%	13.90%	16.23%	31.07%	25.32%	22.22%	24.66%	21.15%	14.37%	19.58%	22.24%	30.03%	11.30%	11.68%	17.59%	14.53%	14.78%	17.88%	15.20%	22.32%	21.43%	17.61%	13.33%	14.29%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	383	0	45	4	1	15	22	23	6	4	9	1	14	1	34	8	4	17	1	26	15	1	4	7	15	3	18	1	5	6	14	14	1	6	2	0	7	3	3	17	1	1	2	2					
		2.03%	0.00%	5.07%	0.99%	0.31%	2.90%	2.51%	2.99%	2.53%	0.80%	1.84%	0.47%	1.08%	0.56%	2.69%	4.97%	2.42%	1.75%	0.40%	3.04%	4.64%	0.53%	0.95%	2.07%	2.37%	1.52%	2.22%	0.96%	1.47%	2.10%	1.96%	2.10%	0.87%	1.13%	0.93%	0.00%	2.41%	1.09%	0.91%	2.94%	0.55%	0.57%	0.83%	1.30%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7921	125	324	242	147	261	272	232	109	201	193	68	582	81	439	63	77	453	92	327	145	91	208	139	219	78	266	36	139	131	294	205	68	283	92	98	161	151	178	231	108	98	119	95					
		42.06%	60.98%	36.53%	60.35%	46.23%	50.39%	31.09%	30.21%	45.99%	40.20%	39.47%	31.78%	44.91%	45.51%	34.70%	39.13%	46.67%	46.75%	37.25%	38.20%	44.89%	48.66%	49.64%	41.12%	34.65%	39.39%	32.80%	34.62%	40.76%	45.80%	41.12%	30.78%	59.13%	53.30%	42.59%	54.75%	55.33%	55.11%	54.10%	39.97%	59.34%	55.68%	49.58%	61.69%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	75	0	3	6	2	2	5	3	0	5	0	0	6	0	3	3	3	0	0	2	2	1	4	0	3	2	1	0	1	0	0	8	0	1	2	0	1	0	3	0	1	0	1	1					
		0.40%	0.00%	0.34%	1.50%	0.63%	0.39%	0.57%	0.39%	0.00%	1.00%	0.00%	0.00%	0.46%	0.00%	0.24%	1.86%	1.82%	0.00%	0.00%	0.23%	0.62%	0.53%	0.95%	0.00%	0.47%	1.01%	0.12%	0.00%	0.29%	0.00%	0.00%	1.20%	0.00%	0.19%	0.93%	0.00%	0.34%	0.00%	0.91%	0.00%	0.55%	0.00%	0.42%	0.65%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
