Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Парабельская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607					
		5.42%	2.00%	0.00%	1.35%	3.99%	4.42%	6.62%	3.90%	3.85%	2.00%	3.36%	6.31%	5.27%	5.38%	6.12%	2.73%	7.31%	9.09%	9.09%	3.10%	6.82%	25.00%	2.68%	7.84%	1.61%	2.79%	4.23%	18.52%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	49	1	2	0	2	1	2	4	1	1	1	6	3	7	1	2	2	0	1	1	1	0	0	5	1	1	3	0					
		0.64%	2.00%	3.51%	0.00%	0.50%	0.88%	0.37%	1.73%	0.77%	2.00%	0.67%	0.50%	0.37%	0.65%	0.19%	1.09%	0.77%	0.00%	1.01%	0.44%	2.27%	0.00%	0.00%	0.98%	0.81%	0.56%	1.41%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5268	29	48	130	296	74	330	187	91	43	98	769	582	747	360	147	181	49	78	170	34	15	90	330	108	121	143	18					
		69.32%	58.00%	84.21%	87.84%	73.82%	65.49%	60.66%	80.95%	70.00%	86.00%	65.77%	63.87%	71.32%	69.23%	68.83%	80.33%	69.62%	49.49%	78.79%	75.22%	77.27%	53.57%	80.36%	64.71%	87.10%	67.60%	67.14%	66.67%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	60	0	0	0	2	2	8	0	0	0	0	15	6	12	8	0	0	0	0	0	0	0	0	2	1	2	2	0					
		0.79%	0.00%	0.00%	0.00%	0.50%	1.77%	1.47%	0.00%	0.00%	0.00%	0.00%	1.25%	0.74%	1.11%	1.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.81%	1.12%	0.94%	0.00%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
