Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Торопецкая																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253	УИК №1254	УИК №1255	УИК №1256	УИК №1257	УИК №1258	УИК №1259	УИК №1260	УИК №1261	УИК №1262	УИК №1263	УИК №1264	УИК №1265	УИК №1266	УИК №1267	УИК №1268	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	600	30	30	25	30	30	20	20	20	30	30	20	30	15	15	40	20	15	5	5	10	5	5	10	5	10	10	5	10	5	10	5	10	10	10	10	5	5	5	10	5	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	176	4	6	7	10	6	9	6	6	22	10	10	9	7	4	7	8	4	0	0	1	1	0	3	1	5	0	0	3	0	5	2	1	4	3	2	1	1	4	2	1	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	164	8	13	5	8	6	4	9	3	2	5	2	4	9	8	7	7	5	2	1	4	2	1	1	2	4	4	1	2	1	2	4	1	0	4	3	4	1	3	8	2	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	424	26	24	18	20	24	11	14	14	8	20	10	21	8	11	33	12	11	5	5	9	4	5	7	4	5	10	5	7	5	5	3	9	6	7	8	4	4	1	8	4	4	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	0	0	0	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
18	1.Политическая партия «Аграрная партия России»	341	10	4	9	7	7	8	15	10	11	6	10	6	5	3	8	9	17	1	0	10	13	3	13	5	8	3	9	16	7	11	7	9	8	5	10	1	1	10	4	23	12	7					
		3.01%	2.24%	1.33%	2.55%	1.67%	1.89%	1.96%	3.82%	2.75%	2.52%	1.62%	3.11%	1.32%	1.92%	1.15%	2.04%	2.49%	4.21%	0.96%	0.00%	5.35%	15.48%	2.88%	3.43%	2.50%	2.17%	2.00%	7.56%	6.87%	5.74%	2.70%	4.35%	4.86%	3.42%	1.22%	4.44%	1.67%	0.48%	7.46%	1.21%	15.03%	4.90%	8.97%					
19	2.Всероссийская политическая партия «Гражданская Сила»	81	2	1	4	3	2	3	6	8	4	5	3	1	3	2	6	6	1	0	0	0	1	0	1	1	5	0	1	0	0	1	1	1	2	3	1	0	0	1	2	0	0	0					
		0.72%	0.45%	0.33%	1.13%	0.72%	0.54%	0.73%	1.53%	2.20%	0.92%	1.35%	0.93%	0.22%	1.15%	0.76%	1.53%	1.66%	0.25%	0.00%	0.00%	0.00%	1.19%	0.00%	0.26%	0.50%	1.36%	0.00%	0.84%	0.00%	0.00%	0.25%	0.62%	0.54%	0.85%	0.73%	0.44%	0.00%	0.00%	0.75%	0.60%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	10	1	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0					
		0.09%	0.22%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.38%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.27%	0.00%	0.00%	0.00%	0.82%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1353	43	52	37	90	53	53	57	64	69	42	35	70	27	15	64	55	50	17	1	26	12	20	21	30	27	10	10	17	22	42	12	30	34	11	16	6	10	11	35	21	30	6					
		11.96%	9.64%	17.33%	10.48%	21.53%	14.32%	12.96%	14.50%	17.58%	15.83%	11.32%	10.87%	15.35%	10.38%	5.73%	16.28%	15.19%	12.38%	16.35%	0.85%	13.90%	14.29%	19.23%	5.54%	15.00%	7.32%	6.67%	8.40%	7.30%	18.03%	10.29%	7.45%	16.22%	14.53%	2.69%	7.11%	10.00%	4.83%	8.21%	10.57%	13.73%	12.24%	7.69%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	34	0	0	2	1	1	0	0	2	3	2	0	0	1	1	0	7	1	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	3	2	0	0	0	1	2	0	0	1					
		0.30%	0.00%	0.00%	0.57%	0.24%	0.27%	0.00%	0.00%	0.55%	0.69%	0.54%	0.00%	0.00%	0.38%	0.38%	0.00%	1.93%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.62%	0.00%	1.28%	0.49%	0.00%	0.00%	0.00%	0.75%	0.60%	0.00%	0.00%	1.28%					
23	6.Политическая партия «Партия социальной справедливости»	20	0	0	0	1	0	1	1	1	0	1	0	1	0	0	0	1	2	0	0	0	0	0	2	0	1	0	1	0	0	2	1	0	0	0	1	1	0	0	0	1	0	1					
		0.18%	0.00%	0.00%	0.00%	0.24%	0.00%	0.24%	0.25%	0.27%	0.00%	0.27%	0.00%	0.22%	0.00%	0.00%	0.00%	0.28%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.53%	0.00%	0.27%	0.00%	0.84%	0.00%	0.00%	0.49%	0.62%	0.00%	0.00%	0.00%	0.44%	1.67%	0.00%	0.00%	0.00%	0.65%	0.00%	1.28%					
24	7.Политическая партия «Либерально-демократическая партия России»	1176	48	30	41	38	38	62	50	49	55	29	34	45	34	35	39	44	58	14	10	22	7	6	22	12	22	14	7	15	8	53	17	21	23	33	18	6	11	12	53	9	19	13					
		10.39%	10.76%	10.00%	11.61%	9.09%	10.27%	15.16%	12.72%	13.46%	12.61%	7.82%	10.56%	9.87%	13.08%	13.36%	9.92%	12.15%	14.36%	13.46%	8.55%	11.76%	8.33%	5.77%	5.80%	6.00%	5.96%	9.33%	5.88%	6.44%	6.56%	12.99%	10.56%	11.35%	9.83%	8.07%	8.00%	10.00%	5.31%	8.96%	16.01%	5.88%	7.76%	16.67%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	976	37	35	35	64	23	48	35	35	53	44	31	40	24	10	44	29	29	7	2	7	4	5	23	16	29	27	25	21	12	25	3	23	17	13	7	5	7	12	36	16	15	3					
		8.62%	8.30%	11.67%	9.92%	15.31%	6.22%	11.74%	8.91%	9.62%	12.16%	11.86%	9.63%	8.77%	9.23%	3.82%	11.20%	8.01%	7.18%	6.73%	1.71%	3.74%	4.76%	4.81%	6.07%	8.00%	7.86%	18.00%	21.01%	9.01%	9.84%	6.13%	1.86%	12.43%	7.26%	3.18%	3.11%	8.33%	3.38%	8.96%	10.88%	10.46%	6.12%	3.85%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	76	5	4	6	2	1	0	2	2	4	3	1	2	2	2	4	1	2	1	0	2	0	0	3	3	4	1	0	0	2	1	0	0	2	2	3	1	1	1	3	1	2	0					
		0.67%	1.12%	1.33%	1.70%	0.48%	0.27%	0.00%	0.51%	0.55%	0.92%	0.81%	0.31%	0.44%	0.77%	0.76%	1.02%	0.28%	0.50%	0.96%	0.00%	1.07%	0.00%	0.00%	0.79%	1.50%	1.08%	0.67%	0.00%	0.00%	1.64%	0.25%	0.00%	0.00%	0.85%	0.49%	1.33%	1.67%	0.48%	0.75%	0.91%	0.65%	0.82%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7132	297	164	218	209	242	232	219	188	228	236	206	284	158	191	222	209	244	61	104	116	47	69	288	130	268	94	66	161	69	271	119	100	143	334	168	40	175	84	184	82	165	47					
		63.02%	66.59%	54.67%	61.76%	50.00%	65.41%	56.72%	55.73%	51.65%	52.29%	63.61%	63.98%	62.28%	60.77%	72.90%	56.49%	57.73%	60.40%	58.65%	88.89%	62.03%	55.95%	66.35%	75.99%	65.00%	72.63%	62.67%	55.46%	69.10%	56.56%	66.42%	73.91%	54.05%	61.11%	81.66%	74.67%	66.67%	84.54%	62.69%	55.59%	53.59%	67.35%	60.26%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	66	1	5	1	2	1	1	5	3	5	2	1	4	4	1	3	1	0	3	0	4	0	1	2	0	1	1	0	1	0	0	0	1	2	2	1	0	0	2	5	0	0	0					
		0.58%	0.22%	1.67%	0.28%	0.48%	0.27%	0.24%	1.27%	0.82%	1.15%	0.54%	0.31%	0.88%	1.54%	0.38%	0.76%	0.28%	0.00%	2.88%	0.00%	2.14%	0.00%	0.96%	0.53%	0.00%	0.27%	0.67%	0.00%	0.43%	0.00%	0.00%	0.00%	0.54%	0.85%	0.49%	0.44%	0.00%	0.00%	1.49%	1.51%	0.00%	0.00%	0.00%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
