Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Торопецкая																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	339	17	26	16	11	21	10	8	10	10	14	18	19	14	3	5	7	10	8	5	7	5	5	5	10	6	13	4	16	2	10	8	7	9					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	312	17	26	16	11	21	10	8	6	10	14	17	18	13	3	3	5	8	4	3	5	4	4	5	10	6	13	2	14	2	10	8	7	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	289	20	15	18	7	8	47	2	12	6	12	14	11	4	4	21	13	7	4	2	5	1	2	4	1	3	8	3	10	2	8	2	5	8					
14	Число погашенных неиспользованных открепительных удостоверений	27	0	0	0	0	0	0	0	4	0	0	1	1	1	0	2	2	2	4	2	2	1	1	0	0	0	0	2	2	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	30	5	5	2	0	5	3	0	0	1	1	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2139	180	165	75	92	202	113	70	40	49	111	117	205	45	17	37	24	77	11	25	40	17	35	6	31	11	43	25	82	23	53	23	40	55					
		22.54%	27.27%	23.98%	22.59%	24.73%	31.03%	23.40%	39.55%	17.47%	23.00%	27.01%	31.88%	28.47%	14.02%	13.28%	12.17%	15.00%	18.20%	12.22%	18.12%	30.08%	12.69%	19.77%	10.17%	18.13%	12.94%	18.45%	13.37%	18.34%	23.71%	19.92%	14.94%	20.62%	19.23%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1157	66	70	52	37	80	72	17	31	33	36	33	83	54	11	38	12	77	10	22	14	13	17	13	21	8	25	19	48	10	45	22	32	36					
		12.19%	10.00%	10.17%	15.66%	9.95%	12.29%	14.91%	9.60%	13.54%	15.49%	8.76%	8.99%	11.53%	16.82%	8.59%	12.50%	7.50%	18.20%	11.11%	15.94%	10.53%	9.70%	9.60%	22.03%	12.28%	9.41%	10.73%	10.16%	10.74%	10.31%	16.92%	14.29%	16.49%	12.59%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	89	4	12	9	3	5	3	3	0	3	8	4	8	7	1	0	1	3	0	0	1	0	0	1	2	1	3	0	2	0	1	0	2	2					
		0.94%	0.61%	1.74%	2.71%	0.81%	0.77%	0.62%	1.69%	0.00%	1.41%	1.95%	1.09%	1.11%	2.18%	0.78%	0.00%	0.63%	0.71%	0.00%	0.00%	0.75%	0.00%	0.00%	1.69%	1.17%	1.18%	1.29%	0.00%	0.45%	0.00%	0.38%	0.00%	1.03%	0.70%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1752	135	174	57	76	132	86	34	22	38	83	71	157	54	10	36	35	86	5	18	27	25	30	16	25	13	51	31	51	17	68	29	20	40					
		18.46%	20.45%	25.29%	17.17%	20.43%	20.28%	17.81%	19.21%	9.61%	17.84%	20.19%	19.35%	21.81%	16.82%	7.81%	11.84%	21.88%	20.33%	5.56%	13.04%	20.30%	18.66%	16.95%	27.12%	14.62%	15.29%	21.89%	16.58%	11.41%	17.53%	25.56%	18.83%	10.31%	13.99%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	143	12	12	6	7	9	5	3	1	3	11	9	23	3	0	2	0	4	1	4	0	2	3	0	1	0	3	3	7	3	3	0	1	2					
		1.51%	1.82%	1.74%	1.81%	1.88%	1.38%	1.04%	1.69%	0.44%	1.41%	2.68%	2.45%	3.19%	0.93%	0.00%	0.66%	0.00%	0.95%	1.11%	2.90%	0.00%	1.49%	1.69%	0.00%	0.58%	0.00%	1.29%	1.60%	1.57%	3.09%	1.13%	0.00%	0.52%	0.70%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4125	259	251	128	155	221	196	50	132	82	156	127	236	157	89	187	88	174	62	67	51	75	89	23	89	52	106	107	254	43	93	79	99	148					
		43.47%	39.24%	36.48%	38.55%	41.67%	33.95%	40.58%	28.25%	57.64%	38.50%	37.96%	34.60%	32.78%	48.91%	69.53%	61.51%	55.00%	41.13%	68.89%	48.55%	38.35%	55.97%	50.28%	38.98%	52.05%	61.18%	45.49%	57.22%	56.82%	44.33%	34.96%	51.30%	51.03%	51.75%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	32	3	0	1	1	0	4	0	2	2	1	3	4	1	0	1	0	1	1	2	0	0	1	0	1	0	0	1	0	0	1	0	0	1					
		0.34%	0.45%	0.00%	0.30%	0.27%	0.00%	0.83%	0.00%	0.87%	0.94%	0.24%	0.82%	0.56%	0.31%	0.00%	0.33%	0.00%	0.24%	1.11%	1.45%	0.00%	0.00%	0.56%	0.00%	0.58%	0.00%	0.00%	0.53%	0.00%	0.00%	0.38%	0.00%	0.00%	0.35%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
