Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    район Проспект Вернадского																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №2608	УИК №2609	УИК №2610	УИК №2611	УИК №2612	УИК №2613	УИК №2614	УИК №2615	УИК №2616	УИК №2617	УИК №2618	УИК №2619	УИК №2620	УИК №2621	УИК №2622	УИК №2623	УИК №2624	УИК №2625	УИК №2626	УИК №3372					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	159	7	7	13	6	4	1	8	5	13	2	8	10	12	10	9	3	8	10	17	6					
		0.64%	0.72%	0.43%	1.26%	0.49%	0.40%	0.07%	0.44%	0.50%	0.63%	0.17%	0.52%	0.57%	1.32%	0.98%	1.18%	0.27%	0.71%	0.94%	1.18%	0.60%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
