Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Янтиковская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1283	45	45	30	30	50	40	30	40	15	30	30	40	70	10	60	30	20	30	30	20	110	40	153	50	60	10	30	120	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1148	36	45	25	23	45	33	30	36	15	28	30	33	59	2	43	21	20	23	30	16	110	40	146	48	58	2	25	115	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	162	5	8	6	3	3	4	1	2	2	2	4	5	7	3	13	6	1	6	5	7	10	3	22	7	8	0	6	10	3					
14	Число погашенных неиспользованных открепительных удостоверений	135	9	0	5	7	5	7	0	4	0	2	0	7	11	8	17	9	0	7	0	4	0	0	7	2	2	8	5	5	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	17	2	1	0	0	0	0	0	1	3	0	1	0	1	0	0	1	0	0	1	0	1	0	4	0	0	0	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	975	11	26	12	8	31	7	19	28	12	6	8	15	119	4	41	15	9	18	25	13	83	15	211	58	43	4	19	105	10					
		9.89%	4.80%	10.83%	6.67%	4.23%	10.51%	4.02%	7.72%	7.09%	10.17%	3.37%	2.17%	5.56%	14.34%	5.33%	8.49%	6.82%	4.79%	6.21%	6.83%	6.63%	11.86%	4.98%	16.13%	10.64%	12.25%	4.21%	9.36%	14.66%	9.17%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	488	9	15	17	7	12	0	9	18	1	3	3	4	50	2	22	3	5	17	22	7	39	20	73	44	12	3	4	53	14					
		4.95%	3.93%	6.25%	9.44%	3.70%	4.07%	0.00%	3.66%	4.56%	0.85%	1.69%	0.81%	1.48%	6.02%	2.67%	4.55%	1.36%	2.66%	5.86%	6.01%	3.57%	5.57%	6.64%	5.58%	8.07%	3.42%	3.16%	1.97%	7.40%	12.84%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	117	1	1	1	0	0	0	4	4	0	1	3	1	10	1	3	0	0	5	2	1	6	2	17	5	0	1	0	47	1					
		1.19%	0.44%	0.42%	0.56%	0.00%	0.00%	0.00%	1.63%	1.01%	0.00%	0.56%	0.81%	0.37%	1.20%	1.33%	0.62%	0.00%	0.00%	1.72%	0.55%	0.51%	0.86%	0.66%	1.30%	0.92%	0.00%	1.05%	0.00%	6.56%	0.92%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1344	20	14	12	12	29	9	37	66	13	14	26	34	132	8	62	27	21	34	65	30	107	52	254	80	57	5	15	102	7					
		13.63%	8.73%	5.83%	6.67%	6.35%	9.83%	5.17%	15.04%	16.71%	11.02%	7.87%	7.05%	12.59%	15.90%	10.67%	12.84%	12.27%	11.17%	11.72%	17.76%	15.31%	15.29%	17.28%	19.42%	14.68%	16.24%	5.26%	7.39%	14.25%	6.42%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	50	1	0	0	0	0	0	1	0	0	0	0	2	5	0	3	2	1	2	3	1	4	2	8	5	3	0	0	6	1					
		0.51%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.74%	0.60%	0.00%	0.62%	0.91%	0.53%	0.69%	0.82%	0.51%	0.57%	0.66%	0.61%	0.92%	0.85%	0.00%	0.00%	0.84%	0.92%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6641	182	181	135	160	212	142	174	272	88	150	326	211	483	59	350	171	151	197	240	139	443	207	718	335	233	80	159	367	76					
		67.36%	79.48%	75.42%	75.00%	84.66%	71.86%	81.61%	70.73%	68.86%	74.58%	84.27%	88.35%	78.15%	58.19%	78.67%	72.46%	77.73%	80.32%	67.93%	65.57%	70.92%	63.29%	68.77%	54.89%	61.47%	66.38%	84.21%	78.33%	51.26%	69.72%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	25	1	0	0	0	2	0	1	3	0	0	0	2	4	0	0	0	0	0	1	1	1	0	4	2	0	1	0	2	0					
		0.25%	0.44%	0.00%	0.00%	0.00%	0.68%	0.00%	0.41%	0.76%	0.00%	0.00%	0.00%	0.74%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.51%	0.14%	0.00%	0.31%	0.37%	0.00%	1.05%	0.00%	0.28%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
