Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Янтиковская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1477	53	50	40	40	50	26	39	52	17	30	46	33	110	10	70	30	28	50	50	25	120	45	190	65	55	10	30	100	13					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1081	35	47	29	32	50	21	39	28	17	30	15	10	67	5	46	30	28	25	30	14	120	44	90	32	51	5	28	100	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	194	7	5	11	4	4	5	2	2	5	6	8	2	5	3	5	8	5	4	7	4	13	6	31	4	7	2	4	19	6					
14	Число погашенных неиспользованных открепительных удостоверений	396	18	3	11	8	0	5	0	24	0	0	31	23	43	5	24	0	0	25	20	11	0	1	100	33	4	5	2	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	23	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	17	1	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	1.Политическая партия «Аграрная партия России»	170	4	4	1	2	4	4	3	14	2	3	4	4	16	1	11	4	3	5	6	6	12	3	20	4	8	0	2	20	0					
		1.68%	1.63%	1.63%	0.54%	1.03%	1.05%	1.79%	1.05%	3.60%	1.59%	1.69%	0.95%	1.35%	1.92%	1.05%	2.43%	1.86%	1.62%	1.81%	1.59%	3.03%	1.75%	0.94%	1.59%	0.79%	2.30%	0.00%	0.94%	2.60%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	15	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	6	1	1	0	0	2	0					
		0.15%	0.00%	0.00%	0.54%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.48%	0.20%	0.29%	0.00%	0.00%	0.26%	0.00%					
20	3.Политическая партия «Демократическая партия России»	6	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0					
		0.06%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.31%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1085	20	16	13	15	32	9	26	44	10	15	19	36	87	10	48	40	22	24	48	30	119	33	166	48	49	1	18	79	8					
		10.74%	8.16%	6.50%	6.99%	7.69%	8.42%	4.04%	9.12%	11.31%	7.94%	8.47%	4.49%	12.12%	10.42%	10.53%	10.62%	18.60%	11.89%	8.66%	12.70%	15.15%	17.35%	10.38%	13.17%	9.43%	14.08%	1.19%	8.49%	10.27%	7.27%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	2	0	1	1	1	1	1					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%	0.00%	0.00%	0.29%	0.00%	0.16%	0.00%	0.29%	1.19%	0.47%	0.13%	0.91%					
23	6.Политическая партия «Партия социальной справедливости»	10	0	0	0	0	1	0	1	0	0	1	0	0	2	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.35%	0.00%	0.00%	0.56%	0.00%	0.00%	0.24%	0.00%	0.22%	0.00%	0.54%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.20%	0.00%	0.00%	0.00%	0.13%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	659	20	17	21	8	24	5	9	34	17	16	8	6	63	2	27	11	6	17	29	17	64	8	62	48	27	5	17	63	8					
		6.52%	8.16%	6.91%	11.29%	4.10%	6.32%	2.24%	3.16%	8.74%	13.49%	9.04%	1.89%	2.02%	7.54%	2.11%	5.97%	5.12%	3.24%	6.14%	7.67%	8.59%	9.33%	2.52%	4.92%	9.43%	7.76%	5.95%	8.02%	8.19%	7.27%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	639	9	15	2	16	25	8	22	32	13	4	8	9	53	1	27	12	3	8	30	16	50	25	119	16	43	3	8	57	5					
		6.32%	3.67%	6.10%	1.08%	8.21%	6.58%	3.59%	7.72%	8.23%	10.32%	2.26%	1.89%	3.03%	6.35%	1.05%	5.97%	5.58%	1.62%	2.89%	7.94%	8.08%	7.29%	7.86%	9.44%	3.14%	12.36%	3.57%	3.77%	7.41%	4.55%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	135	0	1	1	5	14	2	1	1	2	0	2	1	15	2	2	0	1	4	2	2	13	0	7	6	7	1	8	34	1					
		1.34%	0.00%	0.41%	0.54%	2.56%	3.68%	0.90%	0.35%	0.26%	1.59%	0.00%	0.47%	0.34%	1.80%	2.11%	0.44%	0.00%	0.54%	1.44%	0.53%	1.01%	1.90%	0.00%	0.56%	1.18%	2.01%	1.19%	3.77%	4.42%	0.91%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7142	189	188	145	147	272	195	204	254	79	137	373	240	590	78	330	144	146	214	252	125	408	244	810	376	205	69	154	487	87					
		70.69%	77.14%	76.42%	77.96%	75.38%	71.58%	87.44%	71.58%	65.30%	62.70%	77.40%	88.18%	80.81%	70.66%	82.11%	73.01%	66.98%	78.92%	77.26%	66.67%	63.13%	59.48%	76.73%	64.29%	73.87%	58.91%	82.14%	72.64%	63.33%	79.09%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	40	3	1	0	0	2	0	1	1	2	1	0	1	1	0	1	0	1	0	2	1	5	1	4	3	4	0	1	4	0					
		0.40%	1.22%	0.41%	0.00%	0.00%	0.53%	0.00%	0.35%	0.26%	1.59%	0.56%	0.00%	0.34%	0.12%	0.00%	0.22%	0.00%	0.54%	0.00%	0.53%	0.51%	0.73%	0.31%	0.32%	0.59%	1.15%	0.00%	0.47%	0.52%	0.00%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
