Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Русско-Полянская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846					
		0.09%	0.18%	1.05%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.57%	0.15%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.08%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	402	20	3	5	5	26	3	4	6	3	15	0	3	19	13	1	28	30	4	2	20	19	3	9	3	1	2	33	71	48	3					
		3.62%	3.62%	3.15%	5.68%	4.06%	6.25%	1.57%	2.98%	3.17%	1.31%	2.48%	0.0%	1.74%	3.24%	2.08%	1.49%	3.00%	3.93%	3.14%	1.14%	3.15%	4.19%	1.98%	7.56%	4.10%	0.91%	1.50%	5.35%	5.54%	4.05%	2.47%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	48	3	0	0	1	1	2	0	0	4	3	0	3	3	1	0	2	4	2	1	0	4	1	3	3	0	0	2	4	1	0					
		0.43%	0.54%	0.0%	0.0%	0.81%	0.24%	1.05%	0.0%	0.0%	1.74%	0.49%	0.0%	1.74%	0.51%	0.16%	0.0%	0.21%	0.52%	1.57%	0.57%	0.0%	0.88%	0.66%	2.52%	4.10%	0.0%	0.0%	0.32%	0.31%	0.08%	0.0%					
35	"18. ""ЛДПР"""	1338	65	8	8	0	45	20	27	51	10	47	24	7	83	96	4	80	82	28	14	66	46	18	0	3	32	10	75	172	194	23					
		12.06%	11.79%	8.42%	9.09%	0.0%	10.81%	10.52%	20.14%	26.98%	4.36%	7.79%	15.89%	4.06%	14.16%	15.40%	5.97%	8.57%	10.74%	22.04%	8.0%	10.41%	10.15%	11.92%	0.0%	4.10%	29.35%	7.51%	12.17%	13.43%	16.38%	19.00%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	170	3	1	0	1	5	13	1	0	0	14	2	5	14	5	0	13	11	0	0	14	8	2	1	0	0	2	16	17	20	2					
		1.53%	0.54%	1.05%	0.0%	0.81%	1.20%	6.84%	0.74%	0.0%	0.0%	2.32%	1.32%	2.90%	2.38%	0.80%	0.0%	1.39%	1.44%	0.0%	0.0%	2.20%	1.76%	1.32%	0.84%	0.0%	0.0%	1.50%	2.59%	1.32%	1.68%	1.65%					
37	"20. ""Политическая партия ""Единая Россия"""	4883	243	49	29	80	194	78	58	75	151	333	68	68	248	212	27	423	414	53	72	275	146	78	51	28	52	71	218	568	467	54					
		44.03%	44.10%	51.57%	32.95%	65.04%	46.63%	41.05%	43.28%	39.68%	65.93%	55.22%	45.03%	39.53%	42.32%	34.02%	40.29%	45.33%	54.25%	41.73%	41.14%	43.37%	32.22%	51.65%	42.85%	38.35%	47.70%	53.38%	35.38%	44.37%	39.44%	44.62%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	0	0	0	0	0	2	0	0	0	1	0	0	3	1	0	6	0	1	0	2	2	0	1	0	1	0	2	1	5	0					
		0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	1.05%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.51%	0.16%	0.0%	0.64%	0.0%	0.78%	0.0%	0.31%	0.44%	0.0%	0.84%	0.0%	0.91%	0.0%	0.32%	0.07%	0.42%	0.0%					
39	"22. ""Развитие предпринимательства"""	29	0	0	0	0	2	0	0	0	1	2	0	0	2	0	0	5	3	0	1	0	1	0	2	0	0	0	2	6	2	0					
		0.26%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.43%	0.33%	0.0%	0.0%	0.34%	0.0%	0.0%	0.53%	0.39%	0.0%	0.57%	0.0%	0.22%	0.0%	1.68%	0.0%	0.0%	0.0%	0.32%	0.46%	0.16%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1676	108	11	24	7	33	8	5	12	18	72	11	33	104	154	26	151	62	14	44	94	79	7	22	18	8	10	108	190	223	20					
		15.11%	19.60%	11.57%	27.27%	5.69%	7.93%	4.21%	3.73%	6.34%	7.86%	11.94%	7.28%	19.18%	17.74%	24.71%	38.80%	16.18%	8.12%	11.02%	25.14%	14.82%	17.43%	4.63%	18.48%	24.65%	7.33%	7.51%	17.53%	14.84%	18.83%	16.52%					
																																					
41	Против всех	289	7	1	1	1	11	3	6	9	1	12	6	5	11	15	4	24	11	5	4	7	16	2	1	4	2	1	32	48	36	3					
		2.60%	1.27%	1.05%	1.13%	0.81%	2.64%	1.57%	4.47%	4.76%	0.43%	1.99%	3.97%	2.90%	1.87%	2.40%	5.97%	2.57%	1.44%	3.93%	2.28%	1.10%	3.53%	1.32%	0.84%	5.47%	1.83%	0.75%	5.19%	3.75%	3.04%	2.47%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
